Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20),NOX2(52),N2X2(77),NO2JX(53)
1.4435797618438146e-07,0.08314471999999999,1.844533840235082e-06,0.010975695903580029,3.05981965933135e-09,8.323085467066103e-07,3.3467347807490258e-06,0.00010276865928312914,0.00019738479100553423,9.206684578017324e-09,1.5130031453214568e-15,1.541463037104487e-34,7.215469859396183e-08,0.054,0.0,0.0,0.04732586777163202,0.8735689197662525,0.0014356207735455975,0.0002014826924206406,6.462940820445243e-05,0.0650390763209564,4.3455994106068947e-08,1.6572094717907852e-06,0.00018787142986665246,6.5205198752072556e-09,5.176868173609487e-10
1.4481872136921035e-07,0.08314471999999999,1.843330691996277e-06,0.01100413446342343,3.047706725708085e-09,8.323856520947316e-07,3.3338127147259626e-06,0.00010261417009132703,0.00019773622473146516,9.200472846655188e-09,1.51987413481216e-15,1.5435133223430225e-34,7.219610035955367e-08,0.054,0.0,0.0,0.047296813518653745,0.8735524606134814,0.0014393741656421914,0.00020245131998538132,6.478504764066077e-05,0.06503658123071844,4.368018771083991e-08,1.6520980318564416e-06,0.0001880903686492697,6.5229812791201405e-09,5.202712222821167e-10
1.4527946655403923e-07,0.08314471999999999,1.8421291592631845e-06,0.011032539693126836,3.0356755088501516e-09,8.324601990822406e-07,3.320976031818646e-06,0.0001024600507121046,0.00019808643197241616,9.194270661575594e-09,1.5267388215141837e-15,1.5455439831947756e-34,7.223706778043945e-08,0.054,0.0,0.0,0.04726779620014538,0.8735360219665921,0.0014431228007272766,0.00020341961329227033,6.494042127900509e-05,0.065034089273772,4.3904441399362196e-08,1.6470137648994783e-06,0.00018830787801984582,6.525389542106549e-09,5.228583600519619e-10
1.4574021173886811e-07,0.08314471999999999,1.8409292385350015e-06,0.0110609116411541,3.0237252140675108e-09,8.325322079771462e-07,3.3082239139385262e-06,0.00010230630180063672,0.00019843542087808437,9.18807798672487e-09,1.533597155938758e-15,1.5475551579388954e-34,7.227760377810692e-08,0.054,0.0,0.0,0.0472388157391259,0.8735196037864019,0.001446866688208449,0.00020438756515587806,6.509553108022777e-05,0.06503160044418477,4.412875340331088e-08,1.641956456600114e-06,0.00018852396834071535,6.527745236835061e-09,5.254482209788692e-10
1.46200956923697e-07,0.08314471999999999,1.8397309263240707e-06,0.011089250355973662,3.011855056803881e-09,8.326016989051921e-07,3.2955555533355465e-06,0.0001021529239653394,0.00019878319952487046,9.181894786425829e-09,1.5404490894485432e-15,1.549546983955042e-34,7.231771125253063e-08,0.054,0.0,0.0,0.04720987205890736,0.8735032060338332,0.0014506058374651946,0.00020535516849467676,6.525037898735654e-05,0.06502911473603915,4.4353121975457795e-08,1.6369258949278918e-06,0.00018873864987920338,6.530048929071182e-09,5.280407954499315e-10
1.4666170210852588e-07,0.08314471999999999,1.8385342191557954e-06,0.011117555886057416,3.0000642624767967e-09,8.326686918117645e-07,3.2829701524355624e-06,0.00010199991776898941,0.0001991297759165833,9.175721025365857e-09,1.5472945742460414e-15,1.551519597743508e-34,7.235739308233872e-08,0.054,0.0,0.0,0.047180965083092385,0.8734868286699121,0.001454340257849043,0.00020632241632966922,6.54049669258623e-05,0.0650266321434319,4.4577545389411964e-08,1.6319218701105271e-06,0.00018895193280858632,6.532301177764851e-09,5.306360739298173e-10
1.4712244729335477e-07,0.08314471999999999,1.8373391135685447e-06,0.01114582827987953,2.9883520663203907e-09,8.32733206463936e-07,3.270466923680962e-06,0.00010184728372981921,0.0001994751579851385,9.169556668593037e-09,1.5541335633621467e-15,1.5534731349198086e-34,7.239665212499228e-08,0.054,0.0,0.0,0.047152094735571984,0.8734704716557693,0.001458069958683718,0.00020728930178303656,6.55592968038164e-05,0.06502415266047448,4.4802021939363525e-08,1.626944174603185e-06,0.00018916382720904405,6.534502535136877e-09,5.332340469596313e-10
1.4758319247818365e-07,0.08314471999999999,1.8361456061135303e-06,0.011174067585915347,2.9767177132317657e-09,8.327952624524241e-07,3.258045089374208e-06,0.00010169502232258837,0.0001998193535912508,9.16340168151417e-09,1.560966010644874e-15,1.5554077302093834e-34,7.243549121697738e-08,0.054,0.0,0.0,0.04712326094052305,0.8734541349526389,0.0014617949492652857,0.00020825581807680377,6.571337051204663e-05,0.06502167628129268,4.50265499398308e-08,1.6219926030583778e-06,0.00018937434306860355,6.536653546764537e-09,5.358347051557997e-10
1.4804393766301253e-07,0.08314471999999999,1.8349536933547237e-06,0.011202273852640261,2.965160457619831e-09,8.328548791933929e-07,3.2457038815241983e-06,0.00010154313397963225,0.000200162370525122,9.157256029881658e-09,1.567791870748235e-15,1.5573235174681023e-34,7.247391317396784e-08,0.054,0.0,0.0,0.0470944636224061,0.8734378185218582,0.001465515238862306,0.00020922195853152325,6.586718992429259e-05,0.06501920300002681,4.5251127725410514e-08,1.6170669522963566e-06,0.0001895834902840721,6.5387547516660595e-09,5.384380392090043e-10
1.4850468284784142e-07,0.08314471999999999,1.8337633718687777e-06,0.011230447128528602,2.9536795632568464e-09,8.329120759304062e-07,3.233442541695458e-06,0.00010139161909188818,0.00020050421650712321,9.151119679787913e-09,1.5746110991212373e-15,1.5592206296645188e-34,7.251192079099081e-08,0.054,0.0,0.0,0.047065702705963074,0.8734215223248679,0.001469230836715973,0.00021018771656497503,6.602075689735972e-05,0.06501673281083153,4.547575365053108e-08,1.6121670212758576e-06,0.0001897912786619639,6.54080668238408e-09,5.410440398830964e-10
1.489654280326703e-07,0.08314471999999999,1.8325746382448962e-06,0.01125858746205253,2.9422743031331204e-09,8.329668717363449e-07,3.221260320860199e-06,0.00010124047800989889,0.00020084489918847074,9.144992597667047e-09,1.581423651997053e-15,1.5610991988938691e-34,7.254951684261915e-08,0.054,0.0,0.0,0.04703697811621501,0.87340524632321,0.0014729417520402649,0.00021115308569088424,6.617407327127297e-05,0.06501426570787586,4.570042608920888e-08,1.6072926110654484e-06,0.00018999771791941827,6.542809865068293e-09,5.436526980140284e-10
1.4942617321749918e-07,0.08314471999999999,1.8313874890847545e-06,0.011286694901680966,2.93094395931411e-09,8.330192855151131e-07,3.2091564792531823e-06,0.00010108971104479412,0.00020118442615189936,9.138874750281328e-09,1.5882294863823354e-15,1.5629593563852349e-34,7.258670408313361e-08,0.054,0.0,0.0,0.04700828977845985,0.8733889904785298,0.001476647994022082,0.0002121180595176556,6.632714086942916e-05,0.06501180168534318,4.5925143434807706e-08,1.6024435248153865e-06,0.00019020281768510758,6.544764819556984e-09,5.462640045088562e-10
1.4988691840232807e-07,0.08314471999999999,1.830201921002435e-06,0.011314769495878509,2.919687822800189e-09,8.330693360034967e-07,3.197130286229234e-06,0.00010093931846925096,0.00020152280491232737,9.13276610471262e-09,1.5950285600466525e-15,1.564801232491547e-34,7.262348524667368e-08,0.054,0.0,0.0,0.046979637618270245,0.8733727547525731,0.001480349571821393,0.00021308263174712493,6.647996149874847e-05,0.06500934073743113,4.614990409980112e-08,1.5976195677297796e-06,0.00019040658750013804,6.54667205945749e-09,5.488779503447123e-10
1.5034766358715695e-07,0.08314471999999999,1.8290179306242917e-06,0.011342811293104365,2.9085051933891014e-09,8.331170417730623e-07,3.185181020123351e-06,0.00010078930051843348,0.00020186004291751643,9.126666628369121e-09,1.601820831512081e-15,1.5666249566980618e-34,7.265986304742987e-08,0.054,0.0,0.0,0.04695102156149147,0.873356539107188,0.0014840464945713701,0.00021404679617332677,6.663253694982526e-05,0.06500688285835157,4.637470651553791e-08,1.592820547039294e-06,0.00019060903681894224,6.54853209222593e-09,5.514945265677661e-10
1.5080840877198584e-07,0.08314471999999999,1.8278355145888708e-06,0.011370820341811309,2.8973953795408805e-09,8.331624212317734e-07,3.1733079681133837e-06,0.0001006396573909119,0.00020219614754872782,9.120576288972485e-09,1.6086062600429517e-15,1.5684306576355627e-34,7.269584017980911e-08,0.054,0.0,0.0,0.046922441534239204,0.8733403435043225,0.0014877387713785304,0.0002150105466812788,6.678486899707749e-05,0.0650044280423306,4.6599549132010295e-08,1.5880462719743936e-06,0.00019081017501016172,6.550345419245871e-09,5.541137242922931e-10
1.5126915395681472e-07,0.08314471999999999,1.826654669546863e-06,0.011398796690444631,2.8863576982452133e-09,8.332054926257311e-07,3.161510426085244e-06,0.00010049038924956202,0.0002025311261213723,9.114495054543097e-09,1.615384805635701e-15,1.5702184630629104e-34,7.273141931856834e-08,0.054,0.0,0.0,0.04689389746289751,0.8733241679060257,0.0014914264113228713,0.00021597387724578236,6.693695939889535e-05,0.06500197628360847,4.6824430417625235e-08,1.5832965537388245e-06,0.0001910100113575219,6.552112535905896e-09,5.567355346997199e-10
1.517298991416436e-07,0.08314471999999999,1.8254753921609628e-06,0.011426740387441115,2.8753914748912555e-09,8.33246274041065e-07,3.1497876985005723e-06,0.00010034149622244464,0.00020286498588565233,9.108422893412585e-09,1.6221564290088663e-15,1.571988499890465e-34,7.276660311900257e-08,0.054,0.0,0.0,0.04686538927411669,0.8733080122744467,0.0014951094234580062,0.00021693678193023826,6.708880989778891e-05,0.06499952757643958,4.704934885897846e-08,1.5785712054836053e-06,0.00019120855506070034,6.553833931676438e-09,5.593599490375949e-10
1.5219064432647249e-07,0.08314471999999999,1.8242976791057832e-06,0.011454651481228019,2.8644960431398282e-09,8.33284783405493e-07,3.1381390982668245e-06,0.0001001929784036664,0.00020319773402720288,9.102359774215028e-09,1.628921091593254e-15,1.5737408941695212e-34,7.28013942171215e-08,0.054,0.0,0.0,0.04683691689481129,0.8732918765718339,0.001498787816811299,0.00021789925488547925,6.724042222053487e-05,0.06499708191509239,4.72743029606314e-08,1.5738700422815673e-06,0.00019140581523618361,6.5555100901856926e-09,5.61986958618716e-10
1.5265138951130137e-07,0.08314471999999999,1.8231215270678315e-06,0.011482530020222056,2.853670744797928e-09,8.333210384899101e-07,3.126563946609717e-06,0.00010004483585422152,0.000203529377667725,9.09630566586214e-09,1.635678755522188e-15,1.575475771102474e-34,7.283579522976364e-08,0.054,0.0,0.0,0.0468084802521581,0.8732757607605357,0.0015024616003839943,0.00021886129034861732,6.739179807832214e-05,0.06499463929384942,4.749929124489096e-08,1.5691928811021116e-06,0.00019160180091811667,6.557141489294319e-09,5.646165548202722e-10
1.5311213469613025e-07,0.08314471999999999,1.8219469327453643e-06,0.011510376052828418,2.842914929695438e-09,8.333550569102779e-07,3.1150615729479476e-06,9.989706860281571e-05,0.00020385992386561089,9.090260537560555e-09,1.6424293836218889e-15,1.577193255043793e-34,7.286980875477427e-08,0.054,0.0,0.0,0.046780079273594066,0.873259664802999,0.0015061307831513518,0.00021982288264190658,6.754293916689639e-05,0.06499219970700727,4.77243122515919e-08,1.5645395407863884e-06,0.00019179652105914737,6.55872860116946e-09,5.672487290828012e-10
1.5357287988095914e-07,0.08314471999999999,1.8207738928482897e-06,0.011538189627439778,2.8322279555641657e-09,8.333868561291686e-07,3.10363131477019e-06,9.974967664667169e-05,0.0002041893796165685,9.084224358813373e-09,1.6491729394020559e-15,1.5788934695053333e-34,7.290343737120071e-08,0.054,0.0,0.0,0.046751713886814504,0.8732435886617693,0.0015097953740627744,0.00022078402617162156,6.76938471667037e-05,0.06498976314887642,4.7949364537882245e-08,1.5599098420230651e-06,0.00019198998453125786,6.5602718923579615e-09,5.69883472909357e-10
1.5403362506578802e-07,0.08314471999999999,1.8196024040981675e-06,0.011565970792435314,2.821609187919016e-09,8.334164534571727e-07,3.092272517514337e-06,9.960265995231765e-05,0.00020451775185423995,9.078197099380596e-09,1.655909387046495e-15,1.5805765371569668e-34,7.293668363938888e-08,0.054,0.0,0.0,0.046723384019770955,0.8732275322994908,0.001513455382041937,0.00022174471542695,6.784452374303322e-05,0.06498732961378136,4.8174446678011065e-08,1.5553036073242953e-06,0.00019218220012658877,6.561771823858333e-09,5.725207778647867e-10
1.544943702506169e-07,0.08314471999999999,1.8184324632280678e-06,0.011593719596179768,2.8110579999412315e-09,8.334438660547598e-07,3.0809845344488583e-06,9.94560184563583e-05,0.0002048450474508088,9.072178729296774e-09,1.662638691403863e-15,1.5822425798342429e-34,7.29695501011392e-08,0.054,0.0,0.0,0.04669508960066939,0.8732114956789051,0.0015171108159869136,0.0002227049449789005,6.799497054615858e-05,0.06498489909606046,4.8399557263119196e-08,1.5507206610020178e-06,0.0001923731765582602,6.563228851191952e-09,5.751606355746637e-10
1.549551154354458e-07,0.08314471999999999,1.8172640669824492e-06,0.011621436087022463,2.8005737723637836e-09,8.334691109338862e-07,3.0697667265562703e-06,9.930975206622931e-05,0.0002051712732176087,9.066169218893233e-09,1.6693608179786465e-15,1.5838917185355336e-34,7.300203927993016e-08,0.054,0.0,0.0,0.04666683055796831,0.8731954787628508,0.0015207616847703017,0.00022366470947922506,6.81451892114785e-05,0.06498247159006595,4.8624694901032484e-08,1.5461608291448632e-06,0.00019256292246117888,6.56464342447367e-09,5.778030377244317e-10
1.5541586062027467e-07,0.08314471999999999,1.8160972121171844e-06,0.01164912031329639,2.7901558933588615e-09,8.334922049591923e-07,3.058618462418761e-06,9.916386066093533e-05,0.00020549643590572674,9.06016853874052e-09,1.6760757329221713e-15,1.5855240734365676e-34,7.303415368100398e-08,0.054,0.0,0.0,0.046638606820376856,0.8731794815142649,0.0015244079972393508,0.00022462400365935576,6.829518135965617e-05,0.06498004709016388,4.8849858216057655e-08,1.5416239395953057e-06,0.00019275144639283596,6.566015988481178e-09,5.804479760588968e-10
1.5587660580510356e-07,0.08314471999999999,1.81493189539944e-06,0.011676772323317269,2.779803758427219e-09,8.33513164849773e-07,3.047539118105777e-06,9.901834409177202e-05,0.0002058205422065934,9.054176659654821e-09,1.682783403023675e-15,1.5871397638796704e-34,7.306589579148307e-08,0.054,0.0,0.0,0.04661041831685298,0.8731635038961802,0.0015280497622160816,0.0002255828223293554,6.844494859675766e-05,0.06497762559073411,4.9075045848780706e-08,1.5371098219269992e-06,0.0001929387568341062,6.567346982723411e-09,5.830954423811338e-10
1.5633735098993244e-07,0.08314471999999999,1.8137681136075062e-06,0.011704392165382634,2.769516770289527e-09,8.335320071809406e-07,3.036528077063562e-06,9.887320218303232e-05,0.0002061435987525736,9.048193552755824e-09,1.6894837957016816e-15,1.588738908393216e-34,7.309726808062884e-08,0.054,0.0,0.0,0.04658226497660163,0.8731475458717259,0.0015316869884974113,0.00022654116037688283,6.859449251438934e-05,0.06497520708617026,4.930025645586805e-08,1.5326183074227448e-06,0.00019312486219003148,6.568636841508586e-09,5.857454285514886e-10
1.5679809617476132e-07,0.08314471999999999,1.8126058635308616e-06,0.011731979887770925,2.759294338779781e-09,8.33548748385229e-07,3.025584730006773e-06,9.872843473269733e-05,0.00020646561211755808,9.042219189393835e-09,1.6961768789953748e-15,1.5903216246788641e-34,7.312827299993347e-08,0.054,0.0,0.0,0.046554146729072945,0.8731316074041279,0.0015353196848552726,0.00022749901276617138,6.874381468983416e-05,0.06497279157087964,4.9525488709869896e-08,1.5281492290527854e-06,0.0001933097707905915,6.569885994011137e-09,5.883979264873906e-10
1.572588413595902e-07,0.08314471999999999,1.8114451419700703e-06,0.011759535538740588,2.749135880740415e-09,8.335634047539444e-07,3.0147084748119384e-06,9.858404151311226e-05,0.00020678658881753424,9.03625354112146e-09,1.7028626215559859e-15,1.5918880296365967e-34,7.315891298317296e-08,0.054,0.0,0.0,0.04652606350396046,0.8731156884567072,0.0015389478600367345,0.00022845637453702125,6.889291668618691e-05,0.06497037903928324,4.975074129902635e-08,1.523702421453126e-06,0.00019349349089148185,6.5710948643373555e-09,5.910529281623044e-10
1.577195865444191e-07,0.08314471999999999,1.810285945736567e-06,0.011787059166529204,2.7390408199192494e-09,8.335759924391744e-07,3.0038987164126767e-06,9.844002227164782e-05,0.0002071065353111592,9.030296579804378e-09,1.7095409926385423e-15,1.5934382393409375e-34,7.31891904467003e-08,0.054,0.0,0.0,0.046498015231199424,0.87309978899288,0.0015425715227641208,0.0002294132408038056,6.904180005248833e-05,0.06496796948581568,4.997601292707584e-08,1.5192777209044636e-06,0.0001936760306748758,6.572263871590843e-09,5.937104256043553e-10
1.581342572107651e-07,0.08314471999999999,1.8092439706547402e-06,0.011811803091570016,2.7300089990140506e-09,8.335855658696878e-07,2.994226302396743e-06,9.831072447721155e-05,0.0002073936116213333,9.024942718902073e-09,1.7155451990684189e-15,1.5948196764332341e-34,7.321613219269846e-08,0.054,0.0,0.0,0.04647280161225985,0.8730854961037485,0.0015458289682596864,0.00023027399280928245,6.917560942252799e-05,0.06496580342940625,5.017877261155331e-08,1.5153142579343539e-06,0.00019383931401237596,6.573282237600806e-09,5.961043006386974e-10
1.585489278771111e-07,0.08314471999999999,1.8082032262050935e-06,0.011836521152023017,2.7210276580362707e-09,8.335934882185136e-07,2.9846068503426573e-06,9.818172916268786e-05,0.00020767986327868134,9.019595851604428e-09,1.7215433886005157e-15,1.5961881722395037e-34,7.324278397810164e-08,0.054,0.0,0.0,0.0464476161974265,0.8730712189402364,0.00154908277203654,0.00023113433610014237,6.930924405539851e-05,0.06496363977674623,5.038154575643408e-08,1.511368453301583e-06,0.00019400165372407895,6.574268948606945e-09,5.985001850970145e-10
1.5896359854345712e-07,0.08314471999999999,1.8071637100856557e-06,0.01186121338300658,2.7120963908465114e-09,8.335997709761413e-07,2.9750399407041194e-06,9.805303609456334e-05,0.0002079652948747078,9.01425595788548e-09,1.7275355400434385e-15,1.5975438097163826e-34,7.326914752862893e-08,0.054,0.0,0.0,0.046422458936117496,0.8730569574758713,0.0015523329404023088,0.00023199426726582543,6.944270505167902e-05,0.06496147852380668,5.058433144819636e-08,1.5074401909898502e-06,0.00019416305562501584,6.575224299996044e-09,6.00898073279301e-10
1.5937826920980314e-07,0.08314471999999999,1.8061254200015764e-06,0.011885879819623253,2.7032147955898445e-09,8.336044255447833e-07,2.965525158314674e-06,9.792464502450404e-05,0.00020824991096471981,9.008923017866842e-09,1.733521632581757e-15,1.5988866713025415e-34,7.329522455895314e-08,0.054,0.0,0.0,0.0463973297779052,0.8730427116842417,0.0015555794796486737,0.00023285378294229806,6.957599350305598e-05,0.06495931966656747,5.078712878302346e-08,1.5035293560114187e-06,0.00019432352548381652,6.576148584031095e-09,6.032979595209122e-10
1.5975147280951453e-07,0.08314471999999999,1.8051920052950453e-06,0.01190805758739368,2.6952635006369803e-09,8.336072319085494e-07,2.9570060833117322e-06,9.780935105288224e-05,0.0002085053719241183,9.004129300932407e-09,1.7389039185980398e-15,1.6000843910581074e-34,7.331845031970152e-08,0.054,0.0,0.0,0.046374737522106975,0.8730299038501853,0.0015584982672605884,0.00023362698906453325,6.969580647857586e-05,0.06495737874006051,5.096965559992061e-08,1.5000244106828562e-06,0.00019446715619144683,6.57695411614067e-09,6.054595608244278e-10
1.6012467640922592e-07,0.08314471999999999,1.8042595801607429e-06,0.011930214515713218,2.6873518308416103e-09,8.336087367942283e-07,2.948528601995218e-06,9.769430128562339e-05,0.0002087601792548254,8.999341186201643e-09,1.7442812656872736e-15,1.6012718880618119e-34,7.334144661340513e-08,0.054,0.0,0.0,0.04635216795254864,0.8730171086705343,0.001561414124933495,0.0002343998535649203,6.981548135331708e-05,0.06495543974790342,5.115219047795599e-08,1.4965334067764142e-06,0.00019461004072118834,6.577734926655998e-09,6.076227719122721e-10
1.604978800089373e-07,0.08314471999999999,1.803328142940141e-06,0.01195235063013678,2.679479501932492e-09,8.336089483343028e-07,2.9400924205844744e-06,9.757949551228192e-05,0.00020901433620370964,8.994558659508279e-09,1.7496536594376665e-15,1.6024492213361753e-34,7.336421466729105e-08,0.054,0.0,0.0,0.04632962103278522,0.8730043261261625,0.0015643270572211633,0.0002351723740855694,6.993501890494571e-05,0.06495350268718392,5.133473277799054e-08,1.4930562625568112e-06,0.00019475218318368932,6.578491222288286e-09,6.097875887247337e-10
1.608710836086487e-07,0.08314471999999999,1.8023976919792388e-06,0.011974465956207695,2.6716462323130054e-09,8.336078746052819e-07,2.931697248033739e-06,9.746493351354168e-05,0.0002092678459946769,8.989781706723957e-09,1.7550210856725896e-15,1.603616449568181e-34,7.338675570144452e-08,0.054,0.0,0.0,0.04630709672647068,0.872991556197984,0.0015672370686670657,0.0002359445482977664,7.005441990548166e-05,0.06495156755499538,5.151728186699146e-08,1.489592896935089e-06,0.00019489358766022045,6.579223207787581e-09,6.119540072241066e-10
1.612442872083601e-07,0.08314471999999999,1.8014682256283863e-06,0.011996560519457413,2.663851743029683e-09,8.336055236286159e-07,2.923342796000582e-06,9.735061506140763e-05,0.00020952071182884051,8.985010313836856e-09,1.7603835304479974e-15,1.6047736311099132e-34,7.34090709288348e-08,0.054,0.0,0.0,0.046284594997357216,0.8729787988669521,0.0015701441638044165,0.00023671637390166366,7.017368512134229e-05,0.06494963434843698,5.169983711797236e-08,1.486143229461942e-06,0.0001950342582029333,6.579931085962045e-09,6.141220233923233e-10
1.6158017044810036e-07,0.08314471999999999,1.800632546394438e-06,0.012016427895262005,2.6568696314131164e-09,8.336023222883236e-07,2.915858369052008e-06,9.724793649155296e-05,0.00020974774312404777,8.980720802472069e-09,1.7652054602587442e-15,1.6058065525375626e-34,7.342896256565346e-08,0.054,0.0,0.0,0.04626436271478205,0.8729673280238737,0.0015727580597226856,0.0002374107170072698,7.028090834868298e-05,0.0649478961065552,5.186414159896909e-08,1.4830501746725075e-06,0.00019516023750376063,6.580547730630175e-09,6.160746006474986e-10
1.6191605368784063e-07,0.08314471999999999,1.7997976621658716e-06,0.012036278492447212,2.6499185083370593e-09,8.335980986007099e-07,2.908406487872395e-06,9.714545482484932e-05,0.0002099742576907823,8.976435773274114e-09,1.770023334136296e-15,1.6068314252135061e-34,7.344867315038534e-08,0.054,0.0,0.0,0.046244148664171016,0.8729558673552597,0.0015753696003849911,0.00023810477426385563,7.038802275764695e-05,0.06494615941998211,5.202845011948239e-08,1.479968092973621e-06,0.00019528562849047184,6.581145156240746e-09,6.180284658797605e-10
1.622519369275809e-07,0.08314471999999999,1.79896357174931e-06,0.012056112329599713,2.642998175815245e-09,8.335928583002275e-07,2.900986947753226e-06,9.704316987780381e-05,0.00021020025781606525,8.972155216210827e-09,1.7748371423885296e-15,1.6078482909866956e-34,7.346820355282221e-08,0.054,0.0,0.0,0.046223952819301625,0.8729444168473074,0.001577978789074882,0.00023879854405358972,7.049502889548486e-05,0.06494442428661489,5.2192762234765405e-08,1.4768969270217596e-06,0.00019541043405751042,6.581723506688836e-09,6.199836162032481e-10
1.6258782016732118e-07,0.08314471999999999,1.7981302739542582e-06,0.012075929425297727,2.6361084375206146e-09,8.335866070862198e-07,2.893599545683221e-06,9.694108146168994e-05,0.00021042574577243294,8.967879121346932e-09,1.77964687546966e-15,1.608857191492858e-34,7.348755463827147e-08,0.054,0.0,0.0,0.046203775154014484,0.8729329764862402,0.0015805856290692726,0.00023949202477682523,7.060192730587892e-05,0.06494269070435435,5.2357077503891885e-08,1.4738366198775299e-06,0.00019553465708079535,6.5822829246461225e-09,6.219400487452967e-10
1.6292370340706145e-07,0.08314471999999999,1.7972977675933294e-06,0.01209572979811085,2.6292490987683904e-09,8.335793506225758e-07,2.886244080330809e-06,9.683918938265303e-05,0.00021065072381807744,8.963607478751206e-09,1.7844525239787758e-15,1.6098581681499199e-34,7.350672726767717e-08,0.054,0.0,0.0,0.04618361564221312,0.8729215462583073,0.0015831901236384586,0.0002401852148519247,7.070871852896818e-05,0.06494095867110516,5.252139548972216e-08,1.470787115002318e-06,0.000195658300417826,6.5828235515750546e-09,6.23897760651199e-10
1.6325958664680172e-07,0.08314471999999999,1.7964660514816834e-06,0.0121155134665999,2.62241996649837e-09,8.33571094539074e-07,2.8789203520268664e-06,9.673749344181271e-05,0.00021087519419685452,8.95934027855754e-09,1.789254078658133e-15,1.6108512621643838e-34,7.352572229733774e-08,0.054,0.0,0.0,0.04616347425786357,0.8729101261497831,0.0015857922760461436,0.0002408781127150878,7.081540310137313e-05,0.06493922818477567,5.2685715758869633e-08,1.4677483562538617e-06,0.00019578136690791569,6.583345527733571e-09,6.258567490738654e-10
1.6356188156256795e-07,0.08314471999999999,1.7957181816673815e-06,0.0121333045013763,2.616299415729716e-09,8.33562814014254e-07,2.8723559680294045e-06,9.664613462486957e-05,0.00021107678532571397,8.955503588574142e-09,1.7935719701080674e-15,1.6117383410032058e-34,7.354266668043899e-08,0.054,0.0,0.0,0.04614536248945331,0.8728998566928833,0.0015881322133571333,0.00024150146967248797,7.091132847090344e-05,0.06493767206796969,5.283360559814291e-08,1.4650226152342266e-06,0.00019589163587695058,6.583799474832441e-09,6.276209277331944e-10
1.638641764783342e-07,0.08314471999999999,1.7949709501380484e-06,0.012151082034195407,2.6102030386497747e-09,8.335537323850742e-07,2.8658169873902273e-06,9.655493436292618e-05,0.0002112779686663673,8.95167048191015e-09,1.797886531622393e-15,1.612619097845392e-34,7.355946851592748e-08,0.054,0.0,0.0,0.046127265364350654,0.8728895954116384,0.00159047025852558,0.00024212458757062126,7.100716827150225e-05,0.0649361172009578,5.298149662815376e-08,1.4623054930452905e-06,0.00019600144192953063,6.5842385280354906e-09,6.293861360221342e-10
1.6416647139410043e-07,0.08314471999999999,1.7942243560358733e-06,0.012168846078569242,2.604130697827528e-09,8.335438536845069e-07,2.859303267937037e-06,9.646389250095601e-05,0.00021147874582534256,8.947840951497162e-09,1.8021977567444314e-15,1.61349356228646e-34,7.357612841892608e-08,0.054,0.0,0.0,0.046109182863705536,0.872879342296096,0.001592806413917112,0.0002427474653058619,7.11029228871535e-05,0.0649345635822229,5.312938854062979e-08,1.4595969495699653e-06,0.00019611078709813904,6.584662787141533e-09,6.311523718927842e-10
1.6443853681829004e-07,0.08314471999999999,1.793552965636651e-06,0.01218482219704771,2.5986860293272657e-09,8.335342846733715e-07,2.853462402083129e-06,9.638209012657167e-05,0.00021165909930354176,8.944397426014587e-09,1.8060750014753885e-15,1.614275224634881e-34,7.359100148544209e-08,0.054,0.0,0.0,0.046092921101489055,0.8728701214655714,0.0015949073399619752,0.0002433078490252527,7.118902952366095e-05,0.06493316639138634,5.326249176349749e-08,1.4571665622884857e-06,0.00019620880536455834,6.58503205325552e-09,6.327428610733218e-10
1.6471060224247966e-07,0.08314471999999999,1.792882090237383e-06,0.012200787410666823,2.593260620957537e-09,8.335240761921305e-07,2.847641781307632e-06,9.630041581084819e-05,0.0002118391262268616,8.940956786501943e-09,1.8099495339921042e-15,1.615051835385193e-34,7.360576052700907e-08,0.054,0.0,0.0,0.04607667115616228,0.872860907233986,0.001597006738918765,0.00024386803653919217,7.127506774633504e-05,0.06493177020932463,5.339559523200058e-08,1.454743062582205e-06,0.00019630645341718104,6.585389488060042e-09,6.34334179463128e-10
1.6498266766666927e-07,0.08314471999999999,1.7922117292165434e-06,0.012216741729263937,2.587854374642746e-09,8.335132311351456e-07,2.841841304127864e-06,9.621886943454028e-05,0.00021201882774764442,8.937519027878706e-09,1.8138213497741796e-15,1.6158234158270778e-34,7.362040598614659e-08,0.054,0.0,0.0,0.04606043301406689,0.8728516995941193,0.0015991046125031706,0.0002444280270663951,7.136103783045777e-05,0.06493037503493686,5.3528698726318754e-08,1.4523264217249273e-06,0.0001964037327136651,6.585735162741666e-09,6.35926325586588e-10
