Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20)
2.862538580310198e-11,0.08314471999999999,2.319137408136766e-06,3.2016659284902528e-06,2.417695185218292e-07,3.123471732995827e-10,1.289241466240387e-09,3.6716863488343836e-14,5.1411093734138e-21,3.7352564245613595e-16,5.330994174506239e-25,-2.261780251059444e-24,1.3988622162525733e-13,0.054,0.0,0.0,0.0589792305445405,0.8799983990100606,1.4611044828989343e-12,5.314799153466534e-31,1.070029307820696e-23,0.06599743780379454,2.3331645129752173e-22,2.4403256319725844e-07
2.8723260044706476e-11,0.08314471999999999,2.3193744831549275e-06,3.2126107492710847e-06,2.425844538651664e-07,3.146658841175025e-10,1.3023667314646042e-09,3.722921158891064e-14,5.2407102957312e-21,3.7937049042234055e-16,-4.0675347452788578e-25,-2.9498132664855854e-25,1.4156490288219056e-13,0.054,0.0,0.0,0.058979217693440424,0.8799983935364792,1.482403239764401e-12,5.4824087158576655e-31,1.0945625266694373e-23,0.0659974367386584,2.3228893871772966e-22,2.4487138595408435e-07
2.882113428631097e-11,0.08314471999999999,2.31960741713229e-06,3.223555556465654e-06,2.4339926744241294e-07,3.169931012063571e-10,1.3155803779826874e-09,3.774697633639762e-14,5.341879993919308e-21,3.852853134047083e-16,2.5765484554422354e-24,-7.431829532168488e-24,1.4325734809742082e-13,0.054,0.0,0.0,0.05897920484647382,0.8799983880629004,1.5039346424832952e-12,5.6547206161423e-31,1.1195694961023175e-23,0.06599743567769667,2.3644097047406e-22,2.457102547247065e-07
2.8919008527915467e-11,0.08314471999999999,2.319836282243942e-06,3.2345003500655437e-06,2.442139588496986e-07,3.1932882229998716e-10,1.3288826956754612e-09,3.8270196978875554e-14,5.444637463955193e-21,3.912706876369673e-16,1.861293421068485e-24,1.0058734521276993e-23,1.4496361765984905e-13,0.054,0.0,0.0,0.058979192003568465,0.8799983825893241,1.5257003812667e-12,5.831850573107552e-31,1.1450576486159502e-23,0.06599743462083732,2.196655240872362e-22,2.4654916968390043e-07
2.9016882769519962e-11,0.08314471999999999,2.3200611494070536e-06,3.245445130071426e-06,2.450285276833144e-07,3.2167304512453344e-10,1.342273974334655e-09,3.8798912921683495e-14,5.5490018724777636e-21,3.973271918589431e-16,-8.100727394400849e-25,1.1719603990688827e-24,1.4668377198709799e-13,0.054,0.0,0.0,0.05897917916465339,0.8799983771157501,1.547702152388373e-12,6.013916758716779e-31,1.1710345062865698e-23,0.0659974335680095,2.312251406178961e-22,2.473881310064204e-07
2.911475701112446e-11,0.08314471999999999,2.320282088302707e-06,3.256389896493154e-06,2.4584297353971205e-07,3.240257673984814e-10,1.3557545036626443e-09,3.9333163727581704e-14,5.6549925341033594e-21,4.034554073164692e-16,4.934393078773134e-26,1.337372559782637e-25,1.4841787152516417e-13,0.054,0.0,0.0,0.05897916632965882,0.8799983716421786,1.5699416581835014e-12,6.2010398420166465e-31,1.1975076815182548e-23,0.06599743251914368,2.314052837328462e-22,2.4822713886699845e-07
2.9212631252728953e-11,0.08314471999999999,2.3204991673975038e-06,3.267334649336078e-06,2.4665729601550314e-07,3.2638698683270287e-10,1.3693245732721982e-09,3.987298911690159e-14,5.762628932200625e-21,4.09655917761352e-16,2.2652991281685407e-25,1.8746469834720424e-24,1.5016597674806942e-13,0.054,0.0,0.0,0.05897915349851626,0.8799983661686094,1.5924206070474588e-12,6.393343033418257e-31,1.2244848777394531e-23,0.06599743147417148,2.294876616896895e-22,2.490661934403439e-07
2.931050549433345e-11,0.08314471999999999,2.3207124539647737e-06,3.2782793886013826e-06,2.474714947074593e-07,3.287567011304633e-10,1.3829844726861884e-09,4.041842896769439e-14,5.8719307124368114e-21,4.159293094512757e-16,-6.781667993580245e-25,-1.123447113305649e-24,1.5192814815751184e-13,0.054,0.0,0.0,0.058979140671158344,0.8799983606950427,1.6151407134345527e-12,6.590952129652561e-31,1.2519738901613939e-23,0.06599743043302578,2.3339024499370063e-22,2.499052949011412e-07
2.9408379735937944e-11,0.08314471999999999,2.3209220141052656e-06,3.2892241142886754e-06,2.4828556921251096e-07,3.3113490798739267e-10,1.396734491337268e-09,4.0969523315882334e-14,5.982917680790584e-21,4.222761711496174e-16,2.218055847198362e-24,-1.563432099748881e-24,1.5370444628251539e-13,0.054,0.0,0.0,0.058979127847518936,0.8799983552214784,1.6381036978567647e-12,6.793995559620603e-31,1.2799826065473475e-23,0.06599742939564056,2.3093368677233123e-22,2.507444434240501e-07
2.950625397754244e-11,0.08314471999999999,2.3211279127677622e-06,3.3001688263987877e-06,2.490995191277471e-07,3.3352160509150646e-10,1.4105749185675986e-09,4.1526312355405865e-14,6.095609810223354e-21,4.2869709412532294e-16,3.221630405106269e-24,-3.6090016739644556e-24,1.5549493167907899e-13,0.054,0.0,0.0,0.058979115027533,0.8799983497479166,1.6613112868824837e-12,7.002604430420174e-31,1.3085190079853393e-23,0.065997428361951,2.3197546776636156e-22,2.5158363918370334e-07
2.9604128219146935e-11,0.08314471999999999,2.3213302137689843e-06,3.3111135249313134e-06,2.499133440504152e-07,3.359167901231937e-10,1.4245060436285403e-09,4.208883643836993e-14,6.210027236227919e-21,4.3519267215270324e-16,-4.663599652630227e-24,4.620960304573067e-24,1.5729966492982407e-13,0.054,0.0,0.0,0.05897910221113669,0.879998344274357,1.6847652131352288e-12,7.216912574642413e-31,1.3375911696426542e-23,0.06599742733189339,2.31630947440208e-22,2.524228823547065e-07
2.970200246075143e-11,0.08314471999999999,2.321528979813481e-06,3.3220582098926747e-06,2.5072704357792035e-07,3.38320460755268e-10,1.4385281556804081e-09,4.265713607520482e-14,6.326190262018411e-21,4.417635015113075e-16,-3.2010675707710013e-24,-7.66829270841155e-24,1.5911870664364196e-13,0.054,0.0,0.0,0.058979089398267216,0.8799983388007999,1.7084672152923688e-12,7.437056597753264e-31,1.3672072615701322e-23,0.06599742630540513,2.4245733481514077e-22,2.532621731116363e-07
2.9799876702355926e-11,0.08314471999999999,2.3217242725127917e-06,3.333002881277309e-06,2.515406173078245e-07,3.407326146529492e-10,1.4526415437921583e-09,4.3231251934816055e-14,6.444119346562359e-21,4.484101809857501e-16,1.2112361147869357e-23,1.7479062136525745e-23,1.6095211745533988e-13,0.054,0.0,0.0,0.058979076588862936,0.8799983333272453,1.7324190380838304e-12,7.663175926840222e-31,1.397375549393234e-23,0.06599742528242472,2.0199767757241902e-22,2.541015116290405e-07
2.989775094396042e-11,0.08314471999999999,2.3219161524047177e-06,3.343947539090543e-06,2.5235406483784717e-07,3.431532494738868e-10,1.4668464969411188e-09,4.3811224844713373e-14,6.563835141629021e-21,4.551333118654672e-16,1.2030455374243e-25,-4.128136877885291e-25,1.6279995802528689e-13,0.054,0.0,0.0,0.058979063782863224,0.8799983278536929,1.7566224322908053e-12,7.895412859235827e-31,1.4281043951881234e-23,0.06599742426289178,2.318832500969717e-22,2.5494089808143587e-07
2.999562518556492e-11,0.08314471999999999,2.3221046789719356e-06,3.354892183338975e-06,2.531673857658635e-07,3.4558236286817875e-10,1.4811433040127147e-09,4.439709579116889e-14,6.685358434883116e-21,4.619334979445636e-16,-7.378408608155531e-25,6.474391663115857e-25,1.6466228903905898e-13,0.054,0.0,0.0,0.05897905098020854,0.8799983223801431,1.7810791547444457e-12,8.133912612442022e-31,1.4594022582189687e-23,0.06599742324674687,2.3168196657536996e-22,2.5578033264330783e-07
3.009349942716941e-11,0.08314471999999999,2.3222899106603293e-06,3.3658368140255558e-06,2.5398057968990525e-07,3.480199524783828e-10,1.4955322538001837e-09,4.498890591937644e-14,6.808710201061972e-21,4.688113455215835e-16,1.048114538745609e-24,-7.123911892878341e-25,1.6653917120708373e-13,0.054,0.0,0.0,0.05897903818084038,0.8799983169065957,1.805790968324556e-12,8.378823374662503e-31,1.4912776956980557e-23,0.06599742223393172,2.312555958446907e-22,2.566198154891091e-07
3.019137366877391e-11,0.08314471999999999,2.322471904897109e-06,3.376781431148372e-06,2.547936462081594e-07,3.5046601593950736e-10,1.5100136350042771e-09,4.558669653359512e-14,6.93391158005858e-21,4.757674633992762e-16,-7.0180264653465675e-25,5.1885861550152115e-25,1.6843066526428392e-13,0.054,0.0,0.0,0.058979025384701254,0.8799983114330507,1.830759641958278e-12,8.630296355852259e-31,1.523739363566435e-23,0.06599742122438898,2.3177388207261624e-22,2.574593467932594e-07
3.0289247910378404e-11,0.08314471999999999,2.322650718108618e-06,3.3877260347059037e-06,2.5560658491896827e-07,3.52920550879005e-10,1.5245877362329604e-09,4.619050909729367e-14,7.060983880780822e-21,4.828024628843267e-16,9.64957296550762e-25,2.0709269467009693e-24,1.7033683196972082e-13,0.054,0.0,0.0,0.0589790125917347,0.879998305959508,1.855986950618763e-12,8.888485839457597e-31,1.5567960173071298e-23,0.06599742021806233,2.2855533526361732e-22,2.5829892673014346e-07
3.03871221519829e-11,0.08314471999999999,2.322826405737689e-06,3.398670624700586e-06,2.5641939542082915e-07,3.553835549167914e-10,1.5392548460011394e-09,4.6800385233301334e-14,7.18994858323381e-21,4.899169577870809e-16,5.790610862322721e-24,4.8276350146130794e-24,1.7225773210623638e-13,0.054,0.0,0.0,0.058978999801885174,0.8799983004859678,1.881474675323841e-12,9.153549235195144e-31,1.5904565127551253e-23,0.06599741921489648,2.2097389239790116e-22,2.5913855547411105e-07
3.0484996393587395e-11,0.08314471999999999,2.322999022260936e-06,3.409615201137139e-06,2.5723207731239395e-07,3.5785502566526224e-10,1.554015252730386e-09,4.7416366723942966e-14,7.320827342732563e-21,4.971115644213169e-16,-2.1727916589800912e-24,-2.94367167336359e-24,1.7419342648009594e-13,0.054,0.0,0.0,0.05897898701509816,0.8799982950124301,1.907224603134687e-12,9.425647132018052e-31,1.624729806884768e-23,0.06599741821483704,2.367091787337152e-22,2.599782331994755e-07
3.058287063519189e-11,0.08314471999999999,2.3231686212054365e-06,3.4205597640165003e-06,2.580446301924684e-07,3.6033496072930814e-10,1.5688692447486562e-09,4.803849551120265e-14,7.453641976841872e-21,5.043869016039455e-16,-9.897255893498543e-24,7.986855808331664e-24,1.7614397592062932e-13,0.054,0.0,0.0,0.05897897423132008,0.8799982895388946,1.9332385271544645e-12,9.704943352521126e-31,1.6596249585817684e-23,0.06599741721783062,2.3350341410044273e-22,2.6081796008051306e-07
3.0680744876796386e-11,0.08314471999999999,2.3233352551654204e-06,3.431504313339141e-06,2.588570536600126e-07,3.6282335770631576e-10,1.5838171102900045e-09,4.866681369687503e-14,7.588414484283062e-21,5.117435906547427e-16,1.7276516079093684e-24,2.8881834017985252e-24,1.781094412798724e-13,0.054,0.0,0.0,0.05897896145049824,0.8799982840653616,1.9595182465269868e-12,9.99160500739954e-31,1.69515112946186e-23,0.06599741622382466,2.269776761751427e-22,2.616577362914618e-07
3.077861911840088e-11,0.08314471999999999,2.323498975818419e-06,3.4424488491079263e-06,2.5966934731413965e-07,3.6532021418617015e-10,1.5988591374942936e-09,4.930136354270196e-14,7.72516703706408e-21,5.191822553960173e-16,1.3603182127733296e-25,5.753547698667124e-25,1.800898834322078e-13,0.054,0.0,0.0,0.05897894867258095,0.8799982785918311,1.986065566435349e-12,1.0285802551288308e-30,1.7313175846923553e-23,0.06599741523276767,2.3088268126749704e-22,2.6249756200652064e-07
3.087649336000538e-11,0.08314471999999999,2.3236598339412037e-06,3.4533933713260984e-06,2.604815107541161e-07,3.6782552775126753e-10,1.6139956144069167e-09,4.9942187470515825e-14,7.863921977797378e-21,5.267035221522875e-16,-6.115758305017583e-25,-5.35253389173347e-25,1.8208536327400519e-13,0.054,0.0,0.0,0.058978935897517355,0.8799982731183028,2.0128822981005574e-12,1.058770983917274e-30,1.768133693792379e-23,0.06599741424460899,2.3274107202886686e-22,2.6333743739984904e-07
3.097436760160987e-11,0.08314471999999999,2.3238178794255174e-06,3.464337879992124e-06,2.612935435793618e-07,3.7033929597651794e-10,1.6292268289785082e-09,5.058932806240897e-14,8.004701820481848e-21,5.343080197499695e-16,2.4784723611917788e-23,1.393737765057496e-23,1.8409594172326124e-13,0.054,0.0,0.0,0.058978923125257474,0.8799982676447771,2.0399702587801623e-12,1.0897504183425594e-30,1.805608931420849e-23,0.06599741325929881,1.9287320097392614e-22,2.6417736264556557e-07
3.107224184321437e-11,0.08314471999999999,2.323973161293623e-06,3.4752823751069164e-06,2.6210544538944876e-07,3.7286151642934904e-10,1.6445530690646594e-09,5.1242828060836846e-14,8.147529277070088e-21,5.4199637951703e-16,2.0331403657744855e-24,2.432655664369801e-24,1.8612167971923953e-13,0.054,0.0,0.0,0.05897891035575226,0.8799982621712538,2.0673312717668743e-12,1.1215366411323942e-30,1.843752878228155e-23,0.06599741227678824,2.271311141661407e-22,2.650173379177472e-07
3.1170116084818864e-11,0.08314471999999999,2.324125727713403e-06,3.486226856676574e-06,2.6291721578410145e-07,3.7539218666972067e-10,1.6599746224256409e-09,5.1902730368785303e-14,8.292427206582561e-21,5.497692352826119e-16,-8.768664520991733e-24,-4.71477704021391e-24,1.8816263822210973e-13,0.054,0.0,0.0,0.05897889758895348,0.8799982566977327,2.0949671663871773e-12,1.1541480923880974e-30,1.8825752216905356e-23,0.06599741129702921,2.4508080587161526e-22,2.6585736339042834e-07
3.126799032642336e-11,0.08314471999999999,2.324275626013161e-06,3.4971713247011975e-06,2.637288543631966e-07,3.7793130425013645e-10,1.675491776726123e-09,5.256907804994357e-14,8.439418654102182e-21,5.576272233767142e-16,1.0317844588081511e-23,5.3795818968671216e-24,1.9021887821258656e-13,0.054,0.0,0.0,0.05897888482481371,0.8799982512242142,2.1228797779999282e-12,1.1876035755532536e-30,1.9220857568782124e-23,0.0659974103199745,2.158996474591652e-22,2.666974392376003e-07
3.1365864568027855e-11,0.08314471999999999,2.3244229026962556e-06,3.508115779181634e-06,2.645403607267629e-07,3.804788667156378e-10,1.6911048195348838e-09,5.3241914328820574e-14,8.58852686210147e-21,5.655709826297731e-16,-2.2052160576613403e-23,9.735371212186629e-24,1.922904606915689e-13,0.054,0.0,0.0,0.05897887206328644,0.8799982457506981,2.151070947994954e-12,1.2219222634449597e-30,1.9622943873178586e-23,0.06599740934557773,2.43912694806111e-22,2.6753756563321047e-07
3.146373880963235e-11,0.08314471999999999,2.3245676034555805e-06,3.519060220115621e-06,2.653517344749805e-07,3.830348716038225e-10,1.7068140383245345e-09,5.3921282590905653e-14,8.739775229320374e-21,5.73601154372366e-16,-5.384224051952713e-23,1.1211430919043716e-23,1.9437744667977827e-13,0.054,0.0,0.0,0.058978859304325885,0.8799982402771842,2.179542523791647e-12,1.2571237043265531e-30,2.0032111258030083e-23,0.06599740837379331,2.742254429871177e-22,2.6837774275116135e-07
3.1561613051236846e-11,0.08314471999999999,2.3247097731877196e-06,3.530004647505604e-06,2.6616297520818115e-07,3.855993164448248e-10,1.7226197204712146e-09,5.46072263828448e-14,8.893187329585373e-21,5.81718382434697e-16,8.083893636686632e-24,2.772009373343522e-24,1.964798972173973e-13,0.054,0.0,0.0,0.0589788465478871,0.8799982348036729,2.208296358837543e-12,1.2932278280913628e-30,2.044846095267137e-23,0.06599740740457646,2.207384515286135e-22,2.692179707653093e-07
3.165948729284134e-11,0.08314471999999999,2.324849456006654e-06,3.54094906135394e-06,2.669740825268475e-07,3.8817219876134097e-10,1.7385221532543248e-09,5.529978941253981e-14,9.048786944250592e-21,5.899233131462051e-16,3.228413688404567e-23,1.1597560751452998e-23,1.985978733637078e-13,0.054,0.0,0.0,0.05897883379392589,0.879998229330164,2.2373343126068935e-12,1.3302549525922843e-30,2.0872095295978533e-23,0.06599740643788318,1.877140602985911e-22,2.700582498494649e-07
3.175736153444584e-11,0.08314471999999999,2.3249866952575542e-06,3.5518934616643785e-06,2.6778505603161334e-07,3.907535160686337e-10,1.7545216238562435e-09,5.5999015549259377e-14,9.206598030432882e-21,5.982165953351569e-16,-1.4711012442509744e-23,4.3130539496714406e-24,2.0073143619672877e-13,0.054,0.0,0.0,0.05897882104239886,0.8799982238566574,2.266658250599239e-12,1.3682257899468624e-30,2.1303117744841884e-23,0.06599740547367025,2.419954727621233e-22,2.708985801773911e-07
3.185523577605033e-11,0.08314471999999999,2.325121533530134e-06,3.5628378484400896e-06,2.6859589532326324e-07,3.933432658745572e-10,1.7706184193620622e-09,5.6704948823826275e-14,9.36664469568114e-21,6.0659888032827425e-16,8.375575242271651e-25,1.155472607053631e-24,2.028806468128546e-13,0.054,0.0,0.0,0.058978808293263366,0.8799982183831533,2.296270044337966e-12,1.407161452995079e-30,2.1741632882523e-23,0.06599740451189519,2.29605299585023e-22,2.717389619228029e-07
3.195311001765483e-11,0.08314471999999999,2.3252540126717827e-06,3.573782221680508e-06,2.694066000027324e-07,3.9594144567955943e-10,1.7868128267592997e-09,5.741763342878826e-14,9.528951261362399e-21,6.150708219503009e-16,1.1111973267829707e-23,6.214306476236556e-24,2.0504556632649302e-13,0.054,0.0,0.0,0.05897879554647749,0.8799982129096516,2.3261715713688585e-12,1.447083461841907e-30,2.218774642696884e-23,0.06599740355251622,2.142723005270003e-22,2.725793952593666e-07
3.2050984259259324e-11,0.08314471999999999,2.3253841738004977e-06,3.584726581387034e-06,2.702171696711063e-07,3.985480529766692e-10,1.803105132937604e-09,5.81371137185533e-14,9.693542230678484e-21,6.236330765234935e-16,-1.5214688972992435e-23,-2.119339515713758e-24,2.0722625586970298e-13,0.054,0.0,0.0,0.05897878280200008,0.8799982074361522,2.3563647152586487e-12,1.4880137504724961e-30,2.2641565239630498e-23,0.0659974025954924,2.489327366617123e-22,2.734198803606991e-07
3.214885850086382e-11,0.08314471999999999,2.3255120573176e-06,3.5956709275582077e-06,2.710276039296208e-07,4.011630852514965e-10,1.8194956246884631e-09,5.886343420952846e-14,9.860442263121827e-21,6.322863028671606e-16,2.5717775352379534e-23,1.5173508966568218e-23,2.094227765918325e-13,0.054,0.0,0.0,0.05897877005979064,0.8799982019626553,2.3868513655935534e-12,1.5299746734576559e-30,2.310319733374493e-23,0.0659974016407834,1.9070883426338813e-22,2.7426041740036674e-07
3.2246732742468315e-11,0.08314471999999999,2.3256377029203123e-06,3.6066152602057996e-06,2.7183790237966165e-07,4.037865399822482e-10,1.835984588704935e-09,5.959663958026254e-14,1.0029676246677578e-20,6.410311622971512e-16,7.396851844472856e-23,-4.677065448557221e-23,2.1163518965915606e-13,0.054,0.0,0.0,0.05897875731980941,0.8799981964891607,2.4176334179778045e-12,1.5729890127091054e-30,2.357275188379072e-23,0.06599740068834964,2.044035632760778e-22,2.751010065518852e-07
3.234460698407281e-11,0.08314471999999999,2.325761149614018e-06,3.617559579325404e-06,2.726480646227645e-07,4.0641841463976015e-10,1.8525723115813858e-09,6.033677467150757e-14,1.0201269223183294e-20,6.498683186255181e-16,-1.6110232948768426e-24,4.772558748292761e-24,2.1386355625451278e-13,0.054,0.0,0.0,0.05897874458201735,0.8799981910156686,2.4487127740321776e-12,1.6170799843655245e-30,2.4050339232479415e-23,0.06599739973815225,2.284404134801183e-22,2.759416479887182e-07
