Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),H2O_X(16),He,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
0.0006120377539889737,0.041572359999999996,3.720175938572997e-07,0.014741381400966005,2.509811242772231e-21,8.436946139393603e-14,3.2439685114967247e-15,1.0782325368213942e-10,2.4521918606613076e-14,2.4361593109748324e-19,6.287658663431972e-17,0.054,0.0,4.556161435642821e-06,0.872629309218597,1.6173266001611413e-10,3.242880146812292e-22,5.2846508081169564e-21,0.0659996278745549,5.495251823552197e-26
0.0006124764214519285,0.041572359999999996,3.717512386291144e-07,0.014741384929382203,2.508014218491039e-21,8.433924676725034e-14,3.2416454120074192e-15,1.0783424450566751e-10,2.454242460337437e-14,2.4365877615384295e-19,6.283173650141344e-17,0.054,0.0,4.55289936369097e-06,0.8726293074543808,1.6174918983952062e-10,3.2459550442220013e-22,5.29286174127314e-21,0.06599962814089913,5.504444066426665e-26
0.0006128712221685877,0.041572359999999996,3.7151184481749494e-07,0.014741388100639683,2.506399095410356e-21,8.431208132757175e-14,3.2395575623264236e-15,1.0784412950712542e-10,2.4560881791115647e-14,2.4360603726588864e-19,6.27914261378415e-17,0.054,0.0,4.5499674901484045e-06,0.8726293058687447,1.617640565626279e-10,3.2487229876844854e-22,5.3002573859254174e-21,0.06599962838028305,5.512724456290323e-26
0.000613266022885247,0.041572359999999996,3.7127275912917e-07,0.014741391267815469,2.5047860512053846e-21,8.428494212609735e-14,3.237472373094982e-15,1.0785400813212533e-10,2.4579340674129773e-14,2.4357186462814547e-19,6.275116757374015e-17,0.054,0.0,4.547039390185629e-06,0.8726293042851493,1.6177891371309932e-10,3.2514914384495934e-22,5.307658530362581e-21,0.06599962861935885,5.521011830737244e-26
0.0006136608236019062,0.041572359999999996,3.710339809696458e-07,0.014741394430917432,2.503175081864279e-21,8.425782910734656e-14,3.2353897315108634e-15,1.0786388038885508e-10,2.4597801251325675e-14,2.436786382730852e-19,6.271096069576876e-17,0.054,0.0,4.54411505652197e-06,0.8726293027035907,1.6179376130325233e-10,3.254260396236628e-22,5.315065175056454e-21,0.0659996288581271,5.529306190989965e-26
0.0006140556243185654,0.041572359999999996,3.707955097459548e-07,0.014741397589953424,2.501566183388047e-21,8.423074221795751e-14,3.2333098352404686e-15,1.0787374628549281e-10,2.461626352160843e-14,2.4373211487460177e-19,6.267080538189394e-17,0.054,0.0,4.541194481895408e-06,0.8726293011240654,1.6180859934538273e-10,3.2570298607652223e-22,5.322477320478483e-21,0.06599962909658845,5.53760753827034e-26
0.0006144504250352247,0.041572359999999996,3.705573448666579e-07,0.014741400744931287,2.4999593517873465e-21,8.420368144749711e-14,3.2312328460690747e-15,1.0788360583024232e-10,2.4634727483882504e-14,2.4353249879872057e-19,6.263070156930982e-17,0.054,0.0,4.5382776590626124e-06,0.8726292995465692,1.618234278517618e-10,3.259799831755338e-22,5.329894967099891e-21,0.06599962933474346,5.545915873799541e-26
0.0006148452257518839,0.041572359999999996,3.703194857418278e-07,0.014741403895858833,2.49835458307782e-21,8.417664674590884e-14,3.2291582627510153e-15,1.0789345903124893e-10,2.465319313705786e-14,2.4358576002952764e-19,6.259064916188105e-17,0.054,0.0,4.535364580798859e-06,0.8726292979710979,1.6183824683463572e-10,3.2625703089272685e-22,5.337318115391533e-21,0.06599962957259273,5.554231198798049e-26
0.0006151562031505672,0.041572359999999996,3.701323432875749e-07,0.014741406374941016,2.49709198553825e-21,8.41553703091034e-14,3.227526031385208e-15,1.0790121575875668e-10,2.466773938856301e-14,2.4363356349855325e-19,6.255913670574084e-17,0.054,0.0,4.533072633324272e-06,0.872629296731551,1.6184991278283072e-10,3.2647529199915506e-22,5.343169069146134e-21,0.0659996297597274,5.560785952035194e-26
0.0006154671805492504,0.041572359999999996,3.699453898844874e-07,0.014741408851518846,2.4958306635078438e-21,8.41341099925255e-14,3.2258955404830056e-15,1.0790896855934688e-10,2.468228668796936e-14,2.4359387119679416e-19,6.25276560169621e-17,0.054,0.0,4.5307830011556935e-06,0.8726292954932562,1.6186157283578233e-10,3.2669358448029862e-22,5.349023436894515e-21,0.06599962994667304,5.567345043191297e-26
0.0006157781579479337,0.041572359999999996,3.6975862524624083e-07,0.014741411325596109,2.4945706150533934e-21,8.411286578495605e-14,3.2242666324848172e-15,1.0791671743699335e-10,2.4696835034745388e-14,2.4361292725863486e-19,6.24962070631706e-17,0.054,0.0,4.528495680786546e-06,0.8726292942562119,1.618732269994449e-10,3.26911908322531e-22,5.3548812188664065e-21,0.06599963013342992,5.57390847286194e-26
0.000616089135346617,0.041572359999999996,3.6957204908708887e-07,0.014741413797176603,2.493311838247253e-21,8.409163766172551e-14,3.222639338324259e-15,1.0792446239565243e-10,2.4711384428360306e-14,2.436600015354541e-19,6.246478979263458e-17,0.054,0.0,4.526210668717343e-06,0.8726292930204158,1.618848752797645e-10,3.271302635122381e-22,5.3607424152914235e-21,0.06599963031999831,5.580476241642423e-26
0.0006164001127453002,0.041572359999999996,3.6938566112186156e-07,0.014741416266264098,2.4920543311663817e-21,8.407042559796339e-14,3.221013773356009e-15,1.0793220343927352e-10,2.4725934868283707e-14,2.4362089591494353e-19,6.243340414720956e-17,0.054,0.0,4.5239279614556225e-06,0.8726292917858663,1.6189651768267826e-10,3.273486500358185e-22,5.366607026399057e-21,0.06599963050637853,5.587048350127798e-26
0.0006167110901439835,0.041572359999999996,3.691994610659632e-07,0.014741418732862364,2.4907980918896856e-21,8.404922957476659e-14,3.219389826636402e-15,1.0793994057180432e-10,2.4740486353985814e-14,2.4360333761879923e-19,6.240205008110058e-17,0.054,0.0,4.521647555515968e-06,0.8726292905525612,1.6190815421411332e-10,3.275670678796837e-22,5.3724750524186816e-21,0.06599963069257084,5.593624798912852e-26
0.0006170220675426667,0.041572359999999996,3.6901344863537133e-07,0.014741421196975163,2.489543118500594e-21,8.402804957328e-14,3.2177674650959325e-15,1.0794767379718659e-10,2.4755038884937686e-14,2.4363736330998445e-19,6.237072755214543e-17,0.054,0.0,4.51936944742001e-06,0.8726292893204992,1.6191978487998772e-10,3.2778551703025715e-22,5.378346493579553e-21,0.06599963087857554,5.600205588592107e-26
0.00061733304494135,0.041572359999999996,3.6882762354663775e-07,0.014741423658606255,2.488289409087461e-21,8.40068855734083e-14,3.216146780462166e-15,1.0795540311935536e-10,2.4769592460610887e-14,2.4362874650081354e-19,6.233943650976065e-17,0.054,0.0,4.517093633696377e-06,0.8726292880896778,1.61931409686211e-10,3.280039974739754e-22,5.384221350110817e-21,0.06599963106439286,5.60679071975983e-26
0.0006176440223400332,0.041572359999999996,3.6864198551688306e-07,0.014741426117759384,2.4870369617414255e-21,8.398573755533226e-14,3.2145277394291947e-15,1.0796312854224059e-10,2.4784147080477145e-14,2.4360767948848417e-19,6.230817690704963e-17,0.054,0.0,4.51482011088067e-06,0.8726292868600954,1.6194302863868407e-10,3.2822250919728716e-22,5.3900996222414946e-21,0.06599963125002316,5.613380193010022e-26
0.0006179549997387165,0.041572359999999996,3.6845653426379727e-07,0.014741428574438288,2.4857857745572315e-21,8.39646054975405e-14,3.2129102789490672e-15,1.079708500697641e-10,2.4798702744009192e-14,2.4363609172228413e-19,6.227694869707271e-17,0.054,0.0,4.512548875515486e-06,0.8726292856317502,1.6195464174329856e-10,3.284410521866537e-22,5.395981310200502e-21,0.06599963143546667,5.619974008936429e-26
0.0006182659771373998,0.041572359999999996,3.6827126950563933e-07,0.014741431028646702,2.4845358456345586e-21,8.394348938003824e-14,3.211294468161662e-15,1.0797856770584323e-10,2.4813259450680092e-14,2.436424240592157e-19,6.224575183063344e-17,0.054,0.0,4.510279924150364e-06,0.8726292844046403,1.6196624900593723e-10,3.2865962642854897e-22,5.4018664142166366e-21,0.06599963162072371,5.626572168132527e-26
0.000618576954536083,0.041572359999999996,3.680861909612335e-07,0.01474143348038835,2.4832871730763923e-21,8.392238918498212e-14,3.2096803168119252e-15,1.079862814543916e-10,2.482781719996302e-14,2.4361229881220765e-19,6.221458626251219e-17,0.054,0.0,4.508013253341766e-06,0.8726292831787636,1.6197785043247415e-10,3.288782319094592e-22,5.407754934518573e-21,0.06599963180579453,5.633174671191545e-26
0.0006188879319347663,0.041572359999999996,3.6790129834996823e-07,0.01474143592966695,2.482039754988794e-21,8.390130489097598e-14,3.208067744248871e-15,1.0799399131931338e-10,2.4842375991332176e-14,2.4362523472024363e-19,6.218345194622336e-17,0.054,0.0,4.5057488596530906e-06,0.8726292819541185,1.6198944602877452e-10,3.2909686861588295e-22,5.413646871334879e-21,0.06599963199067942,5.639781518706443e-26
0.0006191989093334495,0.041572359999999996,3.6771659139179745e-07,0.014741438376486208,2.4807935894825945e-21,8.388023647622228e-14,3.206456784742647e-15,1.0800169730450639e-10,2.4856935824262478e-14,2.4364639258157554e-19,6.215234883167574e-17,0.054,0.0,4.503486739654644e-06,0.8726292807307032,1.620010358006944e-10,3.2931553653433163e-22,5.419542224894002e-21,0.06599963217537864,5.646392711269922e-26
0.0006195098867321328,0.041572359999999996,3.6753206980731366e-07,0.014741440820849829,2.4795486746729788e-21,8.385918392358012e-14,3.2048474804642483e-15,1.0800939941386623e-10,2.487149669822886e-14,2.4362854811218234e-19,6.212127687383701e-17,0.054,0.0,4.501226889924532e-06,0.8726292795085157,1.6201261975408014e-10,3.295342356513303e-22,5.425440995424247e-21,0.06599963235989253,5.653008249474391e-26
0.000619820864130816,0.041572359999999996,3.6734773331756705e-07,0.014741443262761507,2.4783050086774027e-21,8.383814721297328e-14,3.203239773885839e-15,1.0801709765128112e-10,2.488605861270679e-14,2.436267249016302e-19,6.209023602755372e-17,0.054,0.0,4.498969307046511e-06,0.872629278287554,1.6202419789477085e-10,3.2975296595341464e-22,5.43134318315382e-21,0.0659996325442213,5.659628133912046e-26
0.0006201318415294993,0.041572359999999996,3.6716358164416123e-07,0.01474144570222493,2.4770625896176354e-21,8.381712632263703e-14,3.201633675772964e-15,1.0802479202063153e-10,2.490062156717272e-14,2.4362969126362422e-19,6.205922624300157e-17,0.054,0.0,4.49671398761108e-06,0.8726292770678165,1.6203577022859686e-10,3.299717274271321e-22,5.437248788310817e-21,0.06599963272836526,5.666252365174827e-26
0.0006204428189281826,0.041572359999999996,3.6697961450927215e-07,0.014741448139243779,2.4758214156192486e-21,8.379612123391537e-14,3.200029191567429e-15,1.0803248252579495e-10,2.491518556110325e-14,2.436285023070523e-19,6.202824747496953e-17,0.054,0.0,4.494460928215759e-06,0.8726292758493012,1.6204733676137952e-10,3.301905200590431e-22,5.4431578111232295e-21,0.06599963291232469,5.672880943854405e-26
0.0006207537963268658,0.041572359999999996,3.6679583163564406e-07,0.014741450573821724,2.474581484811541e-21,8.377513192719314e-14,3.1984263135373443e-15,1.0804016917064203e-10,2.4929750593975575e-14,2.4362828800447273e-19,6.19972996772356e-17,0.054,0.0,4.492210125465025e-06,0.8726292746320065,1.6205889749893126e-10,3.3040934383572057e-22,5.449070251818929e-21,0.06599963309609987,5.679513870542198e-26
0.0006213757511242322,0.041572359999999996,3.6642881756578553e-07,0.014741455435669563,2.4721053453033674e-21,8.373320058007952e-14,3.1952253691456973e-15,1.080555308948409e-10,2.495888377445705e-14,2.436285663925318e-19,6.193549680611039e-17,0.054,0.0,4.487715276347549e-06,0.8726292722010711,1.6208200161155043e-10,3.308470847697255e-22,5.460905387771201e-21,0.06599963346309856,5.69279277030683e-26
0.0006219977059215986,0.041572359999999996,3.660625372276882e-07,0.014741460287797686,2.4696341562031245e-21,8.369133212272301e-14,3.1920308262510716e-15,1.080708772240741e-10,2.4988021104445647e-14,2.43628572006682e-19,6.187381725769109e-17,0.054,0.0,4.483229413231016e-06,0.8726292697749954,1.6210508261277836e-10,3.3128495012197804e-22,5.472754197988429e-21,0.06599963382936352,5.706089069194816e-26
0.000622619660718965,0.041572359999999996,3.656969884233358e-07,0.014741465130235212,2.467167902680709e-21,8.364952639865697e-14,3.188842664953688e-15,1.0808620818909585e-10,2.501716257977827e-14,2.4362865079426982e-19,6.181226066383608e-17,0.054,0.0,4.478752509196562e-06,0.8726292673537652,1.6212814054879934e-10,3.3172293978550757e-22,5.484616684289549e-21,0.06599963419489695,5.719402771928104e-26
0.0006232416155163314,0.041572359999999996,3.653321689634429e-07,0.014741469963011138,2.4647065699649278e-21,8.360778325176946e-14,3.185660865862389e-15,1.0810152382056882e-10,2.504630819630003e-14,2.436286869697182e-19,6.175082665759627e-17,0.054,0.0,4.474284537432239e-06,0.8726292649373658,1.6215117546565987e-10,3.321610536535384e-22,5.496492848491614e-21,0.06599963455970108,5.732733883224542e-26
0.0006238635703136979,0.041572359999999996,3.649680766674007e-07,0.014741474786154346,2.4622501433431386e-21,8.35661025258058e-14,3.1824854100703106e-15,1.0811682414906381e-10,2.5075457949864225e-14,2.436287082550078e-19,6.168951487249448e-17,0.054,0.0,4.469825471232369e-06,0.8726292625257825,1.6217418740926962e-10,3.3259929161948876e-22,5.5083826924098315e-21,0.06599963492377804,5.746082407797909e-26
0.0006251074799084308,0.041572359999999996,3.64242064887718e-07,0.014741484403657603,2.4573519498230087e-21,8.348292771528083e-14,3.1761534529187253e-15,1.0814737901894812e-10,2.513376985157466e-14,2.436287732109508e-19,6.156725650834839e-17,0.054,0.0,4.460933949233361e-06,0.8726292577170081,1.6222014255969113e-10,3.3347613941979417e-22,5.5322034266465744e-21,0.06599963564975922,5.772831715610045e-26
0.0006263513895031637,0.041572359999999996,3.6351893581219476e-07,0.01474149398297378,2.4524732055849206e-21,8.340000073002602e-14,3.169846643149492e-15,1.0817787304149764e-10,2.519209825190121e-14,2.436288358861709e-19,6.144548267159538e-17,0.054,0.0,4.452077731670053e-06,0.872629252927327,1.6226600636460866e-10,3.343534823376535e-22,5.55607890148532e-21,0.06599963637285776,5.799650732992957e-26
0.0006275952990978966,0.041572359999999996,3.627986723057446e-07,0.01474150352432986,2.447613795017873e-21,8.331732034240011e-14,3.1635648309229065e-15,1.0820830645801657e-10,2.5250443117966987e-14,2.436288970441478e-19,6.13241904866183e-17,0.054,0.0,4.443256608690858e-06,0.8726292481566261,1.623117791863961e-10,3.3523131952738876e-22,5.5800091313827936e-21,0.06599963709309076,5.826539497509872e-26
0.0006288392086926295,0.041572359999999996,3.620812573688712e-07,0.014741513027951044,2.4427736034257165e-21,8.323488533268704e-14,3.157307867907819e-15,1.082386795083756e-10,2.530880441702563e-14,2.436289602919202e-19,6.120337709966525e-17,0.054,0.0,4.434470372104727e-06,0.8726292434047925,1.6235746138527475e-10,3.3610965014639584e-22,5.603994130766904e-21,0.06599963781047528,5.853498046659041e-26
0.0006300831182873625,0.041572359999999996,3.6136667413624913e-07,0.014741522494060733,2.4379525170175763e-21,8.315269448945704e-14,3.1510756070521202e-15,1.0826899243102415e-10,2.5367182116460396e-14,2.436290219696765e-19,6.10830396793267e-17,0.054,0.0,4.425718815363785e-06,0.872629238671715,1.6240305331933122e-10,3.369884733551258e-22,5.6280339140367916e-21,0.06599963852502815,5.880526417874035e-26
0.0006313270278820954,0.041572359999999996,3.60654905875393e-07,0.014741531922880587,2.4331504228988685e-21,8.307074660984525e-14,3.1448679023490275e-15,1.082992454630018e-10,2.542557618378341e-14,2.436290834192437e-19,6.09631754167308e-17,0.054,0.0,4.417001733547017e-06,0.8726292339572824,1.6244855534453452e-10,3.378677883170678e-22,5.6521284955629765e-21,0.06599963923676609,5.907624648523946e-26
0.0006325709374768283,0.041572359999999996,3.5994593598548494e-07,0.014741541314630516,2.4283672090633876e-21,8.298904049931184e-14,3.1386846089277948e-15,1.0832943883994838e-10,2.548398658663497e-14,2.436291450611196e-19,6.084378152516611e-17,0.054,0.0,4.408318923345909e-06,0.8726292292613849,1.6249396781475098e-10,3.3874759419873414e-22,5.6762778896874576e-21,0.06599963994570575,5.93479277591363e-26
0.0006338148470715612,0.041572359999999996,3.592397479958836e-07,0.014741550669528702,2.4236027643832544e-21,8.290757497143816e-14,3.1325255830901295e-15,1.0835957279611646e-10,2.5542413292782713e-14,2.4362920592856545e-19,6.072485523965168e-17,0.054,0.0,4.399670183046209e-06,0.8726292245839131,1.6253929108176326e-10,3.3962789016964044e-22,5.70048211072383e-21,0.06599964065186355,5.962030837283965e-26
0.0006350587566662942,0.041572359999999996,3.585363255648867e-07,0.014741559987791619,2.41885697860056e-21,8.282634884792837e-14,3.1263906822525826e-15,1.0838964756438192e-10,2.560085627012086e-14,2.4362926709527912e-19,6.060639381679646e-17,0.054,0.0,4.391055312512742e-06,0.872629219924759,1.6258452549528656e-10,3.405086754022901e-22,5.724741172957486e-21,0.06599964135525585,5.989338869812057e-26
0.0006363026662610271,0.041572359999999996,3.5783565247853575e-07,0.014741569269634054,2.414129742319298e-21,8.274536095858438e-14,3.1202797649319157e-15,1.0841966337625422e-10,2.565931548666954e-14,2.4362932866552967e-19,6.048839453470413e-17,0.054,0.0,4.38247411317479e-06,0.8726292152838152,1.6262967140298327e-10,3.4138994907215827e-22,5.749055090645801e-21,0.06599964205589888,6.016716910611496e-26
0.0006387904854504929,0.041572359999999996,3.56442490115378e-07,0.01474158772490826,2.4047304849374933e-21,8.258409524139981e-14,3.108129320502504e-15,1.0847951905008742e-10,2.5776282510104023e-14,2.4362944945045927e-19,6.025377161097739e-17,0.054,0.0,4.3654119415357235e-06,0.8726292060561331,1.6271969908137921e-10,3.431539584402149e-22,5.797847549276174e-21,0.06599964344900126,6.071683165162381e-26
0.0006412783046399588,0.041572359999999996,3.550601337032506e-07,0.014741606037036356,2.3954041339951016e-21,8.242376861687338e-14,3.096073139923295e-15,1.0853914164276072e-10,2.5893314109737188e-14,2.436295698577085e-19,6.002096511384193e-17,0.054,0.0,4.348482110284499e-06,0.8726291969000243,1.6280937685780104e-10,3.449199117364384e-22,5.846859600116595e-21,0.06599964483129794,6.126929896583125e-26
