Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2OX(12),HX(9),NH2_X(20),NH_X(21)
3.087297986138836e-07,0.066515776,0.938,5.499596689219477e-13,0.0005875170260575364,3.350114366439292e-10,3.840826024359346e-09,2.8914329828260053e-07,0.0,0.0,0.03877207283909379,0.009705864764330269,0.04999998403382623,2.671203642986263e-09,6.402959150733525e-16,0.001998364515758787,0.0,7.655700791103504e-07,1.5791986716274713e-07,1.0373913511400712e-06,3.03271622459872e-07
3.093909469615565e-07,0.066515776,0.938,5.540996133762596e-13,0.0005887373824878218,3.361788491222037e-10,3.84387412087882e-09,2.8913482158220303e-07,0.0,0.0,0.03877085006303323,0.009705253493171853,0.049999986240758645,2.6946359971769758e-09,6.45206746243622e-16,0.0019983618207300214,0.0,7.655459810085481e-07,1.5771238338702877e-07,1.0386851653992998e-06,3.0463327740036783e-07
3.100520953092294e-07,0.066515776,0.938,5.582625127969384e-13,0.0005899575829648848,3.3734837402631554e-10,3.846921799960472e-09,2.891263454019305e-07,0.0,0.0,0.038769627441438574,0.009704642299060935,0.04999998844954656,2.7182318080721973e-09,6.501453837700834e-16,0.001998359124767428,0.0,7.655218860095861e-07,1.5750577733528745e-07,1.0399765807862272e-06,3.059979354722142e-07
3.1071324365690234e-07,0.066515776,0.938,5.624484512076369e-13,0.0005911776275129318,3.3852001059093553e-10,3.849969051872371e-09,2.8911786974045496e-07,0.0,0.0,0.03876840497428545,0.009704031181981727,0.04999999066019739,2.741991940797682e-09,6.551119324252001e-16,0.001998356427863102,0.0,7.654977941129699e-07,1.5730004299827796e-07,1.0412656060888057e-06,3.07365594064925e-07
3.1138141085093725e-07,0.066515776,0.938,5.667023211193981e-13,0.0005924104658340033,3.397062300256258e-10,3.853048209943085e-09,2.891093046259042e-07,0.0,0.0,0.038767169686129144,0.009703413655441952,0.04999999289621696,2.7661721474154817e-09,6.601596708542188e-16,0.0019983537013632366,0.0,7.654734496047244e-07,1.5709300412728216e-07,1.04256589652957e-06,3.0875081771270274e-07
3.1204957804497215e-07,0.066515776,0.938,5.709798947554972e-13,0.0005936431449475716,3.4089460456611904e-10,3.856126911787689e-09,2.8910074003860924e-07,0.0,0.0,0.038765934555660755,0.009702796207545711,0.049999995134154235,2.790521969085251e-09,6.652361318972155e-16,0.001998350973885394,0.0,7.654491082640288e-07,1.5688684339771138e-07,1.04386376385111e-06,3.1013910052010577e-07
3.1271774523900706e-07,0.066515776,0.938,5.752812592680469e-13,0.0005948756648787281,3.420851333657309e-10,3.8592051474370115e-09,2.890921759773116e-07,0.0,0.0,0.038764699582854965,0.009702178838276712,0.0499999973740167,2.815042308051242e-09,6.703414242707163e-16,0.0019983482454215096,0.0,7.654247700903614e-07,1.5668155476697478e-07,1.0451592170583906e-06,3.115304397457642e-07
3.1338591243304196e-07,0.066515776,0.938,5.796065019504583e-13,0.0005961080256525997,3.4327781555886784e-10,3.86228290693805e-09,2.8908361244078876e-07,0.0,0.0,0.03876346476768643,0.009701561547618679,0.049999999615811815,2.839734069667685e-09,6.754756568819693e-16,0.0019983455159635474,0.0,7.654004350832268e-07,1.564771322450712e-07,1.046452265133772e-06,3.129248326326627e-07
3.1405407962707687e-07,0.066515776,0.938,5.839557102370619e-13,0.0005973402272943482,3.4447265026107507e-10,3.865360180361507e-09,2.8907504942785437e-07,0.0,0.0,0.03876223011012976,0.009700944335555326,0.05000000185954699,2.8645981624002017e-09,6.806389388285159e-16,0.0019983427855035075,0.0,7.653761032420966e-07,1.5627356989405673e-07,1.0477429170367478e-06,3.1432227640816815e-07
3.147222468211118e-07,0.066515776,0.938,5.883289717027194e-13,0.0005985722698291692,3.4566963656908375e-10,3.8684369578206906e-09,2.890664869373574e-07,0.0,0.0,0.038760995610159485,0.009700327202070381,0.05000000410522957,2.889635497827126e-09,6.858313793977604e-16,0.0019983400540334196,0.0,7.653517745664229e-07,1.560708618275139e-07,1.0490311817037003e-06,3.157227682840565e-07
3.153904140151467e-07,0.066515776,0.938,5.927263740624405e-13,0.0005998041532822942,3.4686877356086014e-10,3.871513229456703e-09,2.890579249681819e-07,0.0,0.0,0.03875976126775013,0.009699710147147583,0.05000000635286689,2.9148469906408563e-09,6.910530880665387e-16,0.0019983373215453474,0.0,7.653274490557505e-07,1.5586900221005105e-07,1.0503170680476566e-06,3.171263054565418e-07
3.160585812091816e-07,0.066515776,0.938,5.971480051709922e-13,0.000601035877678988,3.480700602956524e-10,3.87458898542502e-09,2.890493635192466e-07,0.0,0.0,0.038758527082876165,0.009699093170770653,0.05000000860246622,2.94023355864908e-09,6.963041745006817e-16,0.0019983345880313854,0.0,7.653031267095734e-07,1.5566798525680754e-07,1.0516005849580504e-06,3.185328851063026e-07
3.167267484032165e-07,0.066515776,0.938,6.015939530225115e-13,0.0006022674430445493,3.492734958140392e-10,3.877664215929963e-09,2.890408025895042e-07,0.0,0.0,0.03875729305551199,0.009698476272923341,0.05000001085403478,2.9657961227760292e-09,7.015847485545814e-16,0.0019983318534836664,0.0,7.652788075271865e-07,1.5546780523291887e-07,1.0528817413004962e-06,3.1994250439850954e-07
3.173949155972514e-07,0.066515776,0.938,6.06064305750113e-13,0.0006034988494043113,3.5047907913797523e-10,3.880738911208023e-09,2.8903224217794126e-07,0.0,0.0,0.038756059185632,0.009697859453589388,0.050000013107579774,2.9915356070636204e-09,7.068949202707486e-16,0.0019983291178943497,0.0,7.652544915082222e-07,1.552684564530438e-07,1.0541605459165658e-06,3.213551604828518e-07
3.180630827912863e-07,0.066515776,0.938,6.10559151625494e-13,0.000604730096783641,3.516868092708392e-10,3.883813061511122e-09,2.890236822835774e-07,0.0,0.0,0.038754825473210505,0.00969724271275254,0.05000001536310835,3.017452938672527e-09,7.122347998793712e-16,0.0019983263812556333,0.0,7.652301786523869e-07,1.550699332808835e-07,1.055437007623571e-06,3.227708504935636e-07
3.187312499853212e-07,0.066515776,0.938,6.150785790585404e-13,0.0006059611852079393,3.528966851974805e-10,3.886886657141833e-09,2.890151229054648e-07,0.0,0.0,0.03875359191822179,0.00969662605039655,0.05000001762062759,3.0435490478833002e-09,7.17604497797871e-16,0.001998323643559745,0.0,7.652058689584943e-07,1.5487223012866118e-07,1.0567111352143534e-06,3.241895715494516e-07
3.1933260045995265e-07,0.066515776,0.938,6.191671541619031e-13,0.0006070690289042759,3.539874073312211e-10,3.889652410977085e-09,2.8900741990580123e-07,0.0,0.0,0.038752481853315694,0.009696071121363871,0.05000001965410279,3.0671891724143957e-09,7.224628119899933e-16,0.0019983211787231703,0.0,7.651839929374617e-07,1.5469499382914975e-07,1.0578558616240985e-06,3.2546900964965883e-07
3.199339509345841e-07,0.066515776,0.938,6.232757766952572e-13,0.0006081767438862023,3.5507986595462774e-10,3.8924177006692935e-09,2.8899971732291436e-07,0.0,0.0,0.038751371915890495,0.009695516255875693,0.05000002168920127,3.090975545429807e-09,7.273454493596714e-16,0.001998318713018404,0.0,7.651621194771559e-07,1.545184132525412e-07,1.0589987108770327e-06,3.267508984281482e-07
3.205353014092155e-07,0.066515776,0.938,6.274045113949339e-13,0.0006092843301723044,3.5617406028934474e-10,3.895182519219204e-09,2.8899201515617964e-07,0.0,0.0,0.03875026210592737,0.009694961453920183,0.05000002372592815,3.1149088515899755e-09,7.322524907884291e-16,0.0019983162464398516,0.0,7.651402485771294e-07,1.5434248442429935e-07,1.0601396893315152e-06,3.2803523575258146e-07
3.2113665188384696e-07,0.066515776,0.938,6.315534230869348e-13,0.0006103917877811903,3.572699895449752e-10,3.8979468596493e-09,2.8898431340499315e-07,0.0,0.0,0.03874915242340745,0.009694406715485509,0.05000002576428845,3.138989777604649e-09,7.371840172795142e-16,0.0019983137789819417,0.0,7.651183802370074e-07,1.5416720340055728e-07,1.0612788033293707e-06,3.293220194805638e-07
3.217380023584784e-07,0.066515776,0.938,6.357225766866946e-13,0.0006114991167314894,3.5836765291910787e-10,3.90071071500568e-09,2.889766120687708e-07,0.0,0.0,0.03874804286831188,0.009693852040559836,0.05000002780428725,3.1632190122333828e-09,7.421401099576295e-16,0.0019983113106391255,0.0,7.650965144563983e-07,1.539925662678445e-07,1.0624160591957827e-06,3.3061124745965894e-07
3.2233935283310983e-07,0.066515776,0.938,6.399120371988396e-13,0.0006126063170418521,3.594670495973451e-10,3.9034740783588715e-09,2.889689111469486e-07,0.0,0.0,0.038746933440621724,0.009693297429131349,0.050000029845929536,3.1875972462859954e-09,7.471208500686628e-16,0.0019983088414058767,0.0,7.650746512349099e-07,1.5381856914281537e-07,1.0635514632391929e-06,3.3190291752740464e-07
3.2294070330774127e-07,0.066515776,0.938,6.441218697169506e-13,0.0006137133887309509,3.6056817875332967e-10,3.906236942803891e-09,2.889612106389824e-07,0.0,0.0,0.03874582414031807,0.009692742881188217,0.05000003188922028,3.212125172623006e-09,7.521263189794153e-16,0.001998306371276692,0.0,7.650527905721519e-07,1.5364520817198094e-07,1.0646850217512e-06,3.3319702751132743e-07
3.2414340425700415e-07,0.066515776,0.938,6.52602911588708e-13,0.0006159271463201507,3.6277563113347224e-10,3.911761147474301e-09,2.8894581086253746e-07,0.0,0.0,0.03874360592179441,0.009691633975710741,0.05000003598076699,3.2616328838481754e-09,7.622117692702147e-16,0.001998301428308615,0.0,7.650090769212563e-07,1.533003794266465e-07,1.0669466272626143e-06,3.35792558487848e-07
3.25346105206267e-07,0.066515776,0.938,6.611662248204912e-13,0.0006181403896488888,3.6499000321050044e-10,3.917283274280078e-09,2.8893041273546605e-07,0.0,0.0,0.03874138821258902,0.009690525324032891,0.05000004007896667,3.311747729821971e-09,7.723971141723348e-16,0.0019982964816913236,0.0,7.649653735005643e-07,1.529580497910863e-07,1.0692009257223755e-06,3.383978228097886e-07
3.265488061555299e-07,0.066515776,0.938,6.698123333385632e-13,0.0006203531188672999,3.6721128794573714e-10,3.922803268896593e-09,2.8891501625409744e-07,0.0,0.0,0.038739171012549596,0.009689416926060186,0.050000044183858214,3.362475327292316e-09,7.826830089451556e-16,0.001998291531381615,0.0,7.64921680306916e-07,1.526181894855907e-07,1.0714479668475003e-06,3.4101280273850183e-07
3.2775150710479277e-07,0.066515776,0.938,6.785417624690847e-13,0.0006225653341258508,3.694394781117129e-10,3.9283210774200805e-09,2.888996214150534e-07,0.0,0.0,0.03873695432152357,0.009688308781698188,0.05000004829548007,3.413821325851263e-09,7.930701107562412e-16,0.001998286577336659,0.0,7.6487799733714e-07,1.5228076918338377e-07,1.0736878000770095e-06,3.436374803765992e-07
3.2895420805405564e-07,0.066515776,0.938,6.873550389302152e-13,0.0006247770355753366,3.71674566293011e-10,3.933836646375587e-09,2.888842282152405e-07,0.0,0.0,0.03873473813935796,0.009687200890852524,0.05000005241387029,3.465791407942514e-09,8.035590786723779e-16,0.001998281619513999,0.0,7.648343245880524e-07,1.5194576000266644e-07,1.075920474569442e-06,3.462718376684205e-07
3.301569090033185e-07,0.066515776,0.938,6.96252690824158e-13,0.0006269882233668776,3.739165448871062e-10,3.939349922724662e-09,2.888688366518433e-07,0.0,0.0,0.03873252246589951,0.009686093253428842,0.050000056539066445,3.5183912888672585e-09,8.141505736505346e-16,0.0019982766578715504,0.0,7.647906620564581e-07,1.5161313349881477e-07,1.07814603920054e-06,3.489158564005005e-07
3.313596099525814e-07,0.066515776,0.938,7.052352476291503e-13,0.0006291988976519167,3.7616540610520114e-10,3.944860853872303e-09,2.88853446722317e-07,0.0,0.0,0.038730307300994624,0.00968498586933286,0.05000006067110576,3.5716267167883198e-09,8.248452585287525e-16,0.001998271692367607,0.0,7.647470097391523e-07,1.5128286165672872e-07,1.0803645425610998e-06,3.5156951820203146e-07
3.3256231090184426e-07,0.066515776,0.938,7.143032401913984e-13,0.0006314090585822151,3.784211419730572e-10,3.950369387673521e-09,2.888380584243806e-07,0.0,0.0,0.038728092644489426,0.00968387873847033,0.050000064810025016,3.6255034727325534e-09,8.356437980169596e-16,0.001998266722960841,0.0,7.647033676329183e-07,1.509549168833263e-07,1.0825760329549802e-06,3.542328045453238e-07
3.3376501185110713e-07,0.066515776,0.938,7.234572007169537e-13,0.0006336187063098503,3.806837443318206e-10,3.955875472439387e-09,2.888226717560108e-07,0.0,0.0,0.03872587849622975,0.009682771860747053,0.05000006895586058,3.680027370591471e-09,8.465468586877099e-16,0.001998261749610304,0.0,7.646597357345306e-07,1.5062927200018187e-07,1.0847805583972667e-06,3.569056967462623e-07
3.3496771280037e-07,0.066515776,0.938,7.326976627635357e-13,0.0006358278409872118,3.82953204838845e-10,3.9613790569425955e-09,2.8880728671543463e-07,0.0,0.0,0.03872366485606117,0.009681665236068884,0.05000007310864842,3.735204257120088e-09,8.575551089668475e-16,0.0019982567722754254,0.0,7.646161140407536e-07,1.5030590023630462e-07,1.0869781666125839e-06,3.5958817596476063e-07
3.361704137496329e-07,0.066515776,0.938,7.420251612322988e-13,0.0006380364627669983,3.8522951496850973e-10,3.966880090422626e-09,2.8879190330112366e-07,0.0,0.0,0.03872145172382897,0.009680558864341713,0.050000077268424085,3.791040011934014e-09,8.68669219124099e-16,0.0019982517909160192,0.0,7.645725025483424e-07,1.4998477522105626e-07,1.0891689050335517e-06,3.622802232052128e-07
3.3737311469889575e-07,0.066515776,0.938,7.514402323595438e-13,0.0006402445718022153,3.875126660130347e-10,3.9723785225904545e-09,2.88776521511787e-07,0.0,0.0,0.0387192390993782,0.00967945274547149,0.050000081435222755,3.84754054750479e-09,8.798898612635922e-16,0.0019982468054922826,0.0,7.645289012540435e-07,1.496658709772033e-07,1.0913528207993785e-06,3.6498181931694216e-07
3.3857581564815863e-07,0.066515776,0.938,7.609434137083774e-13,0.0006424521682461701,3.898026490832907e-10,3.977874303632855e-09,2.88761141346366e-07,0.0,0.0,0.038717026982553686,0.009678346879364202,0.05000008560907918,3.904711809153434e-09,8.912177093143039e-16,0.001998241815964794,0.0,7.644853101545949e-07,1.4934916191410284e-07,1.0935299607545901e-06,3.67692944994649e-07
3.397785165974215e-07,0.066515776,0.938,7.705352441603167e-13,0.0006446592522524709,3.9209945510960735e-10,3.983367384216336e-09,2.8874576280402757e-07,0.0,0.0,0.03871481537319996,0.009677241265925883,0.05000008979002774,3.962559775042207e-09,9.026534390204337e-16,0.0019982368222945185,0.0,7.644417292467254e-07,1.4903462282101658e-07,1.0957003714478879e-06,3.704135807788555e-07
3.409812175466844e-07,0.066515776,0.938,7.802162639068386e-13,0.0006468658239750218,3.9440307484257647e-10,3.988857715490652e-09,2.887303858841583e-07,0.0,0.0,0.03871260427116142,0.009676135905062623,0.050000093978102414,4.02109045616458e-09,9.141977279317072e-16,0.001998231824442803,0.0,7.643981585271583e-07,1.4872222886055411e-07,1.0978640991311285e-06,3.7314370705634867e-07
3.4218391849594725e-07,0.066515776,0.938,7.899870144408794e-13,0.0006490718835680207,3.967134988538526e-10,3.994345249092045e-09,2.887150105863588e-07,0.0,0.0,0.03871039367628217,0.009675030796680549,0.050000098173336775,4.080309896333411e-09,9.25851255393608e-16,0.001998226822371382,0.0,7.643545979926059e-07,1.4841195556224013e-07,1.1000211897584286e-06,3.7588330406062286e-07
3.433866194452101e-07,0.066515776,0.938,7.998480385482782e-13,0.0006512774311859553,3.990307175369514e-10,3.9998299371460325e-09,2.8869963691043785e-07,0.0,0.0,0.03870818358840622,0.009673925940685843,0.05000010237576405,4.140224172167322e-09,9.376147025375391e-16,0.001998221816042376,0.0,7.643110476397775e-07,1.4810377881620429e-07,1.1021716889853814e-06,3.786323518723201e-07
3.44589320394473e-07,0.066515776,0.938,8.097998802991709e-13,0.000653482466983601,4.013547211080429e-10,4.0053117322699695e-09,2.8868426485640703e-07,0.0,0.0,0.03870597400737726,0.009672821336984726,0.050000106585417065,4.200839393075259e-09,9.494887522709146e-16,0.001998216805418291,0.0,7.642675074653719e-07,1.4779767486699015e-07,1.1043156421683886e-06,3.8139083041966845e-07
3.4579202134373587e-07,0.066515776,0.938,8.198430850393304e-13,0.000655686991116017,4.0368549960674385e-10,4.010790587575204e-09,2.886688944244753e-07,0.0,0.0,0.03870376493303891,0.009671716985483471,0.05000011080232824,4.2621617012392545e-09,9.614740892671793e-16,0.001998211790462018,0.0,7.642239774660836e-07,1.4749362030748276e-07,1.1064530943640967e-06,3.841587194789217e-07
3.4699472229299874e-07,0.066515776,0.938,8.29978199381456e-13,0.0006578910037385434,4.0602304289690656e-10,4.016266456669038e-09,2.8865352561504334e-07,0.0,0.0,0.03870155636523455,0.009670612886088396,0.050000115026529665,4.324197271595347e-09,9.73571399955762e-16,0.0019982067711368347,0.0,7.64180457638599e-07,1.4719159207295057e-07,1.1085840903289403e-06,3.869359986747949e-07
3.481974232422616e-07,0.066515776,0.938,8.402057711964117e-13,0.0006600945050067982,4.083673406674047e-10,4.02173929365627e-09,2.886381584286984e-07,0.0,0.0,0.03869934830380742,0.009669509038705865,0.050000119258053054,4.386952311812701e-09,9.8578137251196e-16,0.001998201747406408,0.0,7.641369479796005e-07,1.4689156743520053e-07,1.1107086745187845e-06,3.8972264748090284e-07
3.494001241915245e-07,0.066515776,0.938,8.505263496044137e-13,0.0006622974950766747,4.1071838243291755e-10,4.0272090531405946e-09,2.8862279286620937e-07,0.0,0.0,0.038697140748600596,0.009668405443242293,0.05000012349692972,4.450433062270883e-09,9.981046968467513e-16,0.001998196719234785,0.0,7.640934484857633e-07,1.4659352399684326e-07,1.1128268910886642e-06,3.9251864522019477e-07
3.5060282514078736e-07,0.066515776,0.938,8.609404849661664e-13,0.0006644999741043369,4.1307615753471075e-10,4.032675690225624e-09,2.8860742892852157e-07,0.0,0.0,0.03869493369945704,0.009667302099604137,0.05000012774319065,4.5146457960353025e-09,1.0105420645965425e-15,0.0019981916865864048,0.0,7.640499591537584e-07,1.4629743968566728e-07,1.1149387838926163e-06,3.953239710653911e-07
3.5180552609005024e-07,0.066515776,0.938,8.714487288739515e-13,0.0006667019422462183,4.154406551414159e-10,4.038139160515741e-09,2.8859206661675216e-07,0.0,0.0,0.03869272715621955,0.009666199007697902,0.05000013199686642,4.5795968188308245e-09,1.0230941691128485e-15,0.0019981866494260883,0.0,7.640064799802499e-07,1.4600329274911852e-07,1.1170443964836022e-06,3.9813860403941854e-07
3.530082270393131e-07,0.066515776,0.938,8.820516341426636e-13,0.0006689033996590178,4.1781186424980706e-10,4.043599420116657e-09,2.885767059321845e-07,0.0,0.0,0.03869052111873077,0.00966509616743014,0.05000013625798729,4.645292469013526e-09,1.0357617054519045e-15,0.001998181607719041,0.0,7.639630109618981e-07,1.4571106174888415e-07,1.1191437721135162e-06,4.009625230158463e-07
3.54210927988576e-07,0.066515776,0.938,8.927497548007987e-13,0.000671104346499697,4.2018977368557584e-10,4.049056425635764e-09,2.885613468762645e-07,0.0,0.0,0.03868831558683327,0.00966399357870745,0.05000014052658314,4.711739117540609e-09,1.0485453703642117e-15,0.001998176561430856,0.0,7.639195520953591e-07,1.454207255555792e-07,1.1212369537332765e-06,4.037957067193207e-07
3.5541362893783886e-07,0.066515776,0.938,9.035436460813956e-13,0.000673304782925477,4.2257437210410413e-10,4.0545101341822825e-09,2.8854598945059536e-07,0.0,0.0,0.03868611056036949,0.009662891241436478,0.050000144802683506,4.778943167938463e-09,1.0614458622840167e-15,0.0019981715105275096,0.0,7.638761033772831e-07,1.4513226334353145e-07,1.1233239839929987e-06,4.066381337260028e-07
3.5661632988710173e-07,0.066515776,0.938,9.144338644129244e-13,0.0006755047090938358,4.249656479912354e-10,4.059960503367116e-09,2.885306336569333e-07,0.0,0.0,0.03868390603918172,0.009661789155523919,0.050000149086317565,4.846911056268864e-09,1.0744638813187258e-15,0.0019981664549753608,0.0,7.638326648043173e-07,1.4484565458566506e-07,1.1254049052422444e-06,4.0948978246400364e-07
3.578190308363646e-07,0.066515776,0.938,9.254209674101319e-13,0.0006777041251625047,4.2736358966404383e-10,4.065407491302643e-09,2.8851527949718263e-07,0.0,0.0,0.03868170202311223,0.009660687320876505,0.050000153377514164,4.915649251093317e-09,1.0876001292382544e-15,0.001998161394741151,0.0,7.63789236373105e-07,1.4456087904848065e-07,1.127479759530342e-06,4.1235063121382195e-07
3.590217317856275e-07,0.066515776,0.938,9.36505513864836e-13,0.0006799030312894665,4.2976818527160236e-10,4.070851056602178e-09,2.8849992697339265e-07,0.0,0.0,0.03867949851200312,0.00965958573740103,0.050000157676301796,4.9851642534355324e-09,1.1008553094643088e-15,0.0019981563297920054,0.0,7.637458180802847e-07,1.442779167871279e-07,1.1295485886067846e-06,4.1522065810878183e-07
3.6022443273489035e-07,0.066515776,0.938,9.476880637366747e-13,0.000682101427632951,4.3217942279574846e-10,4.076291158379329e-09,2.884845760877517e-07,0.0,0.0,0.03867729550569647,0.009658484405004322,0.05000016198270859,5.055462596742022e-09,1.1142301270596087e-15,0.001998151260095429,0.0,7.637024099224929e-07,1.439967481405719e-07,1.13161143392169e-06,4.180998411354717e-07
3.6142713368415323e-07,0.066515776,0.938,9.58969178143808e-13,0.0006842993143514332,4.3459729005184955e-10,4.081727756247171e-09,2.884692268425846e-07,0.0,0.0,0.03867509300403423,0.009657383323593257,0.05000016629676237,5.126550846840841e-09,1.1277252887170421e-15,0.0019981461856193082,0.0,7.636590118963609e-07,1.437173537268481e-07,1.1336683366263321e-06,4.2098815813418373e-07
3.626298346334161e-07,0.066515776,0.938,9.70349419353572e-13,0.0006864966916036304,4.3702177468956584e-10,4.087160810317206e-09,2.8845387924034767e-07,0.0,0.0,0.038672891006858286,0.009656282493074764,0.05000017061849061,5.198435601898441e-09,1.1413415027487573e-15,0.0019981411063319096,0.0,7.636156239985182e-07,1.4343971443840698e-07,1.1357193375737297e-06,4.2388558679935494e-07
3.63832535582679e-07,0.066515776,0.938,9.818293507730907e-13,0.0006886935595484988,4.394528641936128e-10,4.092590281198263e-09,2.8843853328362515e-07,0.0,0.0,0.03867068951401049,0.009655181913355817,0.05000017494792045,5.27112349237464e-09,1.1550794790751944e-15,0.001998136022201876,0.0,7.635722462255918e-07,1.4316381143754466e-07,1.1377644773193021e-06,4.2679210468000984e-07
3.6503523653194185e-07,0.066515776,0.938,9.934095369398364e-13,0.0006908899183452307,4.4189054588452275e-10,4.0980161299950835e-09,2.8842318897512514e-07,0.0,0.0,0.03866848852533258,0.00965408158434343,0.050000179285078696,5.344621180975714e-09,1.1689399292140516e-15,0.0019981309331982295,0.0,7.635288785742036e-07,1.428896261519189e-07,1.1398037961215781e-06,4.2970768918020375e-07
3.662379374812047e-07,0.066515776,0.938,1.0050905435121529e-12,0.0006930857681532525,4.443348069194043e-10,4.1034383183069706e-09,2.8840784631767605e-07,0.0,0.0,0.038666288040666304,0.00965298150594467,0.05000018362999184,5.4189353626056035e-09,1.182923566269191e-15,0.0019981258392903667,0.0,7.634855210409765e-07,1.4261714027014773e-07,1.1418373339429645e-06,4.3263231755946803e-07
3.674406384304676e-07,0.066515776,0.938,1.016872937259724e-12,0.00069528110913222,4.4678563429270175e-10,4.108856808226091e-09,2.883925053142224e-07,0.0,0.0,0.03866408805985331,0.009651881678066649,0.05000018798268606,5.4940727643152285e-09,1.1970311049194836e-15,0.0019981207404480617,0.0,7.634421736225284e-07,1.4234633573749e-07,1.1438651304505655e-06,4.355659669332572e-07
