Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
2.6434310006089805e-06,0.05040494462592178,5.116326001649324e-06,1.279466872647087e-05,1.2693720725229914e-06,3.751968285291235e-40,8.287899646042597e-09,0.938,1.7446232821856878e-21,0.004436596001973459,5.66946155125166e-09,1.3451300743380792e-09,3.957168518926839e-06,0.0,0.0,0.02536846600231595,0.007774023066745855,0.05001408714733216,3.830051023562382e-30,2.790204312778158e-28,0.001978126167291406,1.5633382829059406e-33
2.653270127956689e-06,0.05040494462592178,5.116063343356625e-06,1.2862763136757607e-05,1.2687500674103865e-06,3.7503314212060626e-40,8.267619783232635e-09,0.938,1.7739396641251105e-21,0.004448997530338536,5.724434066745663e-09,1.3462670380772234e-09,3.955090408421416e-06,0.0,0.0,0.025355999306484887,0.007767788274439153,0.050014155824448625,3.9213246683090296e-30,2.8385697662119156e-28,0.0019780603586774014,1.5634244841951366e-33
2.663109255304397e-06,0.05040494462592178,5.115787588115129e-06,1.2930896921108187e-05,1.2681291735639505e-06,3.7487031501056145e-40,8.247464407493664e-09,0.938,1.8036222336163656e-21,0.004461376794782316,5.779697639199981e-09,1.3473991235792584e-09,3.953015831973465e-06,0.0,0.0,0.025343554843242008,0.007761564597494352,0.050014224533656206,4.014373005142393e-30,2.8875686685752567e-28,0.001977994519961169,1.563512981152056e-33
2.6729483826521055e-06,0.05040494462592178,5.115498922562923e-06,1.299906967919213e-05,1.2675093877160482e-06,3.7470835769116926e-40,8.227432294406226e-09,0.938,1.833673929680504e-21,0.0044737338607958085,5.835252414764456e-09,1.3485263616045989e-09,3.950944779693333e-06,0.0,0.0,0.025331132547324206,0.007755352003319031,0.050014293274651976,4.109222631010011e-30,2.9372065669178693e-28,0.0019779286513661415,1.5636038247108326e-33
2.682787509999814e-06,0.05040494462592178,5.1151975303002654e-06,1.3067281014783946e-05,1.2668907066125216e-06,3.745472808533911e-40,8.20752223623424e-09,0.938,1.864097700767995e-21,0.004486068793600451,5.891098537882018e-09,1.3496487826482238e-09,3.948877241729393e-06,0.0,0.0,0.025318732353736818,0.007749150459454268,0.05001436204713554,4.20590041984685e-30,2.987489031552765e-28,0.0019778627531146535,1.5636970667072076e-33
2.692626637347522e-06,0.05040494462592178,5.114883591950193e-06,1.3135530535707053e-05,1.266273127012616e-06,3.743870953893431e-40,8.187733041632364e-09,0.938,1.894896504728326e-21,0.0044983816581495315,5.947236151307834e-09,1.3507664169424148e-09,3.946813208267836e-06,0.0,0.0,0.025306354197752175,0.0077429599335739376,0.05001443085080909,4.304433524131822e-30,3.0384216560295688e-28,0.0019777968254279282,1.56379275989034e-33
2.7024657646952305e-06,0.05040494462592178,5.114557285217697e-06,1.3203817853778643e-05,1.2656566456889103e-06,3.74227812394685e-40,8.168063535360429e-09,0.938,1.926073308779682e-21,0.004510672519129617,6.003665396128185e-09,1.3518792944593936e-09,3.944752669532482e-06,0.0,0.0,0.025293998014908194,0.007736780393484012,0.0500144996853773,4.4048493764447076e-30,3.0900100571077544e-28,0.00197773086852608,1.563890957934716e-33
2.712304892042939e-06,0.05040494462592178,5.114218784947525e-06,1.3272142584755554e-05,1.2650412594272422e-06,3.7406944317102756e-40,8.14851255800317e-09,0.938,1.9576310894787104e-21,0.004522941440961965,6.060386411779094e-09,1.3529874449140148e-09,3.942695615784595e-06,0.0,0.0,0.025281663741006957,0.007730611807121873,0.05001456855054734,4.507175691023545e-30,3.142259874729824e-28,0.0019776648826281052,1.5639917154521504e-33
2.7221440193906472e-06,0.05040494462592178,5.113868263180623e-06,1.3340504348281057e-05,1.2644269650266422e-06,3.739119992283587e-40,8.129078965696846e-09,0.938,1.9895728326903675e-21,0.004535188487803922,6.117399336064701e-09,1.354090897766352e-09,3.940642037322696e-06,0.0,0.0,0.025269351312113317,0.007724454142555619,0.050014637446028826,4.611440465322361e-30,3.1951767719944246e-28,0.0019775988679518845,1.5640950880038986e-33
2.7319831467383556e-06,0.05040494462592178,5.113505889209253e-06,1.3408902767832634e-05,1.2638137592992586e-06,3.737554922874843e-40,8.109761629860647e-09,0.938,2.0219015335578547e-21,0.004547413723550322,6.174704305175376e-09,1.355189682224348e-09,3.938591924482366e-06,0.0,0.0,0.025257060664553486,0.00771830736798338,0.050014706371533865,4.717671981569115e-30,3.2487664351294526e-28,0.001977532824714175,1.564201132112851e-33
2.741822274086064e-06,0.05040494462592178,5.11313182963083e-06,1.3477337470670584e-05,1.2632016390702895e-06,3.735999342824893e-40,8.090559436934995e-09,0.938,2.0546201964726315e-21,0.004559617211834873,6.2323014537056105e-09,1.3562838272463353e-09,3.936545267636076e-06,0.0,0.0,0.025244791734913653,0.007712171451732634,0.05001477532677689,4.8258988083238905e-30,3.3030345734651048e-28,0.0019774667531306136,1.5643099052758422e-33
2.7516614014337723e-06,0.05040494462592178,5.112746248400498e-06,1.3545808087787615e-05,1.2625906011779132e-06,3.734453373632162e-40,8.071471288123838e-09,0.938,2.087731835044521e-21,0.004571799016031518,6.290190914671643e-09,1.3573733615436645e-09,3.934502057192988e-06,0.0,0.0,0.02523254446003861,0.007706046362259545,0.050014844311474786,4.9361498020373805e-30,3.3579869194068788e-28,0.001977400653415709,1.564421465976049e-33
2.7615005287814806e-06,0.05040494462592178,5.1123493068824975e-06,1.3614314253859228e-05,1.2619806424732202e-06,3.732917138977589e-40,8.052496099144388e-09,0.938,2.121239472071898e-21,0.004583959199255824,6.348372819528865e-09,1.3584583135831452e-09,3.932462283598784e-06,0.0,0.0,0.025220318777030386,0.007699932068148271,0.05001491332534677,5.048454108609648e-30,3.4136292284085358e-28,0.0019773345257828438,1.5645358736954898e-33
2.771339656129189e-06,0.05040494462592178,5.1119411639003414e-06,1.3682855607195024e-05,1.2613717598201437e-06,3.731390764749766e-40,8.033632799979338e-09,0.938,2.1551461395119643e-21,0.004596097824366323,6.4068472981889915e-09,1.3595387115896626e-09,3.930425937335482e-06,0.0,0.0,0.02520811462324687,0.007693828538110315,0.05001498236811444,5.162841164949143e-30,3.4699672789450345e-28,0.0019772683704442754,1.564653188927626e-33
2.7811787834768973e-06,0.05040494462592178,5.1115219757858415e-06,1.3751431789690792e-05,1.26076395009539e-06,3.729874379070253e-40,8.014880334637995e-09,0.938,2.1894548784511024e-21,0.004608214953965869,6.465614479036993e-09,1.3606145835485129e-09,3.928393008921249e-06,0.0,0.0,0.025195931936300493,0.0076877357409838535,0.05001505143950167,5.2793407005319314e-30,3.527006872485424e-28,0.001977202187611128,1.5647734731900638e-33
2.7910179108246056e-06,0.05040494462592178,5.111091896426996e-06,1.3820042446781463e-05,1.2601572101883753e-06,3.728368112319054e-40,7.996237660917161e-09,0.938,2.224168739075325e-21,0.004620310650402976,6.524674488947825e-09,1.361685957208059e-09,3.926363488910233e-06,0.0,0.0,0.02518377065405686,0.007681653645733076,0.05001512053923465,5.397982738961149e-30,3.5847538334656864e-28,0.0019771359774933966,1.5648967890373537e-33
