Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20),NOX2(52)
4.410550835192052e-08,0.08314471999999999,2.152192586057211e-06,0.003897018189418268,1.2314754461980163e-08,6.834342719958723e-07,1.3041917413380142e-05,0.0001371507778716939,7.5353402345223e-05,1.1043438071283618e-08,1.2881073178488318e-16,4.269633998007142e-35,4.4367811903578915e-08,0.054,0.0,0.0,0.0546896050661873,0.8777189299002005,0.00048516596559597776,4.3048325571147855e-08,2.0970551378257025e-05,0.06566832525938361,3.198836542262662e-09,4.385952644366096e-06,8.289004650526127e-05
4.422586722798558e-08,0.08314471999999999,2.151747984348698e-06,0.003906483266197114,1.2277832891899682e-08,6.839235276823505e-07,1.3002824923414778e-05,0.00013731909344085204,7.567046439013816e-05,1.1039187842644804e-08,1.2999040047788523e-16,4.300258833946099e-35,4.4437619488050516e-08,0.054,0.0,0.0,0.054679036547671485,0.8777131585030039,0.000486499483334588,4.333229504712465e-08,2.106445318040194e-05,0.0656674522791453,3.228767891381944e-09,4.377733399661445e-06,8.322269778916687e-05
4.434622610405064e-08,0.08314471999999999,2.151303579775453e-06,0.003915944258884813,1.2241117853452378e-08,6.844112197869081e-07,1.2963964695232242e-05,0.00013748668816303787,7.598763416449555e-05,1.1034960455396914e-08,1.3117614853722695e-16,4.3255270320741684e-35,4.450727893049052e-08,0.054,0.0,0.0,0.05466847248141679,0.8777073893738584,0.00048783238601235603,4.361696001902117e-08,2.1158421392039104e-05,0.06566657962077282,3.2588617099088063e-09,4.369547249952741e-06,8.35553395110682e-05
4.44665849801157e-08,0.08314471999999999,2.1508593722136997e-06,0.00392540117117047,1.22046076121792e-08,6.848973533818394e-07,1.2925334530438162e-05,0.00013765356637646486,7.63049107722864e-05,1.1030755594769113e-08,1.3236798018202962e-16,4.35651821199417e-35,4.457679043991026e-08,0.054,0.0,0.0,0.054657912864660325,0.8777016225113493,0.0004891646748751643,4.390231835603728e-08,2.1252455770104487e-05,0.06566570728424398,3.2891181899341295e-09,4.361393967102259e-06,8.388797069845879e-05
4.4586943856180757e-08,0.08314471999999999,2.1504153615392596e-06,0.003934854006743753,1.216830045336201e-08,6.853819335378228e-07,1.288693226043313e-05,0.00013781973238070788,7.662229332171346e-05,1.102657295180731e-08,1.335658995792792e-16,4.381260890022041e-35,4.464615422787609e-08,0.054,0.0,0.0,0.054647357694630215,0.8776958579140633,0.0004904963511554216,4.4188367934438376e-08,2.134655607251626e-05,0.0656648352695348,3.3195375223268227e-09,4.35327332532847e-06,8.422059038419543e-05
4.4707302732245816e-08,0.08314471999999999,2.149971547627574e-06,0.003944302769294597,1.2132194681735409e-08,6.858649653233505e-07,1.2848755745878958e-05,0.00013798519043720117,7.693978092519741e-05,1.1022412223248808e-08,1.3476991084411581e-16,4.412791580452925e-35,4.4715370508431877e-08,0.054,0.0,0.0,0.05463680696854584,0.877690095580589,0.0004918274160723098,4.447510663752871e-08,2.1440722058178502e-05,0.06566396357661967,3.3501198967397867e-09,4.345185101172547e-06,8.455319760649985e-05
4.4827661608310876e-08,0.08314471999999999,2.1495279303537097e-06,0.00395374746251299,1.2096288621203229e-08,6.863464538041796e-07,1.2810802876176403e-05,0.00013814994476972646,7.72573726993823e-05,1.1018273111399387e-08,1.3598001804012203e-16,4.4369350173359374e-35,4.478443949802426e-08,0.054,0.0,0.0,0.0546262606836182,0.8776843355095152,0.0004931578708320256,4.476253235562515e-08,2.15349534869848e-05,0.06566309220547119,3.3808655016158493e-09,4.337129073465458e-06,8.488579140895954e-05
4.4948020484375936e-08,0.08314471999999999,2.1490845095923766e-06,0.003963188090088695,1.2060580614560683e-08,6.868264040427866e-07,1.2773071568953923e-05,0.00013831399956489254,7.757506776514038e-05,1.101415532401297e-08,1.3719622517960993e-16,4.4698875383160207e-35,4.485336141542948e-08,0.054,0.0,0.0,0.05461571883705022,0.8776785776994325,0.0004944877166280173,4.5050642986030884e-08,2.1629250119821616e-05,0.06566222115606032,3.4117745241936754e-09,4.329105023295635e-06,8.521837084052803e-05
4.5068379360440996e-08,0.08314471999999999,2.1486412852179405e-06,0.003972624655711033,1.2025069023220846e-08,6.87304821097848e-07,1.2735559769567253e-05,0.00013847735897260576,7.789286524757618e-05,1.1010058574173952e-08,1.3841853622390717e-16,4.492258064908978e-35,4.492213648168128e-08,0.054,0.0,0.0,0.054605181426037035,0.8776728221489327,0.0004958169546412166,4.533943643300941e-08,2.17236117185715e-05,0.06566135042835639,3.442847150513664e-09,4.321112733977222e-06,8.55509349555242e-05
4.5188738236506056e-08,0.08314471999999999,2.1481982571044328e-06,0.003982057163068637,1.19897522269467e-08,6.877817100237236e-07,1.2698265450609655e-05,0.00013864002710653199,7.821076427602982e-05,1.1005982580181957e-08,1.3964695508364116e-16,4.5278985623483215e-35,4.49907649199999e-08,0.054,0.0,0.0,0.0545946484477663,0.8776670688566084,0.0004971455860402641,4.5628910607758616e-08,2.1818038046116107e-05,0.06566048002232705,3.474083565423811e-09,4.313151991018867e-06,8.588348281363085e-05
4.5309097112571116e-08,0.08314471999999999,2.1477554251255625e-06,0.003991485615849233,1.1954628623587076e-08,6.882570758699606e-07,1.2661186611432586e-05,0.0001388020080445502,7.852876398408001e-05,1.1001927065439221e-08,1.4088148561902262e-16,4.5466866275826873e-35,4.505924695572258e-08,0.054,0.0,0.0,0.05458411989941843,0.8776613178210537,0.0004984736119817312,4.5919063428385066e-08,2.1912528866338987e-05,0.06565960993793836,3.5054839525855596e-09,4.305222582093059e-06,8.621601347989251e-05
4.5429455988636175e-08,0.08314471999999999,2.1473127891547308e-06,0.004000910017739418,1.191969662881831e-08,6.887309236808076e-07,1.2624321277676583e-05,0.00013896330582919796,7.884686350954568e-05,1.0997891758340372e-08,1.4212213164012773e-16,4.5877846533041964e-35,4.5127582816235555e-08,0.054,0.0,0.0,0.054573595778166936,0.8776555690408638,0.0004998010336103365,4.6209892819878414e-08,2.2007083944128312e-05,0.0656587401751548,3.5370484944796194e-09,4.297324297006005e-06,8.65485260247126e-05
4.5549814864701235e-08,0.08314471999999999,2.1468703490650408e-06,0.004010330372424452,1.1884954675889244e-08,6.892032584947456e-07,1.258766750081204e-05,0.0001391239244681085,7.916506199448755e-05,1.0993876392164687e-08,1.4336889690717894e-16,4.598895930112211e-35,4.519577273090726e-08,0.054,0.0,0.0,0.05456307608117866,0.8776498225146352,0.0005011278520591575,4.6501396714085847e-08,2.2101703045379225e-05,0.06565787073393928,3.56877737241177e-09,4.289456927668046e-06,8.688101952384968e-05
4.5670173740766295e-08,0.08314471999999999,2.146428104729311e-06,0.004019746683588042,1.1850401215372228e-08,6.896740853440287e-07,1.2551223357689798e-05,0.00013928386793444095,7.948335858520853e-05,1.0989880704970735e-08,1.4462178513082432e-16,4.651565237736476e-35,4.5263816931022896e-08,0.054,0.0,0.0,0.05455256080561404,0.877644078240965,0.0005024540684498379,4.679357304968686e-08,2.2196385936996166e-05,0.0656570016142532,3.6006707665186343e-09,4.281620268064574e-06,8.721349305841291e-05
4.5790532616831355e-08,0.08314471999999999,2.1459860560200807e-06,0.004029158954912154,1.1816034714916476e-08,6.901434092542422e-07,1.2514986950101178e-05,0.00013944314016730173,7.980175243225385e-05,1.098590443949336e-08,1.4588079997241636e-16,4.6456122758806026e-35,4.533171564972031e-08,0.054,0.0,0.0,0.05454204994862741,0.8776383362184527,0.0005037796838927907,4.7086419772168e-08,2.229113238689491e-05,0.06565613281605638,3.6327288557734342e-09,4.27381411422746e-06,8.754594571485701e-05
4.5910891492896415e-08,0.08314471999999999,2.1455442028096268e-06,0.00403856719007681,1.1781853659008397e-08,6.906112352438704e-07,1.2478956404347364e-05,0.00013960174507215978,8.01202426904102e-05,1.0981947343042993e-08,1.4714594504428852e-16,4.7244871417590815e-35,4.53994691219274e-08,0.054,0.0,0.0,0.05453154350736718,0.8776325964456977,0.000505104699487396,4.737993483379782e-08,2.238594216400441e-05,0.06565526433930718,3.664951817991721e-09,4.266038264206995e-06,8.78783765849763e-05
4.6031250368961474e-08,0.08314471999999999,2.145102544969972e-06,0.004047971392759907,1.1747856548732525e-08,6.910775683238801e-07,1.2443129870817857e-05,0.00013975968652125395,8.043882851870444e-05,1.0978009167407256e-08,1.4841722391003132e-16,4.6783603480746374e-35,4.546707758430062e-08,0.054,0.0,0.0,0.05452104147897613,0.8776268589213014,0.0005064291163221948,4.7674116193601925e-08,2.2480815038268536e-05,0.06565439618396252,3.697339829837078e-09,4.258292518044297e-06,8.8210784765898e-05
4.6151609245026534e-08,0.08314471999999999,2.1446610823728928e-06,0.004057371566637027,1.1714041901541582e-08,6.915424134973142e-07,1.2407505523577876e-05,0.0001399169683539934,8.075750908040142e-05,1.0974089668754781e-08,1.4969464008476673e-16,4.820460188777508e-35,4.553454127516485e-08,0.054,0.0,0.0,0.05451054386059163,0.8776211236438659,0.0005077529354750794,4.796896181733812e-08,2.257575078064752e-05,0.06565352834997777,3.729893066826808e-09,4.250576677744212e-06,8.854316936007494e-05
4.6271968121091594e-08,0.08314471999999999,2.1442198148899333e-06,0.004066767715381265,1.168040825102351e-08,6.920057757589023e-07,1.237208155996436e-05,0.00014007359437735113,8.107628354300134e-05,1.0970188607541193e-08,1.509781970354216e-16,4.673978807593975e-35,4.5601860434454675e-08,0.054,0.0,0.0,0.0545000506493459,0.877615390611995,0.0005090761580134787,4.8264469677471736e-08,2.2670749163119278e-05,0.06565266083730696,3.762611703337592e-09,4.242890547248697e-06,8.88755294752775e-05
4.6392326997156654e-08,0.08314471999999999,2.1437787423924116e-06,0.004076159842663064,1.1646954146682598e-08,6.924676600946793e-07,1.2336856200190525e-05,0.00014022956836625108,8.13951510782365e-05,1.0966305748417342e-08,1.5226789818099967e-16,4.978503015624745e-35,4.5669035303657035e-08,0.054,0.0,0.0,0.054489561842366224,0.8776096598242934,0.0005103987849945402,4.856063775315099e-08,2.276580995868049e-05,0.06565179364590261,3.795495912611121e-09,4.235233932410629e-06,8.9207864224585e-05
4.6512685873221714e-08,0.08314471999999999,2.1433378647514317e-06,0.004085547952150034,1.1613678153709486e-08,6.929280714816193e-07,1.2301827686958696e-05,0.00014038489406394873,8.171411086206729e-05,1.0962440860139562e-08,1.5356374689285186e-16,4.5658818076808373e-35,4.573606612575481e-08,0.054,0.0,0.0,0.05447907743677514,0.8776039312793666,0.0005117208174653067,4.885746403018254e-08,2.286093294134757e-05,0.06565092677571592,3.8285458667597114e-09,4.227606640968113e-06,8.954017272637616e-05
4.6633044749286773e-08,0.08314471999999999,2.142897181837889e-06,0.004094932047506812,1.1580578852777598e-08,6.933870148872806e-07,1.2266994285081239e-05,0.0001405395751824046,8.203316207467765e-05,1.0958593715482022e-08,1.548657464949462e-16,5.313689274031609e-35,4.5802953145172035e-08,0.054,0.0,0.0,0.054468597429690666,0.8775982049758222,0.0005130422564628912,4.915494650100705e-08,2.295611788615736e-05,0.06565006022669664,3.861761736771892e-09,4.220008482519191e-06,8.987245410431911e-05
4.675340362535183e-08,0.08314471999999999,2.1424566935224844e-06,0.004104312132394893,1.1547654839808637e-08,6.938444952694656e-07,1.223235428110944e-05,0.0001406936154026527,8.235230390046999e-05,1.0954764091151151e-08,1.5617390026413572e-16,4.152682643907733e-35,4.5869696607720506e-08,0.054,0.0,0.0,0.054458121818226554,0.8775924809122683,0.0005143631030146469,4.945308316467499e-08,2.3051364569167745e-05,0.06564919399879325,3.895143692517966e-09,4.212439268497024e-06,9.020470748736079e-05
4.687376250141689e-08,0.08314471999999999,2.1420163996757297e-06,0.004113688210472481,1.151490472579566e-08,6.943005175758822e-07,1.2197905982970045e-05,0.00014084701837516176,8.267153552805928e-05,1.0950951767701965e-08,1.574882114304255e-16,6.182813820149711e-35,4.593629676054677e-08,0.054,0.0,0.0,0.05444765059949247,0.8775867590873144,0.0005156833581383331,4.9751872026822384e-08,2.3146672767457983e-05,0.06564832809195278,3.92869190275555e-09,4.20489881214546e-06,9.053693200971561e-05
4.699412137748195e-08,0.08314471999999999,2.1415763001679556e-06,0.004123060285394353,1.148232713654431e-08,6.947550867438366e-07,1.2163647719609493e-05,0.00014099978772019156,8.299085615026718e-05,1.094715652945644e-08,1.5880868317723805e-16,2.7944761900158153e-35,4.6002753852081544e-08,0.054,0.0,0.0,0.05443718377059416,0.877581039499571,0.0005170030228422787,5.005131109964676e-08,2.3242042259128938e-05,0.06564746250612101,3.96240653513509e-09,4.19738692849509e-06,9.086912681085351e-05
4.711448025354701e-08,0.08314471999999999,2.1411363948693237e-06,0.00413242836081171,1.144992071255498e-08,6.952082076999097e-07,1.212957784064534e-05,0.0001411519270281425,8.331026496411471e-05,1.0943378164423753e-08,1.601353186416777e-16,8.747424527080235e-35,4.606906813198943e-08,0.054,0.0,0.0,0.054426721328633715,0.8775753221476504,0.0005183220981255412,5.035139840188326e-08,2.3337472823303087e-05,0.06564659724124243,3.996287756205352e-09,4.189903434339596e-06,9.120129103548755e-05
4.723483912961207e-08,0.08314471999999999,2.1406966836498306e-06,0.004141792440372048,1.1417684108683739e-08,6.956598853596815e-07,1.2095694716025153e-05,0.00014130343985990022,8.362976117081519e-05,1.0939616464222353e-08,1.6146812091479398e-16,-1.6423803684111313e-35,4.613523985112046e-08,0.054,0.0,0.0,0.05441626327070967,0.8775696070301654,0.0005196405849780629,5.065213195878064e-08,2.3432964240124424e-05,0.06564573229726013,4.030335731418891e-09,4.182448148212692e-06,9.153342383356077e-05
4.7343162118070624e-08,0.08314471999999999,2.1403011093823767e-06,0.004150216698530168,1.1388815261227536e-08,6.960651652887502e-07,1.206535824771089e-05,0.00014143926869089293,8.391738182090981e-05,1.0936245013093048e-08,1.626729180998629e-16,5.00296878573727e-35,4.619467271711891e-08,0.054,0.0,0.0,0.05440685476452842,0.877564465333726,0.0005208267208480115,5.092334308082162e-08,2.3518958363388882e-05,0.06564495412199446,4.061121619771038e-09,4.175762359965066e-06,9.183231578374889e-05
4.744065280768332e-08,0.08314471999999999,2.1399452267825305e-06,0.00415779576825832,1.1362949191630652e-08,6.964289240150914e-07,1.2038182688602658e-05,0.00014156108533069055,8.417629990313908e-05,1.0933221984910215e-08,1.6376151030863295e-16,5.260119117761925e-35,4.6248063892991686e-08,0.054,0.0,0.0,0.0543983901413661,0.8775598393525949,0.0005218938368788578,5.116787810883412e-08,2.3596394934980846e-05,0.06564425398641617,4.088944617134824e-09,4.169764454154258e-06,9.210129568317779e-05
4.7538143497296016e-08,0.08314471999999999,2.1395894712863592e-06,0.00416537222277723,1.1337192195782042e-08,6.967917444972083e-07,1.2011126825713877e-05,0.0001416824971757503,8.443527391725848e-05,1.0930209531465724e-08,1.648541539068564e-16,7.733805302194719e-36,4.630136198440327e-08,0.054,0.0,0.0,0.05438992838940062,0.877555214835015,0.0005229605685713231,5.1412833654600675e-08,2.3673871044431806e-05,0.06564355406127279,4.116877312504556e-09,4.16378473856878e-06,9.237025346929332e-05
4.763563418690871e-08,0.08314471999999999,2.1392338428244963e-06,0.00417294606401765,1.1311543585771404e-08,6.971536293250551e-07,1.1984189830376715e-05,0.00014180350606324423,8.469430344677721e-05,1.0927207548623489e-08,1.6595085044991342e-16,6.765554097163583e-35,4.635456712673729e-08,0.054,0.0,0.0,0.054381469507084106,0.8775505917802514,0.0005240269164346525,5.165820868106671e-08,2.3751386576861735e-05,0.06564285434653168,4.144919791726405e-09,4.157823120013702e-06,9.263918870032585e-05
4.773312487652141e-08,0.08314471999999999,2.138878341327518e-06,0.004180517293908493,1.128600267947974e-08,6.97514581083339e-07,1.195737088204731e-05,0.00014192411381828065,8.495338807699208e-05,1.0924215933657567e-08,1.670516014738645e-16,6.65965090122034e-35,4.6407679455799395e-08,0.054,0.0,0.0,0.054373013492867474,0.87754597018757,0.0005250928809744533,5.1904002153935705e-08,2.3828941417829183e-05,0.06564215484215975,4.173072140185174e-09,4.151879506000082e-06,9.290810093672889e-05
4.7830615566134104e-08,0.08314471999999999,2.1385229667259424e-06,0.004188085914376801,1.1260568800591196e-08,6.978746023514082e-07,1.1930669168199111e-05,0.0001420443222540143,8.521252739498384e-05,1.0921234585228865e-08,1.6815640849553976e-16,2.1122913849348542e-35,4.646069910780064e-08,0.054,0.0,0.0,0.054364560345200576,0.8775413500562367,0.0005261584626927447,5.21502130416609e-08,2.3906535453330927e-05,0.06564145554812338,4.2013344428061365e-09,4.1459538047375365e-06,9.317698974117349e-05
4.79281062557468e-08,0.08314471999999999,2.1381677189502436e-06,0.004195651927347707,1.1235241278542045e-08,6.982336957031631e-07,1.1904083884218948e-05,0.0001421641331717549,8.547172098961383e-05,1.0918263403365163e-08,1.6926527301262516e-16,6.877184357521836e-35,4.651362621934315e-08,0.054,0.0,0.0,0.05435611006253216,0.8775367313855186,0.0005272236620880029,5.239684031543722e-08,2.398416856980158e-05,0.06564075646438841,4.229706784056905e-09,4.140045925127031e-06,9.34458546785424e-05
4.8025596945359496e-08,0.08314471999999999,2.137812597930847e-06,0.004203215334744398,1.1210019448381151e-08,6.985918637070376e-07,1.1877614233303936e-05,0.0001422835483610742,8.573096845152006e-05,1.0915302289435328e-08,1.7037819650375414e-16,6.182473418198638e-35,4.656646092740887e-08,0.054,0.0,0.0,0.05434766264331002,0.8775321141746829,0.0005282884796552106,5.2643882949193154e-08,2.4061840654113137e-05,0.06564005759092016,4.2581892479492645e-09,4.134155776753706e-06,9.37146953159244e-05
4.812308763497219e-08,0.08314471999999999,2.1374576035981238e-06,0.004210776138488073,1.118490265077223e-08,6.989491089258919e-07,1.1851259426360438e-05,0.00014240256959991243,8.599026937311315e-05,1.0912351146124052e-08,1.7149518042859706e-16,2.929176423500528e-35,4.6619203369344446e-08,0.054,0.0,0.0,0.05433921808598099,0.8775274984229972,0.0005293529158859005,5.289133991958272e-08,2.4139551593574524e-05,0.06563935892768354,4.28678191804102e-09,4.128283269879787e-06,9.398351122260854e-05
4.822057832458489e-08,0.08314471999999999,2.1371027358824043e-06,0.004218334340497915,1.1159890231938678e-08,6.993054339168627e-07,1.1825018681904195e-05,0.0001425211986546829,8.624962334857262e-05,1.0909409877415462e-08,1.7261622622794322e-16,6.66377850172224e-35,4.667185368284339e-08,0.054,0.0,0.0,0.05433077638899096,0.87752288412973,0.0005304169712682026,5.313921020597732e-08,2.421730127593108e-05,0.06563866047464284,4.3154848774378266e-09,4.122428315437669e-06,9.425230197007776e-05
4.8318069014197584e-08,0.08314471999999999,2.1367479947139904e-06,0.004225889942691065,1.1134981543549214e-08,6.996608412314109e-07,1.179889122596265e-05,0.00014263943728037558,8.650902997384305e-05,1.0906478388571809e-08,1.7374133532379089e-16,5.662423594899699e-35,4.672441200593632e-08,0.054,0.0,0.0,0.054322337550785055,0.8775182712941498,0.0005314806462868874,5.33874927904578e-08,2.4295089589364007e-05,0.06563796223176196,4.344298208795005e-09,4.11659082502295e-06,9.452106713200259e-05
4.841555970381028e-08,0.08314471999999999,2.13639338002313e-06,0.004233442946982571,1.111017594270674e-08,7.000153334152756e-07,1.1772876291978518e-05,0.00014275728722065926,8.6768488846629e-05,1.0903556586103479e-08,1.74870509119442e-16,3.937996153668373e-35,4.677687847698225e-08,0.054,0.0,0.0,0.054313901569807574,0.8775136599155265,0.0005325439414234095,5.363618665780635e-08,2.4372916422489774e-05,0.06563726419900433,4.373221994319375e-09,4.11077071088763e-06,9.478980628423568e-05
4.8513050393422976e-08,0.08314471999999999,2.136038891740023e-06,0.004240993355285376,1.108547279188777e-08,7.003689130082024e-07,1.1746973120715204e-05,0.00014287475020798224,8.70279995663912e-05,1.0900644377753242e-08,1.7600374899957897e-16,6.320853900274813e-35,4.682925323464836e-08,0.054,0.0,0.0,0.05430546844450204,0.8775090499931296,0.0005336068571559524,5.388529079549861e-08,2.4450781664359502e-05,0.06563656637633276,4.402256315771054e-09,4.104967885933576e-06,9.505851900480481e-05
4.861054108303567e-08,0.08314471999999999,2.1356845297948636e-06,0.00424854116951027,1.1060871458854434e-08,7.007215825440039e-07,1.1721180960163517e-05,0.00014299182796367215,8.728756173434298e-05,1.0897741672485491e-08,1.7714105633034508e-16,5.318230492709311e-35,4.6881536417893386e-08,0.054,0.0,0.0,0.05429703817331135,0.8775044415262292,0.0005346693939594677,5.4134804193695615e-08,2.452868520445828e-05,0.06563586876370979,4.431401254465261e-09,4.099182263705793e-06,9.532720487390565e-05
4.870803177264837e-08,0.08314471999999999,2.135330294117809e-06,0.004256086391565879,1.1036371316627852e-08,7.010733445507386e-07,1.169549906545004e-05,0.00014310852219803457,8.754717495344434e-05,1.0894848380452674e-08,1.7828243245945375e-16,4.8000855908299995e-35,4.693372816596997e-08,0.054,0.0,0.0,0.05428861075467769,0.8774998345140967,0.0005357315523057195,5.438472584523595e-08,2.4606626932704492e-05,0.06563517136109732,4.4606568912741205e-09,4.0934137583857394e-06,9.559586347389657e-05
4.8805522462261065e-08,0.08314471999999999,2.134976184638938e-06,0.004263629023358621,1.1011971743426182e-08,7.014242015502642e-07,1.1669926698746802e-05,0.00014322483461045012,8.780683882839698e-05,1.0891964412969983e-08,1.7942787871626456e-16,5.917242706547182e-35,4.698582861841195e-08,0.054,0.0,0.0,0.054280186187042646,0.877495228956003,0.0005367933326633234,5.463505474562767e-08,2.4684606739449098e-05,0.06563447416845691,4.490023306628443e-09,4.087662284785258e-06,9.586449438929216e-05
4.890301315187376e-08,0.08314471999999999,2.1346222012883455e-06,0.0042711690667926894,1.0987672122598206e-08,7.017741560580943e-07,1.1644463129182578e-05,0.00014334076688947076,8.806655296564221e-05,1.0889089682519516e-08,1.8057739641183624e-16,5.274698746817705e-35,4.703783791499709e-08,0.054,0.0,0.0,0.0542717644688473,0.8774906248512202,0.0005378547354977876,5.488578989304062e-08,2.4762624515474817e-05,0.06563377718574957,4.519500580519515e-09,4.081927758340147e-06,9.613309720675389e-05
4.9000503841486457e-08,0.08314471999999999,2.13426834399613e-06,0.004278706523770015,1.0963471842581991e-08,7.021232105840331e-07,1.1619107632755471e-05,0.00014345632071291478,8.83263169733547e-05,1.0886224102724846e-08,1.8173098683905545e-16,5.32112142289996e-35,4.708975619575263e-08,0.054,0.0,0.0,0.05426334559853216,0.8774860221990208,0.0005389157612715524,5.513693028829839e-08,2.4840680151995386e-05,0.06563308041293593,4.549088792500869e-09,4.076210095103417e-06,9.640167151508463e-05
4.909799453109915e-08,0.08314471999999999,2.1339146126922835e-06,0.004286241396190258,1.0939370296846672e-08,7.024713676317395e-07,1.1593859492247036e-05,0.00014357149774796058,8.858613046143424e-05,1.0883367588302108e-08,1.8288865127274162e-16,5.630706472655174e-35,4.714158360097722e-08,0.054,0.0,0.0,0.0542549295745373,0.8774814209986772,0.0005399764104440279,5.53884749348705e-08,2.4918773540654705e-05,0.06563238384997613,4.578788021690058e-09,4.070509211739596e-06,9.667021690522513e-05
4.919548522071185e-08,0.08314471999999999,2.1335610073067757e-06,0.004293773685950765,1.0915366883839508e-08,7.028186296978579e-07,1.1568717997137624e-05,0.00014368629965123955,8.884599304150591e-05,1.0880520055070619e-08,1.8405039096963692e-16,5.419398485379468e-35,4.719332027117825e-08,0.054,0.0,0.0,0.05424651639530234,0.8774768212494635,0.000541036683471634,5.5640422838864614e-08,2.499690457352598e-05,0.06563168749682988,4.608598346770412e-09,4.064825025519019e-06,9.693873297024155e-05
4.9292975910324545e-08,0.08314471999999999,2.133207527769678e-06,0.00430130339494655,1.089146100693485e-08,7.031649992732113e-07,1.1543682443523116e-05,0.0001438007280689275,8.910590432691674e-05,1.0877681419961593e-08,1.8521620716853314e-16,5.521001444218463e-35,4.724496634703907e-08,0.054,0.0,0.0,0.054238106059266517,0.8774722229506531,0.0005420965808078366,5.589277300901868e-08,2.5075073143110834e-05,0.06563099135345644,4.63851984599279e-09,4.059157454310729e-06,9.720721930531685e-05
4.939046659993724e-08,0.08314471999999999,2.132854174010953e-06,0.004308830525070279,1.086765207438012e-08,7.035104788431323e-07,1.1518752134033043e-05,0.0001439147846368356,8.936586393272023e-05,1.087485160094144e-08,1.8638610109048576e-16,5.557705688328123e-35,4.729652196951261e-08,0.054,0.0,0.0,0.05422969856486874,0.8774676261015207,0.0005431561029031849,5.614552445669318e-08,2.5153279142338413e-05,0.06563029541981466,4.668552597177332e-09,4.053506416576742e-06,9.747567550775367e-05
4.948795728954994e-08,0.08314471999999999,2.1325009459604196e-06,0.004316355078212242,1.0843939499250973e-08,7.038550708851334e-07,1.1493926377749926e-05,0.00014402847098049973,8.962587147567634e-05,1.0872030516992672e-08,1.8756007393871128e-16,5.560829789814875e-35,4.7347987279773944e-08,0.054,0.0,0.0,0.05422129391054759,0.8774630307013414,0.0005442152502053478,5.639867619586331e-08,2.5231522464564406e-05,0.06562959969586298,4.6986966777152056e-09,4.047871831367747e-06,9.774410117696194e-05
4.958544797916263e-08,0.08314471999999999,2.1321478435481026e-06,0.004323877056260329,1.0820322699397831e-08,7.041987778699884e-07,1.1469204490129831e-05,0.00014414178871526893,8.98859265742601e-05,1.0869218088185771e-08,1.8873812689859639e-16,5.590617482896313e-35,4.7399362419060355e-08,0.054,0.0,0.0,0.05421289209474139,0.8774584367493904,0.0005452740231591508,5.665222724311126e-08,2.530980300357007e-05,0.06562890418155932,4.7289521645703234e-09,4.0422536183157946e-06,9.801249591443766e-05
4.968293866877533e-08,0.08314471999999999,2.1317948667040426e-06,0.004331396461100014,1.079680109739042e-08,7.045416022645277e-07,1.1444585792924272e-05,0.00014425473944639308,9.014602884863606e-05,1.0866414235609643e-08,1.899202611381689e-16,5.616264716176292e-35,4.7450647528833634e-08,0.054,0.0,0.0,0.054204493115888215,0.8774538442449435,0.0005463324222066087,5.690617661761853e-08,2.538812065356129e-05,0.0656282088768613,4.759319134281084e-09,4.036651697627222e-06,9.828085932377535e-05
4.977068028942676e-08,0.08314471999999999,2.1314772948470904e-06,0.004338161726918924,1.0775712576270004e-08,7.04849391636843e-07,1.14225166376836e-05,0.0001443560826349573,9.038016091829312e-05,1.0863898036469053e-08,1.9098767239917943e-16,5.637110715432856e-35,4.749672726958869e-08,0.054,0.0,0.0,0.054196936459224104,0.8774497122279598,0.0005472846620224848,5.7135070815923774e-08,2.5458638181348522e-05,0.06562758328181051,4.786744787779784e-09,4.0316238334901365e-06,9.852235928068435e-05
4.9858421910078186e-08,0.08314471999999999,2.1311598245924042e-06,0.004344924911335346,1.0754700287093929e-08,7.05156469889274e-07,1.140053003660254e-05,0.00014445713099888816,9.061433061952302e-05,1.0861388664742e-08,1.9205839125526242e-16,5.659985363472265e-35,4.7542734304611423e-08,0.054,0.0,0.0,0.05418938209808775,0.8774455813823411,0.000548236599648349,5.7364286155574365e-08,2.5529185607155942e-05,0.06562695785647406,4.81426085924496e-09,4.0266090446301e-06,9.876383325635364e-05
4.9937389368664474e-08,0.08314471999999999,2.130874188190984e-06,0.00435100999884285,1.0735854065129295e-08,7.05432233783816e-07,1.138081228125689e-05,0.00014454782340163016,9.082511529964236e-05,1.0859136021765701e-08,1.9302486689353995e-16,5.679413231875578e-35,4.758407855818675e-08,0.054,0.0,0.0,0.0541825851347999,0.8774418646223665,0.0005490930854008142,5.757085395055208e-08,2.5592703790166928e-05,0.06562639511875072,4.839102676321388e-09,4.022106866903817e-06,9.898113738519036e-05
