Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2OX(12),HX(9)
5.74697231416998e-20,0.066515776,0.938,0.0,1.128539466094887e-16,0.0,4.802168145348553e-20,7.512671868068882e-18,0.0,0.0,0.03936214733774437,0.009999999999999945,0.049999999999987554,0.0,0.0,0.0019999999999999927,0.0,1.2450848055279064e-14,4.802168280214446e-20
1.1493944704461348e-19,0.066515776,0.938,0.0,2.257078947150333e-16,0.0,9.604336219432876e-20,1.5025343835386925e-17,0.0,0.0,0.039362147337731794,0.009999999999999887,0.049999999999975106,0.0,0.0,0.0019999999999999853,0.0,2.490169600951739e-14,9.604336758896444e-20
1.7240917094752714e-19,0.066515776,0.938,0.0,3.385618428215167e-16,0.0,1.4406504192363772e-19,2.2538015802510145e-17,0.0,0.0,0.03936214733771922,0.00999999999999983,0.04999999999996266,0.0,0.0,0.001999999999999978,0.0,3.7352543764287096e-14,1.4406505338723846e-19
2.298788948504408e-19,0.066515776,0.938,0.0,4.514157909289389e-16,0.0,1.9208672064141242e-19,3.005068776943855e-17,0.0,0.0,0.03936214733770665,0.009999999999999773,0.04999999999995021,0.0,0.0,0.0019999999999999706,0.0,4.980339131958819e-14,1.9208674019696655e-19
3.4481834265626818e-19,0.066515776,0.938,0.0,6.771236871459865e-16,0.0,2.8813007570295297e-19,4.5076031702838124e-17,0.0,0.0,0.03936214733768151,0.00999999999999966,0.049999999999925306,0.0,0.0,0.0019999999999999554,0.0,7.470508596204978e-14,2.881301161902433e-19
4.597577904620955e-19,0.066515776,0.938,0.0,9.028315833664862e-16,0.0,3.841734270447216e-19,6.010137563552129e-17,0.0,0.0,0.03936214733765637,0.009999999999999547,0.0499999999999004,0.0,0.0,0.00199999999999994,0.0,9.960677987099415e-14,3.8417349590299704e-19
5.746972382679228e-19,0.066515776,0.938,0.0,1.1285394795906848e-15,0.0,4.8021677440102035e-19,7.512671956743685e-17,0.0,0.0,0.03936214733763123,0.009999999999999435,0.0499999999998755,0.0,0.0,0.001999999999999925,0.0,1.2450847299402728e-13,4.802168796009048e-19
8.045761338795775e-19,0.066515776,0.938,0.0,1.579955272050411e-15,0.0,6.723034569068653e-19,1.0517740742891698e-16,0.0,0.0,0.03936214733758094,0.00999999999999921,0.0499999999998257,0.0,0.0,0.001999999999999895,0.0,1.7431185683299343e-13,6.72303659202505e-19
1.0344550294912321e-18,0.066515776,0.938,0.0,2.0313710645251597e-15,0.0,8.64390123225607e-19,1.3522809528727948e-16,0.0,0.0,0.039362147337530656,0.009999999999998984,0.0499999999997759,0.0,0.0,0.001999999999999865,0.0,2.2411523747995777e-13,8.64390454989925e-19
1.4942128207145416e-18,0.066515776,0.938,0.0,2.9342026495197188e-15,0.0,1.2485634073086115e-18,1.95329470994653e-16,0.0,0.0,0.039362147337430084,0.009999999999998533,0.04999999999967629,0.0,0.0,0.001999999999999805,0.0,3.2372198919922744e-13,1.2485640951153946e-18
2.4137284031611606e-18,0.066515776,0.938,0.0,4.739865819689083e-15,0.0,2.016909781258267e-18,3.155322223719943e-16,0.0,0.0,0.039362147337228946,0.00999999999999763,0.049999999999477074,0.0,0.0,0.0019999999999996848,0.0,5.229354543394368e-13,2.0169115695672888e-18
4.2527595680543985e-18,0.066515776,0.938,0.0,8.35119216074879e-15,0.0,3.553601752298931e-18,5.55937724977055e-16,0.0,0.0,0.039362147336826664,0.009999999999995825,0.04999999999907864,0.0,0.0,0.0019999999999994445,0.0,9.213622314278532e-13,3.553607295268132e-18
7.930821897840873e-18,0.066515776,0.938,0.0,1.5573844845752108e-14,0.0,6.62698258695136e-18,1.0367487295886905e-15,0.0,0.0,0.0393621473360221,0.009999999999992213,0.04999999999828179,0.0,0.0,0.0019999999999989635,0.0,1.7182151728376586e-12,6.627001853852351e-18
1.5286946557413825e-17,0.066515776,0.938,0.0,3.0019150227294325e-14,0.0,1.2773731826570236e-17,1.9983707364180158e-15,0.0,0.0,0.03936214733441298,0.00999999999998499,0.049999999996688076,0.0,0.0,0.001999999999998002,0.0,3.311918604593902e-12,1.2773803399721297e-17
2.999919587655972e-17,0.066515776,0.938,0.0,5.890976103652089e-14,0.0,2.5067180587254487e-17,3.9216147405008874e-15,0.0,0.0,0.03936214733119474,0.009999999999970545,0.04999999999350066,0.0,0.0,0.0019999999999960787,0.0,6.499315663881653e-12,2.5067456206070865e-17
5.942369451485152e-17,0.066515776,0.938,0.0,1.166909828395412e-13,0.0,4.965387923590769e-17,7.768102710363523e-15,0.0,0.0,0.03936214732475831,0.009999999999941655,0.04999999998712589,0.0,0.0,0.0019999999999922324,0.0,1.2874070565783261e-11,4.9654960675718225e-17
8.884819315314331e-17,0.066515776,0.938,0.0,1.744722048886493e-13,0.0,7.42403127228896e-17,1.1614590629155348e-14,0.0,0.0,0.039362147318321924,0.009999999999912764,0.04999999998075116,0.0,0.0,0.001999999999988386,0.0,1.924877317907866e-11,7.424273028601454e-17
1.182726917914351e-16,0.066515776,0.938,0.0,2.3225342718384255e-13,0.0,9.88264810509232e-17,1.5461078496876375e-14,0.0,0.0,0.0393621473118856,0.009999999999883874,0.049999999974376486,0.0,0.0,0.0019999999999845398,0.0,2.5623423504176218e-11,9.883076503423735e-17
1.476971904297269e-16,0.066515776,0.938,0.0,2.900346497251183e-13,0.0,1.2341238422282292e-16,1.9307566313526602e-14,0.0,0.0,0.03936214730544932,0.009999999999854984,0.04999999996800187,0.0,0.0,0.0019999999999806934,0.0,3.1998021541498e-11,1.2341906491757277e-16
2.0654618770631052e-16,0.066515776,0.938,0.0,4.055970955459073e-13,0.0,1.7258339510865518e-16,2.7000541793614687e-14,0.0,0.0,0.03936214729257693,0.009999999999797202,0.049999999955252776,0.0,0.0,0.0019999999999730004,0.0,4.474706075437894e-11,1.7259646007914908e-16
2.653951849828941e-16,0.066515776,0.938,0.0,5.211595423509954e-13,0.0,2.2175334540295717e-16,3.4693517069419646e-14,0.0,0.0,0.039362147279704746,0.00999999999973942,0.0499999999425039,0.0,0.0,0.0019999999999653073,0.0,5.749589082110611e-11,2.2177491574817704e-16
3.242441822594777e-16,0.066515776,0.938,0.0,6.367219901403593e-13,0.0,2.7092223512949084e-16,4.2386492140941534e-14,0.0,0.0,0.03936214726683277,0.009999999999681639,0.04999999992975523,0.0,0.0,0.0019999999999576142,0.0,7.024451174524281e-11,2.709544319008994e-16
3.830931795360613e-16,0.066515776,0.938,0.0,7.522844389139773e-13,0.0,3.2009006431181725e-16,5.007946700818041e-14,0.0,0.0,0.039362147253961005,0.009999999999623857,0.049999999917006765,0.0,0.0,0.001999999999949921,0.0,8.299292353032215e-11,3.201350085137598e-16
5.007911740892285e-16,0.066515776,0.938,0.0,9.834093394138901e-13,0.0,4.184225411342461e-16,6.546541612980925e-14,0.0,0.0,0.0393621472282181,0.009999999999508295,0.049999999891510466,0.0,0.0,0.001999999999934535,0.0,1.0848911969686492e-10,4.184993430295144e-16
6.06719369187079e-16,0.066515776,0.938,0.0,1.1914217532297437e-12,0.0,5.069181434419062e-16,7.931276964062771e-14,0.0,0.0,0.039362147205050206,0.00999999999940429,0.04999999986856452,0.0,0.0,0.0019999999999206876,0.0,1.3143498102546753e-10,5.070308706387475e-16
7.126475642849294e-16,0.066515776,0.938,0.0,1.399434170234245e-12,0.0,5.954103099412148e-16,9.31601224895699e-14,0.0,0.0,0.03936214718188299,0.009999999999300284,0.04999999984561925,0.0,0.0,0.00199999999990684,0.0,1.543801647967422e-10,5.9556583378401745e-16
9.245039544806304e-16,0.066515776,0.938,0.0,1.8154590138086832e-12,0.0,7.723843360481149e-16,1.2085482620182645e-13,0.0,0.0,0.03936214713555058,0.009999999999092271,0.04999999979973074,0.0,0.0,0.0019999999998791453,0.0,2.002684997472892e-10,7.726460661494343e-16
1.3482167348720324e-15,0.066515776,0.938,0.0,2.6475087392157733e-12,0.0,1.1262911644298324e-15,1.7624422568383606e-13,0.0,0.0,0.03936214704289389,0.009999999998676247,0.049999999707961845,0.0,0.0,0.001999999999823756,0.0,2.920370398404662e-10,1.1268477514457264e-15
1.7719295152634343e-15,0.066515776,0.938,0.0,3.479558515627083e-12,0.0,1.4801430348153615e-15,2.3163361457585524e-13,0.0,0.0,0.03936214695024804,0.009999999998260222,0.04999999961620379,0.0,0.0,0.0019999999997683668,0.0,3.8379474125652467e-10,1.4811043903841034e-15
2.619355076046238e-15,0.066515776,0.938,0.0,5.143658221430059e-12,0.0,2.1876819357383073e-15,3.424123605899915e-13,0.0,0.0,0.03936214676498885,0.009999999997428172,0.04999999943272019,0.0,0.0,0.001999999999657588,0.0,5.672776331775998e-10,2.1897824950533627e-15
3.4667806368290416e-15,0.066515776,0.938,0.0,6.807758131153011e-12,0.0,2.895001107086964e-15,4.531910642443732e-13,0.0,0.0,0.039362146579773,0.009999999996596122,0.049999999249279926,0.0,0.0,0.0019999999995468096,0.0,7.507171857498222e-10,2.8986803119006073e-15
4.314206197611845e-15,0.066515776,0.938,0.0,8.471858244731361e-12,0.0,3.602100617111445e-15,5.639697255391382e-13,0.0,0.0,0.039362146394600485,0.009999999995764073,0.049999999065883,0.0,0.0,0.001999999999436031,0.0,9.34113409210261e-10,3.6077977726891254e-15
5.161631758394649e-15,0.066515776,0.938,0.0,1.0135958562100547e-11,0.0,4.308980534040199e-15,6.747483444744246e-13,0.0,0.0,0.03936214620947129,0.009999999994932023,0.04999999888252939,0.0,0.0,0.0019999999993252525,0.0,1.1174663137935164e-09,4.3171348092038665e-15
6.009057319177453e-15,0.066515776,0.938,0.0,1.1800059083196038e-11,0.0,5.0156409260799484e-15,7.855269210503703e-13,0.0,0.0,0.039362146024385404,0.009999999994099973,0.04999999869921909,0.0,0.0,0.001999999999214474,0.0,1.3007759097317057e-09,5.0266913532515034e-15
7.703908440743061e-15,0.066515776,0.938,0.0,1.512826073630787e-11,0.0,6.4283034082179294e-15,1.0070839471247907e-12,0.0,0.0,0.0393621456543435,0.009999999992435874,0.049999998332728356,0.0,0.0,0.0019999999989929167,0.0,1.6672652165897758e-09,6.44646269127352e-15
9.398759562308668e-15,0.066515776,0.938,0.0,1.845646320355096e-11,0.0,7.840088608752173e-15,1.2286408037635017e-12,0.0,0.0,0.03936214528447471,0.009999999990771774,0.049999997966410754,0.0,0.0,0.0019999999987713596,0.0,2.03358141159266e-09,7.867111241635468e-15
1.1093610683874276e-14,0.066515776,0.938,0.0,2.1784666484409746e-11,0.0,9.250997072568437e-15,1.450197490967606e-12,0.0,0.0,0.03936214491477895,0.009999999989107675,0.049999997600266174,0.0,0.0,0.0019999999985498033,0.0,2.3997245765096285e-09,9.2886364595586e-15
1.2788461805439883e-14,0.066515776,0.938,0.0,2.5112870578368992e-11,0.0,1.0661029344215562e-14,1.6717540087382048e-12,0.0,0.0,0.039362144545256134,0.009999999987443576,0.04999999723429454,0.0,0.0,0.0019999999983282466,0.0,2.7656947930715076e-09,1.0711037800601022e-14
