Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
0.4248833789425804,0.043484688560000005,0.054,0.0,0.025732992014463593,0.0,0.0,4.620709580083097e-10,0.0,0.0,1.1345524042491477e-08,0.8671335039927655,0.0,0.0,0.0,0.06599999953792896,0.0
0.4265591373528132,0.043484688560000005,0.054,0.0,0.025732992060850255,0.0,0.0,4.602556915978486e-10,0.0,0.0,1.1300952644332998e-08,0.8671335039695721,0.0,0.0,0.0,0.06599999953974424,0.0
0.428234895763046,0.043484688560000005,0.054,0.0,0.025732992106873884,0.0,0.0,4.584546320963895e-10,0.0,0.0,1.1256730077504224e-08,0.8671335039465602,0.0,0.0,0.0,0.06599999954154528,0.0
0.42991065417327884,0.043484688560000005,0.054,0.0,0.025732992152538714,0.0,0.0,4.5666761337172155e-10,0.0,0.0,1.1212852262854904e-08,0.8671335039237279,0.0,0.0,0.0,0.0659999995433323,0.0
0.43158641258351166,0.043484688560000005,0.054,0.0,0.02573299219784894,0.0,0.0,4.548944718718667e-10,0.0,0.0,1.1169315184588641e-08,0.8671335039010728,0.0,0.0,0.0,0.06599999954510544,0.0
0.4332621709937445,0.043484688560000005,0.054,0.0,0.025732992242808662,0.0,0.0,4.531350465751819e-10,0.0,0.0,1.1126114889037693e-08,0.8671335038785929,0.0,0.0,0.0,0.06599999954686486,0.0
0.4349379294039773,0.043484688560000005,0.054,0.0,0.02573299228742193,0.0,0.0,4.5138917894158115e-10,0.0,0.0,1.1083247483466157e-08,0.8671335038562862,0.0,0.0,0.0,0.06599999954861074,0.0
0.4366136878142101,0.043484688560000005,0.054,0.0,0.02573299233169275,0.0,0.0,4.496567128649435e-10,0.0,0.0,1.1040709134900607e-08,0.8671335038341509,0.0,0.0,0.0,0.06599999955034319,0.0
0.43828944622444294,0.043484688560000005,0.054,0.0,0.025732992375625034,0.0,0.0,4.4793749462659425e-10,0.0,0.0,1.0998496068987635e-08,0.8671335038121847,0.0,0.0,0.0,0.0659999995520624,0.0
0.43996520463467576,0.043484688560000005,0.054,0.0,0.025732992419222653,0.0,0.0,4.462313728497908e-10,0.0,0.0,1.0956604568877505e-08,0.867133503790386,0.0,0.0,0.0,0.06599999955376853,0.0
0.4416409630449086,0.043484688560000005,0.054,0.0,0.025732992462489425,0.0,0.0,4.445381984553229e-10,0.0,0.0,1.0915030974133166e-08,0.8671335037687526,0.0,0.0,0.0,0.06599999955546171,0.0
0.4433167214551414,0.043484688560000005,0.054,0.0,0.02573299250542909,0.0,0.0,4.428578246181157e-10,0.0,0.0,1.0873771679664011e-08,0.8671335037472828,0.0,0.0,0.0,0.06599999955714209,0.0
0.4449924798653742,0.043484688560000005,0.054,0.0,0.025732992548045355,0.0,0.0,4.411901067247222e-10,0.0,0.0,1.0832823134683837e-08,0.8671335037259746,0.0,0.0,0.0,0.06599999955880982,0.0
0.44666823827560703,0.043484688560000005,0.054,0.0,0.02573299259034185,0.0,0.0,4.395349023318667e-10,0.0,0.0,1.0792181841692141e-08,0.8671335037048262,0.0,0.0,0.0,0.06599999956046501,0.0
0.44834399668583985,0.043484688560000005,0.054,0.0,0.025732992632322167,0.0,0.0,4.378920711259377e-10,0.0,0.0,1.0751844355478229e-08,0.8671335036838363,0.0,0.0,0.0,0.06599999956210784,0.0
0.45001975509607267,0.043484688560000005,0.054,0.0,0.025732992673989836,0.0,0.0,4.3626147488324956e-10,0.0,0.0,1.071180728214777e-08,0.8671335036630023,0.0,0.0,0.0,0.06599999956373842,0.0
0.4516955135063055,0.043484688560000005,0.054,0.0,0.02573299271534834,0.0,0.0,4.3464297743130036e-10,0.0,0.0,1.0672067278170852e-08,0.867133503642323,0.0,0.0,0.0,0.06599999956535693,0.0
0.4533712719165383,0.043484688560000005,0.054,0.0,0.025732992756401098,0.0,0.0,4.330364446109452e-10,0.0,0.0,1.0632621049451114e-08,0.8671335036217966,0.0,0.0,0.0,0.06599999956696347,0.0
0.45504703032677113,0.043484688560000005,0.054,0.0,0.025732992797151497,0.0,0.0,4.3144174423921255e-10,0.0,0.0,1.0593465350415635e-08,0.8671335036014216,0.0,0.0,0.0,0.06599999956855818,0.0
0.45672278873700395,0.043484688560000005,0.054,0.0,0.025732992837602865,0.0,0.0,4.298587460730615e-10,0.0,0.0,1.0554596983124744e-08,0.867133503581196,0.0,0.0,0.0,0.06599999957014116,0.0
0.45839854714723677,0.043484688560000005,0.054,0.0,0.025732992877758473,0.0,0.0,4.2828732177404845e-10,0.0,0.0,1.0516012796401235e-08,0.8671335035611181,0.0,0.0,0.0,0.06599999957171258,0.0
0.4600743055574696,0.043484688560000005,0.054,0.0,0.025732992917621565,0.0,0.0,4.26727344873504e-10,0.0,0.0,1.0477709684978856e-08,0.8671335035411865,0.0,0.0,0.0,0.06599999957327256,0.0
0.4617500639677024,0.043484688560000005,0.054,0.0,0.025732992957195312,0.0,0.0,4.2517869073858536e-10,0.0,0.0,1.0439684588669283e-08,0.8671335035213996,0.0,0.0,0.0,0.06599999957482121,0.0
0.4634258223779352,0.043484688560000005,0.054,0.0,0.025732992996482865,0.0,0.0,4.2364123653927147e-10,0.0,0.0,1.0401934491546873e-08,0.867133503501756,0.0,0.0,0.0,0.06599999957635866,0.0
0.46510158078816805,0.043484688560000005,0.054,0.0,0.025732993035487317,0.0,0.0,4.2211486121572435e-10,0.0,0.0,1.0364456421151454e-08,0.8671335034822538,0.0,0.0,0.0,0.06599999957788504,0.0
0.46677733919840086,0.043484688560000005,0.054,0.0,0.025732993074211702,0.0,0.0,4.2059944544644306e-10,0.0,0.0,1.0327247447708191e-08,0.8671335034628916,0.0,0.0,0.0,0.06599999957940046,0.0
0.4684530976086337,0.043484688560000005,0.054,0.0,0.025732993112659037,0.0,0.0,4.1909487161743824e-10,0.0,0.0,1.0290304683363827e-08,0.8671335034436679,0.0,0.0,0.0,0.06599999958090502,0.0
0.4701288560188665,0.043484688560000005,0.054,0.0,0.025732993150832287,0.0,0.0,4.176010237916247e-10,0.0,0.0,1.025362528143972e-08,0.8671335034245814,0.0,0.0,0.0,0.06599999958239887,0.0
0.4718046144290993,0.043484688560000005,0.054,0.0,0.02573299318873437,0.0,0.0,4.161177876788877e-10,0.0,0.0,1.021720643570079e-08,0.8671335034056303,0.0,0.0,0.0,0.0659999995838821,0.0
0.47348037283933214,0.043484688560000005,0.054,0.0,0.025732993226368163,0.0,0.0,4.146450506073039e-10,0.0,0.0,1.0181045379639444e-08,0.8671335033868134,0.0,0.0,0.0,0.06599999958535482,0.0
0.47515613124956496,0.043484688560000005,0.054,0.0,0.025732993263736504,0.0,0.0,4.1318270149443443e-10,0.0,0.0,1.0145139385775206e-08,0.8671335033681291,0.0,0.0,0.0,0.06599999958681718,0.0
0.4768318896597978,0.043484688560000005,0.054,0.0,0.025732993300842198,0.0,0.0,4.11730630819116e-10,0.0,0.0,1.0109485764969218e-08,0.8671335033495763,0.0,0.0,0.0,0.06599999958826924,0.0
0.4785076480700306,0.043484688560000005,0.054,0.0,0.025732993337687995,0.0,0.0,4.102887305946074e-10,0.0,0.0,1.0074081865752393e-08,0.8671335033311535,0.0,0.0,0.0,0.06599999958971116,0.0
0.4801834064802634,0.043484688560000005,0.054,0.0,0.025732993374276626,0.0,0.0,4.0885689434168014e-10,0.0,0.0,1.0038925073668235e-08,0.8671335033128591,0.0,0.0,0.0,0.065999999591143,0.0
0.48185916489049624,0.043484688560000005,0.054,0.0,0.025732993410610763,0.0,0.0,4.0743501706194373e-10,0.0,0.0,1.0004012810629711e-08,0.867133503294692,0.0,0.0,0.0,0.06599999959256489,0.0
0.48353492330072906,0.043484688560000005,0.054,0.0,0.025732993446693064,0.0,0.0,4.0602299521280474e-10,0.0,0.0,9.969342534288425e-09,0.867133503276651,0.0,0.0,0.0,0.0659999995939769,0.0
0.4852106817109619,0.043484688560000005,0.054,0.0,0.025732993482526126,0.0,0.0,4.046207266822834e-10,0.0,0.0,9.934911737417488e-09,0.8671335032587344,0.0,0.0,0.0,0.06599999959537917,0.0
0.4868864401211947,0.043484688560000005,0.054,0.0,0.025732993518112535,0.0,0.0,4.0322811076368015e-10,0.0,0.0,9.900717947307862e-09,0.8671335032409411,0.0,0.0,0.0,0.06599999959677177,0.0
0.4885621985314275,0.043484688560000005,0.054,0.0,0.02573299355345482,0.0,0.0,4.01845048132231e-10,0.0,0.0,9.866758725175603e-09,0.86713350322327,0.0,0.0,0.0,0.06599999959815485,0.0
0.49023795694166034,0.043484688560000005,0.054,0.0,0.025732993588555488,0.0,0.0,4.004714408216195e-10,0.0,0.0,9.833031665581923e-09,0.8671335032057196,0.0,0.0,0.0,0.06599999959952846,0.0
0.49191371535189315,0.043484688560000005,0.054,0.0,0.025732993623417,0.0,0.0,3.9910719219978383e-10,0.0,0.0,9.799534395866255e-09,0.867133503188289,0.0,0.0,0.0,0.06599999960089271,0.0
0.493589473762126,0.043484688560000005,0.054,0.0,0.02573299365804181,0.0,0.0,3.977522069471453e-10,0.0,0.0,9.766264575588983e-09,0.8671335031709766,0.0,0.0,0.0,0.06599999960224769,0.0
0.4952652321723588,0.043484688560000005,0.054,0.0,0.025732993692432305,0.0,0.0,3.964063910348307e-10,0.0,0.0,9.733219895985892e-09,0.8671335031537813,0.0,0.0,0.0,0.06599999960359351,0.0
0.4969409905825916,0.043484688560000005,0.054,0.0,0.02573299372659086,0.0,0.0,3.950696517014156e-10,0.0,0.0,9.700398079435582e-09,0.867133503136702,0.0,0.0,0.0,0.06599999960493023,0.0
0.49861674899282443,0.043484688560000005,0.054,0.0,0.025732993760519813,0.0,0.0,3.9374189743257486e-10,0.0,0.0,9.667796878935233e-09,0.8671335031197377,0.0,0.0,0.0,0.06599999960625799,0.0
0.5002925074030572,0.043484688560000005,0.054,0.0,0.025732993794221472,0.0,0.0,3.9242303794109237e-10,0.0,0.0,9.635414077586876e-09,0.8671335031028868,0.0,0.0,0.0,0.06599999960757687,0.0
0.50196826581329,0.043484688560000005,0.054,0.0,0.025732993827698114,0.0,0.0,3.9111298414433415e-10,0.0,0.0,9.603247488096932e-09,0.8671335030861486,0.0,0.0,0.0,0.06599999960888692,0.0
0.5036440242235228,0.043484688560000005,0.054,0.0,0.025732993860951982,0.0,0.0,3.8981164814512423e-10,0.0,0.0,9.571294952282824e-09,0.8671335030695216,0.0,0.0,0.0,0.06599999961018822,0.0
0.5053197826337557,0.043484688560000005,0.054,0.0,0.025732993893985298,0.0,0.0,3.885189432136899e-10,0.0,0.0,9.539554340588646e-09,0.867133503053005,0.0,0.0,0.0,0.06599999961148094,0.0
0.5069955410439885,0.043484688560000005,0.054,0.0,0.025732993926800247,0.0,0.0,3.8723478376567135e-10,0.0,0.0,9.508023551614779e-09,0.8671335030365974,0.0,0.0,0.0,0.06599999961276509,0.0
0.5086712994542213,0.043484688560000005,0.054,0.0,0.02573299395939899,0.0,0.0,3.859590853439481e-10,0.0,0.0,9.476700511653405e-09,0.8671335030202981,0.0,0.0,0.0,0.06599999961404078,0.0
0.5103470578644541,0.043484688560000005,0.054,0.0,0.02573299399178365,0.0,0.0,3.8469176460275307e-10,0.0,0.0,9.445583174231271e-09,0.8671335030041057,0.0,0.0,0.0,0.06599999961530811,0.0
0.5120228162746869,0.043484688560000005,0.054,0.0,0.02573299402395633,0.0,0.0,3.8343273928605663e-10,0.0,0.0,9.414669519667391e-09,0.8671335029880193,0.0,0.0,0.0,0.06599999961656713,0.0
0.5135309988438964,0.043484688560000005,0.054,0.0,0.025732994052732217,0.0,0.0,3.8230664196858834e-10,0.0,0.0,9.387019731381455e-09,0.8671335029736313,0.0,0.0,0.0,0.06599999961769323,0.0
0.5150391814131059,0.043484688560000005,0.054,0.0,0.025732994081339566,0.0,0.0,3.8118713972312867e-10,0.0,0.0,9.35953187611724e-09,0.8671335029593278,0.0,0.0,0.0,0.06599999961881273,0.0
0.5165473639823154,0.043484688560000005,0.054,0.0,0.025732994109779875,0.0,0.0,3.8007417478300633e-10,0.0,0.0,9.332204535468922e-09,0.8671335029451076,0.0,0.0,0.0,0.06599999961992571,0.0
0.5180555465515249,0.043484688560000005,0.054,0.0,0.025732994138054587,0.0,0.0,3.789676900512375e-10,0.0,0.0,9.305036307551153e-09,0.8671335029309701,0.0,0.0,0.0,0.0659999996210322,0.0
0.5195637291207343,0.043484688560000005,0.054,0.0,0.02573299416616515,0.0,0.0,3.778676290968718e-10,0.0,0.0,9.278025806751981e-09,0.8671335029169149,0.0,0.0,0.0,0.06599999962213227,0.0
0.520921093433023,0.043484688560000005,0.054,0.0,0.025732994191325485,0.0,0.0,3.7688302045378276e-10,0.0,0.0,9.25385008044197e-09,0.8671335029043348,0.0,0.0,0.0,0.06599999962311687,0.0
0.5222784577453116,0.043484688560000005,0.054,0.0,0.025732994216355044,0.0,0.0,3.75903529664439e-10,0.0,0.0,9.229800016088097e-09,0.86713350289182,0.0,0.0,0.0,0.06599999962409638,0.0
0.5236358220576002,0.043484688560000005,0.054,0.0,0.02573299424125483,0.0,0.0,3.749291169306026e-10,0.0,0.0,9.205874636470426e-09,0.8671335028793701,0.0,0.0,0.0,0.06599999962507079,0.0
0.5249931863698888,0.043484688560000005,0.054,0.0,0.02573299426602587,0.0,0.0,3.739597428643244e-10,0.0,0.0,9.182072974475866e-09,0.8671335028669844,0.0,0.0,0.0,0.06599999962604017,0.0
0.5262148142509485,0.043484688560000005,0.054,0.0,0.025732994288210544,0.0,0.0,3.730915820381116e-10,0.0,0.0,9.160756465971421e-09,0.8671335028558922,0.0,0.0,0.0,0.06599999962690833,0.0
0.5274364421320082,0.043484688560000005,0.054,0.0,0.025732994310292447,0.0,0.0,3.7222744281277787e-10,0.0,0.0,9.139538702406877e-09,0.8671335028448512,0.0,0.0,0.0,0.06599999962777248,0.0
0.528658070013068,0.043484688560000005,0.054,0.0,0.02573299433227229,0.0,0.0,3.713672973101849e-10,0.0,0.0,9.118418999239036e-09,0.8671335028338614,0.0,0.0,0.0,0.06599999962863262,0.0
0.5298796978941277,0.043484688560000005,0.054,0.0,0.02573299435415079,0.0,0.0,3.7051111790519087e-10,0.0,0.0,9.09739667824142e-09,0.8671335028229222,0.0,0.0,0.0,0.0659999996294888,0.0
0.5308372201612618,0.043484688560000005,0.054,0.0,0.02573299437122895,0.0,0.0,3.698427921112199e-10,0.0,0.0,9.08098684720265e-09,0.8671335028143831,0.0,0.0,0.0,0.06599999963015711,0.0
0.5317947424283959,0.043484688560000005,0.054,0.0,0.025732994388245608,0.0,0.0,3.6917687302347617e-10,0.0,0.0,9.064636109557417e-09,0.8671335028058748,0.0,0.0,0.0,0.06599999963082305,0.0
0.5327522646955299,0.043484688560000005,0.054,0.0,0.02573299440520109,0.0,0.0,3.68513347664964e-10,0.0,0.0,9.048344146678209e-09,0.867133502797397,0.0,0.0,0.0,0.06599999963148659,0.0
0.533709786962664,0.043484688560000005,0.054,0.0,0.025732994422095742,0.0,0.0,3.6785220315200404e-10,0.0,0.0,9.03211064222381e-09,0.8671335027889496,0.0,0.0,0.0,0.06599999963214773,0.0
0.5350078871851277,0.043484688560000005,0.054,0.0,0.02573299444490303,0.0,0.0,3.6695967718534143e-10,0.0,0.0,9.01019588081781e-09,0.867133502777546,0.0,0.0,0.0,0.06599999963304025,0.0
0.5363059874075914,0.043484688560000005,0.054,0.0,0.02573299446759991,0.0,0.0,3.6607147184204984e-10,0.0,0.0,8.988387206446435e-09,0.8671335027661976,0.0,0.0,0.0,0.06599999963392844,0.0
0.5376040876300551,0.043484688560000005,0.054,0.0,0.02573299449018718,0.0,0.0,3.651875558244238e-10,0.0,0.0,8.966683850636037e-09,0.8671335027549038,0.0,0.0,0.0,0.06599999963481236,0.0
0.5389021878525188,0.043484688560000005,0.054,0.0,0.02573299451266564,0.0,0.0,3.6430789813683725e-10,0.0,0.0,8.945085052316562e-09,0.8671335027436646,0.0,0.0,0.0,0.06599999963569202,0.0
0.5402002880749824,0.043484688560000005,0.054,0.0,0.025732994535036063,0.0,0.0,3.6343246808060235e-10,0.0,0.0,8.92359005773444e-09,0.8671335027324794,0.0,0.0,0.0,0.06599999963656744,0.0
0.5414983882974461,0.043484688560000005,0.054,0.0,0.025732994557299233,0.0,0.0,3.6256123525057147e-10,0.0,0.0,8.902198120364376e-09,0.8671335027213479,0.0,0.0,0.0,0.06599999963743866,0.0
0.5427964885199098,0.043484688560000005,0.054,0.0,0.02573299457945592,0.0,0.0,3.61694169535964e-10,0.0,0.0,8.880908500818764e-09,0.8671335027102697,0.0,0.0,0.0,0.06599999963830575,0.0
0.5438350396867503,0.043484688560000005,0.054,0.0,0.025732994597106314,0.0,0.0,3.610034501110251e-10,0.0,0.0,8.863948824612893e-09,0.8671335027014444,0.0,0.0,0.0,0.06599999963899646,0.0
0.5448735908535908,0.043484688560000005,0.054,0.0,0.025732994614689426,0.0,0.0,3.603153637643989e-10,0.0,0.0,8.84705380006831e-09,0.8671335026926529,0.0,0.0,0.0,0.06599999963968456,0.0
0.5459121420204313,0.043484688560000005,0.054,0.0,0.025732994632205637,0.0,0.0,3.596298954686354e-10,0.0,0.0,8.830223058202359e-09,0.8671335026838948,0.0,0.0,0.0,0.06599999964037002,0.0
0.5469506931872717,0.043484688560000005,0.054,0.0,0.025732994649655328,0.0,0.0,3.5894703031025776e-10,0.0,0.0,8.813456232834895e-09,0.8671335026751699,0.0,0.0,0.0,0.06599999964105288,0.0
0.5479892443541122,0.043484688560000005,0.054,0.0,0.025732994667038878,0.0,0.0,3.5826675348884386e-10,0.0,0.0,8.796752960561678e-09,0.8671335026664783,0.0,0.0,0.0,0.06599999964173317,0.0
0.5490277955209527,0.043484688560000005,0.054,0.0,0.02573299468435666,0.0,0.0,3.5758905031596005e-10,0.0,0.0,8.780112880728203e-09,0.8671335026578192,0.0,0.0,0.0,0.06599999964241086,0.0
0.5500663466877932,0.043484688560000005,0.054,0.0,0.025732994701609047,0.0,0.0,3.569139062141052e-10,0.0,0.0,8.763535635403743e-09,0.8671335026491931,0.0,0.0,0.0,0.06599999964308603,0.0
0.552143449021474,0.043484688560000005,0.054,0.0,0.025732994735919123,0.0,0.0,3.555712374618912e-10,0.0,0.0,8.730568230024582e-09,0.867133502632038,0.0,0.0,0.0,0.0659999996444287,0.0
0.5542205513551549,0.043484688560000005,0.054,0.0,0.02573299476997203,0.0,0.0,3.542386327913697e-10,0.0,0.0,8.697847934485192e-09,0.8671335026150115,0.0,0.0,0.0,0.06599999964576128,0.0
0.5562976536888358,0.043484688560000005,0.054,0.0,0.025732994803770632,0.0,0.0,3.529159794708674e-10,0.0,0.0,8.66537198081264e-09,0.8671335025981122,0.0,0.0,0.0,0.06599999964708393,0.0
0.5583747560225166,0.043484688560000005,0.054,0.0,0.02573299483731778,0.0,0.0,3.516031664461003e-10,0.0,0.0,8.633137642220021e-09,0.8671335025813387,0.0,0.0,0.0,0.06599999964839674,0.0
0.5604518583561975,0.043484688560000005,0.054,0.0,0.025732994870616276,0.0,0.0,3.503000843091227e-10,0.0,0.0,8.60114223234401e-09,0.8671335025646894,0.0,0.0,0.0,0.06599999964969983,0.0
0.5625289606898783,0.043484688560000005,0.054,0.0,0.025732994903668864,0.0,0.0,3.4900662526793365e-10,0.0,0.0,8.56938310449862e-09,0.8671335025481631,0.0,0.0,0.0,0.06599999965099329,0.0
0.5646060630235592,0.043484688560000005,0.054,0.0,0.02573299493647826,0.0,0.0,3.4772268311673767e-10,0.0,0.0,8.537857650944976e-09,0.8671335025317584,0.0,0.0,0.0,0.06599999965227725,0.0
0.5666831653572401,0.043484688560000005,0.054,0.0,0.025732994969047133,0.0,0.0,3.4644815320686607e-10,0.0,0.0,8.506563302177339e-09,0.867133502515474,0.0,0.0,0.0,0.06599999965355177,0.0
0.5687602676909209,0.043484688560000005,0.054,0.0,0.025732995001378135,0.0,0.0,3.4518293241834577e-10,0.0,0.0,8.475497526225002e-09,0.8671335024993085,0.0,0.0,0.0,0.06599999965481701,0.0
0.5708373700246018,0.043484688560000005,0.054,0.0,0.025732995033473843,0.0,0.0,3.4392691913209263e-10,0.0,0.0,8.444657827969561e-09,0.8671335024832606,0.0,0.0,0.0,0.065999999656073,0.0
0.5729144723582826,0.043484688560000005,0.054,0.0,0.025732995065336828,0.0,0.0,3.426800132027062e-10,0.0,0.0,8.414041748476889e-09,0.8671335024673292,0.0,0.0,0.0,0.06599999965731991,0.0
0.5749915746919635,0.043484688560000005,0.054,0.0,0.025732995096969608,0.0,0.0,3.4144211593184794e-10,0.0,0.0,8.383646864343514e-09,0.8671335024515128,0.0,0.0,0.0,0.06599999965855781,0.0
0.5770686770256443,0.043484688560000005,0.054,0.0,0.025732995128374667,0.0,0.0,3.4021313004219747e-10,0.0,0.0,8.353470787057128e-09,0.8671335024358104,0.0,0.0,0.0,0.0659999996597868,0.0
0.5791457793593252,0.043484688560000005,0.054,0.0,0.025732995159554465,0.0,0.0,3.3899295965197124e-10,0.0,0.0,8.323511162370924e-09,0.8671335024202205,0.0,0.0,0.0,0.06599999966100698,0.0
0.5812228816930061,0.043484688560000005,0.054,0.0,0.025732995190511407,0.0,0.0,3.377815102499872e-10,0.0,0.0,8.29376566969136e-09,0.8671335024047421,0.0,0.0,0.0,0.06599999966221844,0.0
0.5832999840266869,0.043484688560000005,0.054,0.0,0.025732995221247876,0.0,0.0,3.3657868867126157e-10,0.0,0.0,8.264232021478962e-09,0.8671335023893737,0.0,0.0,0.0,0.06599999966342125,0.0
0.5853770863603678,0.043484688560000005,0.054,0.0,0.025732995251766217,0.0,0.0,3.353844030731252e-10,0.0,0.0,8.234907962661889e-09,0.8671335023741145,0.0,0.0,0.0,0.06599999966461552,0.0
0.5874541886940486,0.043484688560000005,0.054,0.0,0.025732995282068752,0.0,0.0,3.341985629118459e-10,0.0,0.0,8.205791270061929e-09,0.8671335023589632,0.0,0.0,0.0,0.06599999966580136,0.0
0.5895312910277295,0.043484688560000005,0.054,0.0,0.025732995312157753,0.0,0.0,3.3302107891974623e-10,0.0,0.0,8.17687975183266e-09,0.867133502343919,0.0,0.0,0.0,0.06599999966697885,0.0
0.5916083933614104,0.043484688560000005,0.054,0.0,0.02573299534203547,0.0,0.0,3.318518630828022e-10,0.0,0.0,8.148171246909422e-09,0.86713350232898,0.0,0.0,0.0,0.06599999966814807,0.0
0.5936854956950912,0.043484688560000005,0.054,0.0,0.02573299537170413,0.0,0.0,3.306908286187137e-10,0.0,0.0,8.119663624470848e-09,0.8671335023141458,0.0,0.0,0.0,0.0659999996693091,0.0
0.5957625980287721,0.043484688560000005,0.054,0.0,0.025732995401165908,0.0,0.0,3.2953788995543134e-10,0.0,0.0,8.091354783411649e-09,0.8671335022994148,0.0,0.0,0.0,0.06599999967046202,0.0
0.5978397003624529,0.043484688560000005,0.054,0.0,0.02573299543042297,0.0,0.0,3.283929627101342e-10,0.0,0.0,8.063242651826398e-09,0.8671335022847863,0.0,0.0,0.0,0.06599999967160697,0.0
0.5999168026961338,0.043484688560000005,0.054,0.0,0.025732995459477433,0.0,0.0,3.272559636686405e-10,0.0,0.0,8.035325186504037e-09,0.867133502270259,0.0,0.0,0.0,0.06599999967274398,0.0
0.6019939050298146,0.043484688560000005,0.054,0.0,0.025732995488331398,0.0,0.0,3.26126810765247e-10,0.0,0.0,8.007600372432836e-09,0.8671335022558319,0.0,0.0,0.0,0.06599999967387311,0.0
0.6040710073634955,0.043484688560000005,0.054,0.0,0.02573299551698694,0.0,0.0,3.2500542306298463e-10,0.0,0.0,7.980066222315573e-09,0.8671335022415042,0.0,0.0,0.0,0.06599999967499451,0.0
0.6061481096971764,0.043484688560000005,0.054,0.0,0.025732995545446086,0.0,0.0,3.2389172073427873e-10,0.0,0.0,7.952720776094722e-09,0.8671335022272747,0.0,0.0,0.0,0.06599999967610819,0.0
0.6082252120308572,0.043484688560000005,0.054,0.0,0.025732995573710858,0.0,0.0,3.2278562504200524e-10,0.0,0.0,7.925562100487273e-09,0.8671335022131421,0.0,0.0,0.0,0.0659999996772143,0.0
0.6103023143645381,0.043484688560000005,0.054,0.0,0.02573299560178324,0.0,0.0,3.216870583209351e-10,0.0,0.0,7.89858828852915e-09,0.867133502199106,0.0,0.0,0.0,0.06599999967831288,0.0
0.6123794166982189,0.043484688560000005,0.054,0.0,0.02573299562966518,0.0,0.0,3.205959439595561e-10,0.0,0.0,7.87179745912886e-09,0.8671335021851649,0.0,0.0,0.0,0.06599999967940398,0.0
0.6144565190318998,0.043484688560000005,0.054,0.0,0.025732995657358617,0.0,0.0,3.1951220638226245e-10,0.0,0.0,7.845187756630176e-09,0.8671335021713183,0.0,0.0,0.0,0.06599999968048773,0.0
0.6165336213655807,0.043484688560000005,0.054,0.0,0.025732995684865465,0.0,0.0,3.1843577103190504e-10,0.0,0.0,7.8187573503837e-09,0.8671335021575649,0.0,0.0,0.0,0.06599999968156416,0.0
0.6186107236992615,0.043484688560000005,0.054,0.0,0.02573299571218758,0.0,0.0,3.173665643526934e-10,0.0,0.0,7.792504434327023e-09,0.8671335021439037,0.0,0.0,0.0,0.06599999968263336,0.0
0.6206878260329424,0.043484688560000005,0.054,0.0,0.025732995739326844,0.0,0.0,3.163045137734406e-10,0.0,0.0,7.766427226573343e-09,0.8671335021303342,0.0,0.0,0.0,0.0659999996836954,0.0
0.6227649283666232,0.043484688560000005,0.054,0.0,0.02573299576628507,0.0,0.0,3.1524954769114306e-10,0.0,0.0,7.740523969008282e-09,0.8671335021168552,0.0,0.0,0.0,0.06599999968475037,0.0
0.6248420307003041,0.043484688560000005,0.054,0.0,0.02573299579306406,0.0,0.0,3.1420159545488914e-10,0.0,0.0,7.71479292689479e-09,0.8671335021034656,0.0,0.0,0.0,0.06599999968579832,0.0
0.6269191330339849,0.043484688560000005,0.054,0.0,0.02573299581966561,0.0,0.0,3.131605873500866e-10,0.0,0.0,7.689232388485854e-09,0.8671335020901648,0.0,0.0,0.0,0.06599999968683934,0.0
0.6289962353676658,0.043484688560000005,0.054,0.0,0.025732995846091466,0.0,0.0,3.1212645458300234e-10,0.0,0.0,7.663840664644918e-09,0.8671335020769518,0.0,0.0,0.0,0.06599999968787348,0.0
0.6310733377013467,0.043484688560000005,0.054,0.0,0.025732995872343373,0.0,0.0,3.110991292656084e-10,0.0,0.0,7.63861608847378e-09,0.867133502063826,0.0,0.0,0.0,0.0659999996889008,0.0
0.6331504400350275,0.043484688560000005,0.054,0.0,0.025732995898423025,0.0,0.0,3.100785444007257e-10,0.0,0.0,7.613557014947818e-09,0.8671335020507861,0.0,0.0,0.0,0.06599999968992139,0.0
0.6352275423687084,0.043484688560000005,0.054,0.0,0.02573299592433213,0.0,0.0,3.090646338674596e-10,0.0,0.0,7.588661820558377e-09,0.8671335020378317,0.0,0.0,0.0,0.0659999996909353,0.0
0.6373046447023892,0.043484688560000005,0.054,0.0,0.025732995950072352,0.0,0.0,3.0805733240691884e-10,0.0,0.0,7.563928902962138e-09,0.8671335020249615,0.0,0.0,0.0,0.0659999996919426,0.0
0.6393817470360701,0.043484688560000005,0.054,0.0,0.025732995975645333,0.0,0.0,3.070565756082152e-10,0.0,0.0,7.53935668063733e-09,0.867133502012175,0.0,0.0,0.0,0.06599999969294337,0.0
0.641458849369751,0.043484688560000005,0.054,0.0,0.02573299600105269,0.0,0.0,3.0606229989473365e-10,0.0,0.0,7.514943592546635e-09,0.8671335019994715,0.0,0.0,0.0,0.06599999969393763,0.0
0.6435359517034318,0.043484688560000005,0.054,0.0,0.025732996026296046,0.0,0.0,3.0507444251066836e-10,0.0,0.0,7.490688097806577e-09,0.8671335019868497,0.0,0.0,0.0,0.0659999996949255,0.0
