Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10)
6.79770501734986e-07,0.05595639656,0.054,0.0,0.0,0.008242142676144272,0.8642725384981179,0.0,0.0,0.0,0.066,0.0,0.031454923003765775
6.820759419189176e-07,0.05595639656,0.054,0.0,0.0,0.008220155229581309,0.8642615447748365,0.0,0.0,0.0,0.066,0.0,0.031476910450328736
6.843813821028493e-07,0.05595639656,0.054,0.0,0.0,0.008198285058814519,0.864250609689453,0.0,0.0,0.0,0.066,0.0,0.03149878062109552
6.866868222867809e-07,0.05595639656,0.054,0.0,0.0,0.008176531226596923,0.8642397327733442,0.0,0.0,0.0,0.066,0.0,0.03152053445331312
6.889922624707125e-07,0.05595639656,0.054,0.0,0.0,0.008154892805653624,0.8642289135628726,0.0,0.0,0.0,0.066,0.0,0.03154217287425641
6.912977026546441e-07,0.05595639656,0.054,0.0,0.0,0.008133368878549416,0.8642181515993205,0.0,0.0,0.0,0.066,0.0,0.031563696801360626
6.936031428385757e-07,0.05595639656,0.054,0.0,0.0,0.008111958537558485,0.864207446428825,0.0,0.0,0.0,0.066,0.0,0.03158510714235155
6.959085830225073e-07,0.05595639656,0.054,0.0,0.0,0.008090660884536211,0.8641967976023136,0.0,0.0,0.0,0.066,0.0,0.031606404795373834
6.98214023206439e-07,0.05595639656,0.054,0.0,0.0,0.008069475030792939,0.8641862046754423,0.0,0.0,0.0,0.066,0.0,0.03162759064911711
7.005194633903706e-07,0.05595639656,0.054,0.0,0.0,0.008048400096969804,0.8641756672085306,0.0,0.0,0.0,0.066,0.0,0.03164866558294025
7.028249035743022e-07,0.05595639656,0.054,0.0,0.0,0.00802743521291645,0.864165184766504,0.0,0.0,0.0,0.066,0.0,0.031669630466993594
7.051303437582338e-07,0.05595639656,0.054,0.0,0.0,0.008006579517570733,0.8641547569188309,0.0,0.0,0.0,0.066,0.0,0.031690486162339306
7.074357839421654e-07,0.05595639656,0.054,0.0,0.0,0.00798583215884025,0.8641443832394656,0.0,0.0,0.0,0.066,0.0,0.03171123352106979
7.09741224126097e-07,0.05595639656,0.054,0.0,0.0,0.007965192293485746,0.8641340633067883,0.0,0.0,0.0,0.066,0.0,0.031731873386424296
7.120466643100287e-07,0.05595639656,0.054,0.0,0.0,0.007944659087006317,0.8641237967035486,0.0,0.0,0.0,0.066,0.0,0.03175240659290372
7.143521044939603e-07,0.05595639656,0.054,0.0,0.0,0.007924231713526433,0.8641135830168087,0.0,0.0,0.0,0.066,0.0,0.0317728339663836
7.166575446778919e-07,0.05595639656,0.054,0.0,0.0,0.007903909355684672,0.8641034218378878,0.0,0.0,0.0,0.066,0.0,0.031793156324225365
7.189629848618235e-07,0.05595639656,0.054,0.0,0.0,0.007883691204524186,0.8640933127623077,0.0,0.0,0.0,0.066,0.0,0.03181337447538584
7.212684250457551e-07,0.05595639656,0.054,0.0,0.0,0.007863576459384866,0.8640832553897382,0.0,0.0,0.0,0.066,0.0,0.03183348922052517
7.235738652296868e-07,0.05595639656,0.054,0.0,0.0,0.007843564327797143,0.864073249323944,0.0,0.0,0.0,0.066,0.0,0.031853501352112894
7.258793054136184e-07,0.05595639656,0.054,0.0,0.0,0.007823654025377437,0.8640632941727344,0.0,0.0,0.0,0.066,0.0,0.0318734116545326
7.2818474559755e-07,0.05595639656,0.054,0.0,0.0,0.0078038447757252,0.8640533895479082,0.0,0.0,0.0,0.066,0.0,0.03189322090418484
7.304901857814816e-07,0.05595639656,0.054,0.0,0.0,0.007784135810321513,0.8640435350652065,0.0,0.0,0.0,0.066,0.0,0.03191292986958853
7.327956259654132e-07,0.05595639656,0.054,0.0,0.0,0.007764526368429254,0.8640337303442603,0.0,0.0,0.0,0.066,0.0,0.03193253931148079
7.351010661493448e-07,0.05595639656,0.054,0.0,0.0,0.0077450156969947545,0.8640239750085431,0.0,0.0,0.0,0.066,0.0,0.03195204998291529
7.374065063332765e-07,0.05595639656,0.054,0.0,0.0,0.007725603050550961,0.8640142686853213,0.0,0.0,0.0,0.066,0.0,0.03197146262935908
7.397119465172081e-07,0.05595639656,0.054,0.0,0.0,0.007706287691122049,0.8640046110056068,0.0,0.0,0.0,0.066,0.0,0.03199077798878798
7.420173867011397e-07,0.05595639656,0.054,0.0,0.0,0.007687068888129486,0.8639950016041102,0.0,0.0,0.0,0.066,0.0,0.03200999679178054
7.443228268850713e-07,0.05595639656,0.054,0.0,0.0,0.007667945918299486,0.8639854401191953,0.0,0.0,0.0,0.066,0.0,0.03202911976161055
7.466282670690029e-07,0.05595639656,0.054,0.0,0.0,0.00764891806557187,0.8639759261928314,0.0,0.0,0.0,0.066,0.0,0.03204814761433815
7.489337072529345e-07,0.05595639656,0.054,0.0,0.0,0.00762998462101028,0.8639664594705507,0.0,0.0,0.0,0.066,0.0,0.03206708105889975
7.512391474368662e-07,0.05595639656,0.054,0.0,0.0,0.007611144882713727,0.8639570396014025,0.0,0.0,0.0,0.066,0.0,0.032085920797196285
7.535445876207978e-07,0.05595639656,0.054,0.0,0.0,0.0075923981557294695,0.8639476662379104,0.0,0.0,0.0,0.066,0.0,0.032104667524180557
7.558500278047294e-07,0.05595639656,0.054,0.0,0.0,0.007573743751967163,0.8639383390360291,0.0,0.0,0.0,0.066,0.0,0.032123321927942865
7.58155467988661e-07,0.05595639656,0.054,0.0,0.0,0.007555180990114306,0.8639290576551028,0.0,0.0,0.0,0.066,0.0,0.03214188468979572
7.604609081725926e-07,0.05595639656,0.054,0.0,0.0,0.007536709195552904,0.8639198217578221,0.0,0.0,0.0,0.066,0.0,0.032160356484357125
7.627663483565242e-07,0.05595639656,0.054,0.0,0.0,0.007518327700277391,0.8639106310101843,0.0,0.0,0.0,0.066,0.0,0.032178737979632645
7.650717885404559e-07,0.05595639656,0.054,0.0,0.0,0.007500035842813732,0.8639014850814524,0.0,0.0,0.0,0.066,0.0,0.03219702983709629
7.673772287243875e-07,0.05595639656,0.054,0.0,0.0,0.007481832968139734,0.8638923836441155,0.0,0.0,0.0,0.066,0.0,0.032215232711770306
7.696826689083191e-07,0.05595639656,0.054,0.0,0.0,0.007463718427606489,0.8638833263738487,0.0,0.0,0.0,0.066,0.0,0.03223334725230354
7.719881090922507e-07,0.05595639656,0.054,0.0,0.0,0.0074456915788610085,0.8638743129494759,0.0,0.0,0.0,0.066,0.0,0.032251374101049016
7.742935492761823e-07,0.05595639656,0.054,0.0,0.0,0.007427751785769932,0.8638653430529304,0.0,0.0,0.0,0.066,0.0,0.032269313894140096
7.76598989460114e-07,0.05595639656,0.054,0.0,0.0,0.007409898418344391,0.8638564163692178,0.0,0.0,0.0,0.066,0.0,0.032287167261565636
7.812098698279771e-07,0.05595639656,0.054,0.0,0.0,0.007374448470816179,0.8638386913954534,0.0,0.0,0.0,0.066,0.0,0.032322617209093844
7.85359662159054e-07,0.05595639656,0.054,0.0,0.0,0.007342832896977963,0.8638228836085345,0.0,0.0,0.0,0.066,0.0,0.032354232782932056
7.895094544901309e-07,0.05595639656,0.054,0.0,0.0,0.007311487817828606,0.8638072110689599,0.0,0.0,0.0,0.066,0.0,0.032385577862081426
7.936592468212078e-07,0.05595639656,0.054,0.0,0.0,0.007280409771930375,0.8637916720460108,0.0,0.0,0.0,0.066,0.0,0.03241665590797965
7.978090391522846e-07,0.05595639656,0.054,0.0,0.0,0.007249595356716314,0.8637762648384036,0.0,0.0,0.0,0.066,0.0,0.032447470323193714
8.019588314833615e-07,0.05595639656,0.054,0.0,0.0,0.007219041227242291,0.8637609877736666,0.0,0.0,0.0,0.066,0.0,0.03247802445266774
8.061086238144384e-07,0.05595639656,0.054,0.0,0.0,0.00718874409497116,0.8637458392075311,0.0,0.0,0.0,0.066,0.0,0.032508321584938875
8.102584161455153e-07,0.05595639656,0.054,0.0,0.0,0.007158700726587306,0.8637308175233389,0.0,0.0,0.0,0.066,0.0,0.032538364953322726
8.144082084765922e-07,0.05595639656,0.054,0.0,0.0,0.007128907942841544,0.8637159211314663,0.0,0.0,0.0,0.066,0.0,0.03256815773706849
8.185580008076691e-07,0.05595639656,0.054,0.0,0.0,0.007099362617424913,0.863701148468758,0.0,0.0,0.0,0.066,0.0,0.032597703062485106
8.22707793138746e-07,0.05595639656,0.054,0.0,0.0,0.007070061675870515,0.8636864979979807,0.0,0.0,0.0,0.066,0.0,0.032627004004039506
8.268575854698229e-07,0.05595639656,0.054,0.0,0.0,0.00704100209448245,0.8636719682072866,0.0,0.0,0.0,0.066,0.0,0.03265606358542758
8.310073778008998e-07,0.05595639656,0.054,0.0,0.0,0.007012180899291237,0.8636575576096909,0.0,0.0,0.0,0.066,0.0,0.03268488478061879
8.351571701319767e-07,0.05595639656,0.054,0.0,0.0,0.006983595165034938,0.8636432647425628,0.0,0.0,0.0,0.066,0.0,0.03271347051487509
8.393069624630535e-07,0.05595639656,0.054,0.0,0.0,0.00695524201416532,0.8636290881671279,0.0,0.0,0.0,0.066,0.0,0.03274182366574471
8.434567547941304e-07,0.05595639656,0.054,0.0,0.0,0.006927118615878236,0.8636150264679845,0.0,0.0,0.0,0.066,0.0,0.03276994706403179
8.476065471252073e-07,0.05595639656,0.054,0.0,0.0,0.00689922218516758,0.8636010782526292,0.0,0.0,0.0,0.066,0.0,0.03279784349474245
8.517563394562842e-07,0.05595639656,0.054,0.0,0.0,0.0068715499819021085,0.8635872421509966,0.0,0.0,0.0,0.066,0.0,0.03282551569800791
8.559061317873611e-07,0.05595639656,0.054,0.0,0.0,0.006844099309924537,0.8635735168150076,0.0,0.0,0.0,0.066,0.0,0.032852966369985484
8.60055924118438e-07,0.05595639656,0.054,0.0,0.0,0.006816867516172255,0.8635599009181316,0.0,0.0,0.0,0.066,0.0,0.032880198163737766
8.642057164495149e-07,0.05595639656,0.054,0.0,0.0,0.006789851989819094,0.8635463931549551,0.0,0.0,0.0,0.066,0.0,0.032907213690090927
8.683555087805918e-07,0.05595639656,0.054,0.0,0.0,0.006763050161437512,0.8635329922407643,0.0,0.0,0.0,0.066,0.0,0.032934015518472505
8.725053011116687e-07,0.05595639656,0.054,0.0,0.0,0.006736459502180676,0.863519696911136,0.0,0.0,0.0,0.066,0.0,0.032960606177729335
8.766550934427456e-07,0.05595639656,0.054,0.0,0.0,0.006710077522983844,0.8635065059215373,0.0,0.0,0.0,0.066,0.0,0.03298698815692618
8.808048857738224e-07,0.05595639656,0.054,0.0,0.0,0.006683901773784574,0.8634934180469378,0.0,0.0,0.0,0.066,0.0,0.03301316390612545
8.849546781048993e-07,0.05595639656,0.054,0.0,0.0,0.006657929842761191,0.8634804320814261,0.0,0.0,0.0,0.066,0.0,0.03303913583714883
8.891044704359762e-07,0.05595639656,0.054,0.0,0.0,0.00663215935558906,0.86346754683784,0.0,0.0,0.0,0.066,0.0,0.03306490632432096
8.932542627670531e-07,0.05595639656,0.054,0.0,0.0,0.006606587974714146,0.8634547611474025,0.0,0.0,0.0,0.066,0.0,0.03309047770519588
8.9740405509813e-07,0.05595639656,0.054,0.0,0.0,0.006581213398643404,0.8634420738593671,0.0,0.0,0.0,0.066,0.0,0.03311585228126662
9.015538474292069e-07,0.05595639656,0.054,0.0,0.0,0.00655603336125156,0.8634294838406712,0.0,0.0,0.0,0.066,0.0,0.03314103231865846
9.057036397602838e-07,0.05595639656,0.054,0.0,0.0,0.006531045631103828,0.8634169899755973,0.0,0.0,0.0,0.066,0.0,0.03316602004880619
9.098534320913607e-07,0.05595639656,0.054,0.0,0.0,0.006506248010794142,0.8634045911654425,0.0,0.0,0.0,0.066,0.0,0.03319081766911588
9.140032244224376e-07,0.05595639656,0.054,0.0,0.0,0.006481638336298482,0.8633922863281949,0.0,0.0,0.0,0.066,0.0,0.03321542734361154
9.181530167535145e-07,0.05595639656,0.054,0.0,0.0,0.006457214476342902,0.863380074398217,0.0,0.0,0.0,0.066,0.0,0.03323985120356713
9.223028090845913e-07,0.05595639656,0.054,0.0,0.0,0.0064329743317858845,0.8633679543259383,0.0,0.0,0.0,0.066,0.0,0.03326409134812414
9.264526014156682e-07,0.05595639656,0.054,0.0,0.0,0.0064089158350146,0.8633559250775529,0.0,0.0,0.0,0.066,0.0,0.03328814984489543
9.306023937467451e-07,0.05595639656,0.054,0.0,0.0,0.006385036949354766,0.863343985634723,0.0,0.0,0.0,0.066,0.0,0.03331202873055526
9.34752186077822e-07,0.05595639656,0.054,0.0,0.0,0.006361335668493701,0.8633321349942924,0.0,0.0,0.0,0.066,0.0,0.03333573001141633
9.389019784088989e-07,0.05595639656,0.054,0.0,0.0,0.006337810015916251,0.8633203721680037,0.0,0.0,0.0,0.066,0.0,0.033359255663993774
9.430517707399758e-07,0.05595639656,0.054,0.0,0.0,0.0063144580443532635,0.8633086961822223,0.0,0.0,0.0,0.066,0.0,0.033382607635556755
9.472015630710527e-07,0.05595639656,0.054,0.0,0.0,0.006291277835242258,0.8632971060776667,0.0,0.0,0.0,0.066,0.0,0.03340578784466777
9.513513554021296e-07,0.05595639656,0.054,0.0,0.0,0.006268267498200001,0.8632856009091456,0.0,0.0,0.0,0.066,0.0,0.03342879818171001
9.555011477332064e-07,0.05595639656,0.054,0.0,0.0,0.0062454251705066875,0.8632741797452991,0.0,0.0,0.0,0.066,0.0,0.03345164050940333
9.596509400642833e-07,0.05595639656,0.054,0.0,0.0,0.00622274901660139,0.8632628416683463,0.0,0.0,0.0,0.066,0.0,0.03347431666330863
9.638007323953601e-07,0.05595639656,0.054,0.0,0.0,0.006200237227588541,0.86325158577384,0.0,0.0,0.0,0.066,0.0,0.03349682845232148
9.67950524726437e-07,0.05595639656,0.054,0.0,0.0,0.006177888020755131,0.863240411170423,0.0,0.0,0.0,0.066,0.0,0.033519177659154895
9.72100317057514e-07,0.05595639656,0.054,0.0,0.0,0.006155699639098376,0.8632293169795948,0.0,0.0,0.0,0.066,0.0,0.033541366040811635
9.762501093885908e-07,0.05595639656,0.054,0.0,0.0,0.00613367035086356,0.8632183023354776,0.0,0.0,0.0,0.066,0.0,0.03356339532904645
9.803999017196677e-07,0.05595639656,0.054,0.0,0.0,0.006111798449091843,0.8632073663845915,0.0,0.0,0.0,0.066,0.0,0.03358526723081818
9.845496940507446e-07,0.05595639656,0.054,0.0,0.0,0.006090082251177728,0.8631965082856345,0.0,0.0,0.0,0.066,0.0,0.0336069834287323
9.886994863818215e-07,0.05595639656,0.054,0.0,0.0,0.0060685200984360085,0.8631857272092637,0.0,0.0,0.0,0.066,0.0,0.033628545581474004
9.928492787128984e-07,0.05595639656,0.054,0.0,0.0,0.006047110355677904,0.8631750223378845,0.0,0.0,0.0,0.066,0.0,0.033649955324232116
9.969990710439753e-07,0.05595639656,0.054,0.0,0.0,0.006025851410796198,0.8631643928654437,0.0,0.0,0.0,0.066,0.0,0.03367121426911383
9.999999999999997e-07,0.05595639656,0.054,0.0,0.0,0.006010571025651319,0.8631567526728712,0.0,0.0,0.0,0.066,0.0,0.03368649465425871
1.0011488633750522e-06,0.05595639656,0.054,0.0,0.0,0.006004741674359123,0.8631538379972251,0.0,0.0,0.0,0.066,0.0,0.033692324005550896
1.005298655706129e-06,0.05595639656,0.054,0.0,0.0,0.005983779579212818,0.863143356949652,0.0,0.0,0.0,0.066,0.0,0.0337132861006972
1.009448448037206e-06,0.05595639656,0.054,0.0,0.0,0.005962963580092106,0.8631329489500916,0.0,0.0,0.0,0.066,0.0,0.03373410209981792
1.0135982403682828e-06,0.05595639656,0.054,0.0,0.0,0.005942292153239411,0.8631226132366653,0.0,0.0,0.0,0.066,0.0,0.033754773526670605
1.0177480326993597e-06,0.05595639656,0.054,0.0,0.0,0.0059217637960316235,0.8631123490580614,0.0,0.0,0.0,0.066,0.0,0.03377530188387839
1.0218978250304366e-06,0.05595639656,0.054,0.0,0.0,0.005901377026614698,0.8631021556733528,0.0,0.0,0.0,0.066,0.0,0.03379568865329532
1.0260476173615135e-06,0.05595639656,0.054,0.0,0.0,0.00588113038354582,0.8630920323518185,0.0,0.0,0.0,0.066,0.0,0.033815935296364195
1.0301974096925904e-06,0.05595639656,0.054,0.0,0.0,0.00586102242544295,0.8630819783727671,0.0,0.0,0.0,0.066,0.0,0.03383604325446707
1.0343472020236673e-06,0.05595639656,0.054,0.0,0.0,0.005841051730641555,0.8630719930253664,0.0,0.0,0.0,0.066,0.0,0.03385601394926847
1.0384969943547442e-06,0.05595639656,0.054,0.0,0.0,0.005821216896858381,0.8630620756084748,0.0,0.0,0.0,0.066,0.0,0.03387584878305164
1.042646786685821e-06,0.05595639656,0.054,0.0,0.0,0.005801516540862081,0.8630522254304768,0.0,0.0,0.0,0.066,0.0,0.033895549139047944
1.046796579016898e-06,0.05595639656,0.054,0.0,0.0,0.0057819492981505466,0.8630424418091209,0.0,0.0,0.0,0.066,0.0,0.03391511638175947
1.0509463713479748e-06,0.05595639656,0.054,0.0,0.0,0.005762513822634765,0.8630327240713631,0.0,0.0,0.0,0.066,0.0,0.033934551857275265
1.0550961636790517e-06,0.05595639656,0.054,0.0,0.0,0.0057432087863290805,0.8630230715532101,0.0,0.0,0.0,0.066,0.0,0.03395385689358095
1.0592459560101286e-06,0.05595639656,0.054,0.0,0.0,0.005724032879047669,0.8630134835995693,0.0,0.0,0.0,0.066,0.0,0.033973032800862356
1.0633957483412055e-06,0.05595639656,0.054,0.0,0.0,0.005704984808107128,0.8630039595640991,0.0,0.0,0.0,0.066,0.0,0.0339920808718029
1.0675455406722824e-06,0.05595639656,0.054,0.0,0.0,0.005686063298034983,0.8629944988090631,0.0,0.0,0.0,0.066,0.0,0.03401100238187503
1.0716953330033593e-06,0.05595639656,0.054,0.0,0.0,0.005667267090284033,0.8629851007051876,0.0,0.0,0.0,0.066,0.0,0.03402979858962599
